,China,India,Taiwan,Germany,Japan,SKorea,Canada,Mexico,USA,VietNam,Malaysia,Thailand,Singapore,Turkey,Poland,Switzerland,Brazil,SouthAfrica,Philippines,ElSalvador
2030,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2031,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2032,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2033,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2034,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2035,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2036,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2037,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2038,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2039,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2040,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2041,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2042,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2043,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2044,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2045,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2046,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2047,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2048,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2049,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
2050,80.22608197,2.464222686,0.820686972,0.567366687,0.301075776,1.971142319,0.237991361,0.288301673,0.890256701,4.554458948,2.236450607,1.358378436,0.353744384,1.49653527,0,0,0.207333514,0.158005825,0,0.00294787
