Country,Australia,Canada,Chile,China,Congo,India,Indonesia,Japan,Kazakhstan,SouthKorea,Mexico,Peru,Poland,Russia,USA,Zambia,Global
2009,4.794172061547003,2.951004594702932,28.944456500955674,12.501632887385256,0.21516472116591373,2.189523113854387,4.933604630616943,3.947087625617532,2.720302009560603,1.393978331603831,1.5807494415837886,6.317754314868383,3.1101656748987736,4.860450016134856,7.295539495343513,3.3962937972962473,8.848120782864372
2010,4.733414633469627,3.0169197995897137,28.7026328097814,13.322116189538576,1.732894808062372,2.0862862337693007,4.30911670589111,4.020257396924005,2.478608054138781,1.3589979244992345,1.5648825011030445,6.066544206616789,3.0763384321104157,4.667110102010649,6.864108628352536,4.349770480543774,7.650001093598696
2011,5.1542642918875154,3.0663741330995937,27.477807613554393,14.584652280594787,2.5500368431713447,1.9550587583043153,2.9699235209326798,3.309135946861213,2.5925593109018084,1.3594592948043898,2.6641930331080967,5.905929426973958,3.1168588810108178,4.673428855939844,6.592170289194721,4.174148230261232,7.853999289399267
2012,4.900564601448517,2.9749759120134067,26.418766625304563,16.495134683647024,2.8685814551213866,2.004385423236182,1.9384132463856691,3.7784567500915545,2.5768619202256713,1.4182387010471598,2.559808542209722,5.783691655318488,2.9763575628902506,5.172225940473426,6.445710765388044,4.138599814471823,7.549226400727142
2013,4.738019793684671,2.9585060223079895,25.657099770545287,17.159130515341083,4.231788126447018,1.827026251865235,2.359793302350349,3.4384597348559796,2.4225823370199757,1.356779417289628,2.440628640586066,5.753443567023886,2.765393583411253,4.6805908088616,6.38486073887999,4.159056067389873,7.666841322140121
2014,4.547784051512764,3.1156929039831494,24.658934020256414,19.284408458008468,4.515802644163573,1.9267045502018725,0.5919489621617298,3.253074619351913,0.6438094807411173,1.2477365310028248,2.6259630244162775,5.5547245922432475,1.227189122805611,4.216553236035642,6.565174189610036,3.694533780366791,12.329965833138575
2015,4.332980362491605,3.027534081064438,23.95893074261764,19.343605860804363,4.362839406931944,1.9408475125898585,0.4876907771845792,2.9533455327056566,0.8686189047248867,1.2567841412697163,2.8478585014845086,6.47897237144525,1.2127996581270184,4.046983072157926,6.494886431825258,3.760022805180083,12.625299837395264
2016,4.461631474071921,3.234232679841361,24.181017735886222,21.60470112737756,3.9546966704656414,1.9202863913072121,3.1942965231826763,2.9748792578351853,2.6687072751304637,1.2864123106326542,3.548425004102439,9.038636623324631,2.561965616205257,4.050070164161728,7.192090000939473,4.127951145535563,0.0
2017,3.605855679290403,0.6997616348441756,21.661362452375485,20.392735570386293,4.3377733354277845,1.938447075009963,2.5565132739766816,2.7089629061189315,0.9383144395042361,1.2026059776883609,3.191765355421545,8.529120565352345,1.0574093698712461,3.967668210283701,5.714602206447828,4.04224909047045,13.454852857530575
2018,3.692734509413091,0.6291448895068872,22.185592864519773,20.988722124384843,4.806537040710694,1.1593328825491582,2.5240866267951207,2.739999580092747,2.775871930219317,1.1772732519681837,3.1712431225746953,8.323958572411696,1.0128616460949948,4.120779096501971,5.56096871402473,4.151880978096808,10.979012170135285
2019,3.8448589083634293,2.406013433285759,21.57810245354275,22.500269951150123,5.182391634069626,0.8749370431396498,0.3945341457531994,2.6086769217557744,2.743957242109841,1.1516635705292393,3.0680674985689893,8.314439879677812,2.3383882068201434,4.320261503159566,5.5155572098005665,3.553870351959671,9.604010046313855
2020,3.621775404772456,2.4005338609012083,21.360151990543745,22.700727592923457,6.262697989348808,0.621655541320495,2.1510621751677927,2.7347291499689548,2.6551548402930623,1.098299335804767,3.0745776435081917,7.3339240001859265,2.1840454856726863,4.255587529782956,4.933552781020002,3.887684580140465,8.723840098645
2021,4.441672541894897,2.988231465914638,30.500569445197677,10.363902597754759,9.317208091545096,0.0,4.083735560496773,0.0,3.4437876240577046,0.0,3.9806930961548894,12.478984760561856,2.1205054504040355,4.875535549650198,6.838765659742936,4.566408156624546,0.0
2022,4.4719827586206895,2.855603448275862,28.01724137931034,10.23706896551724,11.85344827586207,0.0,4.956896551724138,0.0,3.1249999999999996,0.0,3.9870689655172415,11.85344827586207,2.1012931034482762,5.387931034482758,7.004310344827585,4.148706896551724,0.0
