year,VirginStock_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_glass_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silicon_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_silver_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_copper_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_aluminium_frames_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_encapsulant_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_backsheet_95-by-35_Elec.Adv_DR_cSi_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_cSi_[Tonnes],VirginStock_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],VirginStock_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteAll_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_glass_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_cadmium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_tellurium_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_copper_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_encapsulant_cdte_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],WasteMFG_Module_95-by-35_Elec.Adv_DR_CdTe_[Tonnes],newInstalledCapacity_95-by-35_Elec.Adv_DR_cSi_[MW],newInstalledCapacity_95-by-35_Elec.Adv_DR_CdTe_[MW]
2041,51396088.88508983,1796891.141501381,10849.447824487883,37175.78666147352,6146937.317981677,3619092.831489798,1661870.5311211688,64668905.94166981,1254341.9568417803,64396.13103614848,960.9877024581297,928.1070025710446,246893.4119187022,132041.80220378694,69608.47833611988,1769170.8750415673,1254341.95684178,64396.1310361485,960.9877024581297,928.1070025710446,246893.41191870213,132041.80220378688,69608.47833611988,1769170.875041567,1.3732910156249998e-10,-1.5258789062500003e-11,0.0,0.0,3.35693359375e-11,7.724761962890624e-11,7.152557373046874e-12,2.40039825439453e-10,17017605.15920828,6756.909532264581,7717.547061761059,68603.31151205677,636668.8300535838,471115.69516878115,18208467.45253673,641203.0794763445,246.25849315959593,280.4839901163775,2272.3055698964326,1325.9791574353674,16537.355931355254,661865.4626183074,641203.0794763445,246.25849315959593,280.4839901163775,2272.3055698964326,1325.9791574353706,16537.35593135525,661865.4626183074,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1202929.867184844,282177.62443355576
2042,52835635.38521236,1844244.229197444,11073.827861531106,38149.08088312433,6308854.659247194,3714821.4806961496,1701358.8074581986,66454137.47055599,1411834.1881282576,72175.25612178227,1039.6878026659656,1061.1284589574452,272859.7605749049,148157.8063675782,78539.34817551046,1985667.1756296572,1411834.1881282574,72175.25612178228,1039.6878026659656,1061.1284589574452,272859.76057490485,148157.80636757813,78539.34817551046,1985667.175629657,1.3732910156249998e-10,-9.155273437500003e-12,0.0,4.720687866210947e-15,3.35693359375e-11,7.724761962890624e-11,7.152557373046874e-12,2.461480617523192e-10,17471812.089748204,6939.446260608602,7924.998642580503,70485.71961955144,636668.8300535838,484059.2927324957,18677890.377057027,694200.5297940822,266.5371920288841,303.61759134727697,2463.1078475643817,1957.71277286761,17925.974266895384,717117.4794647857,694200.5297940822,266.5371920288841,303.61759134727697,2463.1078475643817,1957.7127728676132,17925.97426689538,717117.4794647857,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1238081.259372672,290423.01272452774
2043,54562079.535640694,1901036.7102673259,11342.935951969235,39316.39216836339,6501952.2511826735,3829632.737203698,1748718.7008773452,68594079.26329206,1836362.7679158598,93596.04434955254,1265.192051577748,1391.0540297307384,346415.7610374093,192258.62941336742,102894.41347509364,2574183.862272592,1836362.7679158596,93596.04434955254,1265.192051577748,1391.0540297307384,346415.76103740925,192258.62941336737,102894.41347509365,2574183.8622725913,1.3732910156249998e-10,-3.0517578125000023e-12,0.0,4.720687866210947e-15,3.35693359375e-11,9.250640869140624e-11,-4.768371582031253e-13,2.5988097190856925e-10,18016524.450807802,7158.150719788563,8173.803748009455,72739.79543899414,636668.8300535838,499583.0749266302,19240848.10569481,810983.7201794714,311.00977294739323,354.32451071227786,2881.2041887987098,2848.5810751750064,20968.790382909472,838347.6301100142,810983.7201794714,311.00977294739323,354.32451071227786,2881.2041887987098,2848.5810751750096,20968.790382909472,838347.6301100142,7.629394531249998e-12,-5.215406417846684e-16,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.650462746620177e-12,1280326.230724548,300332.32699225174
2044,56285162.83694589,1957718.3362089002,11611.518761396002,40481.424939970675,6694904.705090303,3944219.8898099633,1795986.1509490148,70730084.86270542,2225884.7475669715,113123.14760399457,1456.852713456642,1713.3461954720194,410862.5174457581,232601.8974935839,125631.16701853498,3111273.6760377726,2225884.747566971,113123.14760399457,1456.852713456642,1713.3461954720194,410862.5174457581,232601.89749358385,125631.167018535,3111273.6760377716,1.3732910156249998e-10,-3.0517578125000023e-12,0.0,4.720687866210947e-15,3.35693359375e-11,9.250640869140624e-11,-4.768371582031253e-13,2.5988097190856925e-10,18560153.708472718,7376.306831722709,8422.123202497185,74987.48582207006,636668.8300535838,515076.5557351845,19802685.010117777,956533.9485318472,366.5581254814834,417.67695387463573,3403.6717545534625,4086.4200151632413,24771.198039670577,989579.4734205906,956533.9485318472,366.5581254814834,417.67695387463573,3403.6717545534625,4086.420015163245,24771.198039670577,989579.4734205906,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,0.0,-3.2424926757812505e-12,2.264976501464843e-12,6.651058793067931e-12,1322571.202076424,310241.64125997573
2045,59078276.12933855,2049595.0736573257,12046.871697289183,42369.8571840652,7009702.699381106,4129957.2175609404,1872603.2032644823,74194551.05208375,2395718.763664749,120980.9032863388,1532.2310440605809,1868.8385079689208,436557.1013386163,249024.1325384987,134557.60039678618,3340239.5707770195,2395718.7636647485,120980.9032863388,1532.2310440605809,1868.8385079689208,436557.1013386163,249024.13253849867,134557.6003967862,3340239.5707770186,1.3732910156249998e-10,-3.0517578125000023e-12,-4.678964614868158e-15,4.720687866210947e-15,3.35693359375e-11,6.198883056640623e-11,-4.768371582031253e-13,2.293587148189544e-10,19441454.60709687,7730.633464610341,8824.630733717659,78642.41309469631,636668.8300535838,540190.3460466526,20713511.46049013,1020275.3187608576,391.189325528016,445.869975407103,3636.748592566092,5781.873161294869,26467.48162081999,1056998.4814364736,1020275.3187608576,391.189325528016,445.869975407103,3636.748592566092,5781.873161294872,26467.48162081999,1056998.4814364736,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,1.8882751464843787e-14,-3.2424926757812505e-12,2.264976501464843e-12,6.669941544532775e-12,1391175.1489008178,326333.9250829817
2046,61866346.23102082,2141307.727772291,12481.447133208629,44254.91686328389,7323071.49483402,4315362.83566776,1949083.424629124,77651908.0779205,2772666.3927085656,139160.60773555102,1707.5112982484316,2208.61593269929,495743.5129959888,286590.9129893733,155353.63580244163,3853431.189462869,2772666.392708565,139160.60773555102,1707.5112982484316,2208.61593269929,495743.5129959888,286590.91298937326,155353.63580244168,3853431.189462868,1.3732910156249998e-10,-3.0517578125000023e-12,-4.678964614868158e-15,4.720687866210947e-15,3.35693359375e-11,9.250640869140622e-11,-4.768371582031253e-13,2.598762929439544e-10,20321140.121658422,8084.075351212046,9226.419423811425,82286.6944291768,636668.8300535838,565259.2854573969,21622665.4263736,1144432.8083039601,438.93350774973123,500.44743409964644,4087.587720285498,8072.306767147931,29748.592762583095,1187280.676495826,1144432.8083039601,438.93350774973123,500.44743409964644,4087.587720285498,8072.306767147935,29748.592762583095,1187280.676495826,7.629394531249998e-12,7.450580596923836e-17,-8.9406967163086e-16,3.776550292968757e-14,-3.2424926757812505e-12,2.264976501464843e-12,6.6888242959976186e-12,1459779.0957252118,342426.2089059877
2047,63515192.07484207,2195545.737559052,12738.451000057128,45369.72360742117,7508573.839468751,4425009.99206553,1994313.1155032895,79696742.93404616,2968627.1496712025,147720.1289518024,1786.044253115002,2387.6351165111732,523823.31357805873,304568.0969610183,164918.62397543417,4113830.9925071434,2968627.149671202,147720.1289518024,1786.044253115002,2387.6351165111732,523823.31357805873,304568.0969610182,164918.62397543422,4113830.9925071425,1.3732910156249998e-10,-3.0517578125000023e-12,-4.678964614868158e-15,4.720687866210947e-15,3.35693359375e-11,9.250640869140622e-11,-4.768371582031253e-13,2.598762929439544e-10,20841375.172553066,8293.07695738934,9464.033514427518,84441.50605711012,636668.8300535838,580084.8228297997,22160327.441965375,1221905.796682581,469.06553941963534,535.0575797717995,4374.468438004571,11126.014389621536,31836.449519884976,1270246.8521492837,1221905.796682581,469.06553941963534,535.0575797717995,4374.468438004571,11126.01438962154,31836.449519884976,1270246.8521492837,1.5258789062499991e-12,-5.215406417846684e-16,-8.9406967163086e-16,3.776550292968757e-14,-3.2424926757812505e-12,2.264976501464843e-12,5.847126245498661e-13,1500420.4520308678,351959.36655793164
2048,65161279.63833827,2249694.4762329664,12995.031860580546,46482.69547525952,7693099.146460967,4534476.678646826,2039468.3621850158,81737496.02919987,3331942.693458932,164221.6962559545,1944.552079454496,2717.9614878932866,577840.6047821561,339099.59859470034,183575.20248503063,4601342.3091441225,3331942.6934589315,164221.6962559545,1944.552079454496,2717.9614878932866,577840.6047821561,339099.59859470034,183575.20248503066,4601342.309144122,2.8381347656249997e-10,-3.0517578125000023e-12,-4.678964614868158e-15,4.720687866210947e-15,3.35693359375e-11,7.724761962890623e-11,7.152557373046874e-12,3.9873127341270443e-10,21360717.731205612,8501.513161282566,9701.25651262741,86589.1347587243,636668.8300535838,594885.9586390738,22697064.4243309,1352142.5426491164,519.497251244522,592.9010480671623,4853.506788104832,15449.274841967479,35322.788595636244,1408880.5111741368,1352142.5426491164,519.497251244522,592.9010480671623,4853.506788104832,15449.274841967483,35322.788595636244,1408880.5111741368,1.5258789062499991e-12,-1.1175870895385752e-15,-8.9406967163086e-16,3.776550292968757e-14,-3.2424926757812505e-12,4.172325134277343e-12,2.491465210914612e-12,1541061.8083365238,361492.5242098756
2049,67858558.99936266,2338421.3731473456,13415.45944798862,48306.38597303781,7996050.148447751,4713846.312247107,2113458.7267916617,85082057.40541755,3785495.2731852857,184184.7392943473,2131.842355622332,3143.172691989503,643451.5565126252,381336.619843323,206087.04481663965,5205830.248699834,3785495.2731852853,184184.7392943473,2131.842355622332,3143.172691989503,643451.5565126252,381336.619843323,206087.04481663968,5205830.248699833,2.8381347656249997e-10,-1.5258789062500003e-11,-9.357929229736316e-15,4.720687866210947e-15,3.35693359375e-11,7.724761962890623e-11,7.152557373046874e-12,3.8651956319808956e-10,22211705.089830514,8843.078497360253,10089.964745219013,90108.65012751907,636668.8300535838,619138.76458297,23576554.377837162,1559117.2769952202,599.6985576241419,684.7973829972208,5614.100444849983,22095.306782696876,40858.22722121639,1628969.4073846051,1559117.2769952202,599.6985576241419,684.7973829972208,5614.100444849983,22095.30678269688,40858.22722121639,1628969.4073846051,1.5258789062499991e-12,-1.1175870895385752e-15,-8.9406967163086e-16,5.664825439453136e-14,-3.2424926757812505e-12,4.172325134277343e-12,2.510347962379456e-12,1607761.455821409,377138.1205334906
2050,70551643.9933693,2427012.8483810937,13835.245347109934,50127.29301686078,8297487.917671125,4892942.178386999,2187336.1617245106,88420385.63789698,4531180.555125775,216100.17308759256,2397.8832665827995,3825.751670981833,749611.7638163033,449674.37817883544,240928.38552172843,6193718.890667801,4531180.555125775,216100.17308759256,2397.8832665827995,3825.751670981833,749611.7638163033,449674.37817883544,240928.38552172843,6193718.8906678,2.8381347656249997e-10,-1.5258789062500003e-11,-9.357929229736316e-15,-4.720687866210947e-15,3.35693359375e-11,7.724761962890623e-11,7.152557373046874e-12,3.865101218223571e-10,23061329.6479417,9183.719751979681,10478.079701995013,93616.18214806235,636668.8300535838,643354.554065622,24454631.01366294,1859148.9930299616,716.7951390373325,818.9034492464975,6723.777727251885,34269.67591776752,48934.22211870532,1950612.3673819704,1859148.9930299616,716.7951390373325,818.9034492464975,6723.777727251885,34269.67591776752,48934.22211870532,1950612.3673819704,1.5258789062499991e-12,-1.1175870895385752e-15,-8.9406967163086e-16,5.664825439453136e-14,-3.2424926757812505e-12,4.172325134277343e-12,2.510347962379456e-12,1674461.103306294,392783.7168571056
