year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2009,29.4871976445,14.57777778,24,26,0.75,21.6,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2010,56.78639597400001,14.7,25,27,0.75,22.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,147.65945069100002,15.1,26.5,29,0.75,23,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,237.67595589900003,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,303.2660831250001,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,231.833002158,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,495.101507592,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,880.2374360100001,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,709.3625143500001,17.7,32.6,35,1.4,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,642.304747533,18.4,33.8,36,1.4,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,732.29437248,19.2,35,37,1.4,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1081.04922207,20,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1263.77194536,20.9,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1152.59647644,21.1,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,2232.7122754800002,21.8,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,2856.5421255600004,22.44397382,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,2535.93742125,22.82945723,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,2522.6482220400003,23.10697068,39,42,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,2362.7175263100003,23.32454786,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,2297.1594415800005,23.5038413,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,2389.9936548000005,23.65650656,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,2462.5684544100004,23.78955252,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,2502.8959970700002,23.90752833,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,2537.5699053600006,24.01355695,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,2558.53126149,24.10987653,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,2569.3681972500003,24.19814674,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,2578.90223775,24.27963281,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,3192.94598481,24.35532174,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,3477.11817714,24.42599852,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,3786.5816950200006,24.49229789,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,4123.587466110001,24.55474047,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,4490.5867506,24.61375871,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,4890.248971500001,24.66971571,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,5325.48112986,24.72291942,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,5799.448950510001,24.77363325,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,6315.599906670001,24.8220843,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,6877.68829869,24.86846977,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,7489.802553900001,24.91296201,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,8156.3949870000015,24.95571251,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,8882.3141376,24.99685519,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,9672.840099600002,25.03650896,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,10533.722863800002,25.07477998,41,44,1.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
