year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2012,19.6341007047,15.4,25,30,0.75,23.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,25.0524155625,16,27.6,30.2,0.75,24.2,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,19.151421917399997,16.3,29.5,32,0.75,26,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,40.899689757599994,17,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,72.715266453,17.5,32.4,35,0.75,28.7,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,58.59951205499999,17.7,32.6,35,3.0,29.5,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,53.05995740489999,18.4,33.8,36,3.0,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,60.49388294399999,19.2,35,37,3.0,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,89.30406617099999,20,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,104.39855200799998,20.9,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,95.214491532,21.1,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,184.44144884399998,21.8,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,235.97521906799997,22.44397382,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,209.49048262499997,22.82945723,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,208.392679212,23.10697068,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,195.18101304299998,23.32454786,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,189.76534517399998,23.5038413,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,197.43425843999998,23.65650656,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,203.429567973,23.78955252,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,206.76097367099996,23.90752833,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,209.625340008,24.01355695,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,211.35693029699996,24.10987653,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,212.25215542499996,24.19814674,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,213.03975007499997,24.27963281,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,263.76510309299994,24.35532174,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,287.24019724199997,24.42599852,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,312.804574806,24.49229789,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,340.64418198299995,24.55474047,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,370.96151417999994,24.61375871,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,403.97708895,24.66971571,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,439.9310498579999,24.72291942,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,479.08491330299995,24.77363325,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,521.723470551,24.8220843,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,568.1568594569999,24.86846977,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,618.7228196699999,24.91296201,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,673.7891510999999,24.95571251,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,733.7563852799999,24.99685519,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,799.06070388,25.03650896,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,870.1771061399999,25.07477998,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
