year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2029,810.51958728,23.65650656,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,835.1319106259999,23.78955252,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,848.8082077019999,23.90752833,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,860.5671852959999,24.01355695,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,867.6758191139999,24.10987653,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,871.3509538499999,24.19814674,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,874.5842371499999,24.27963281,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,1082.8251600659999,24.35532174,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,1179.1965992039998,24.42599852,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,1284.1450965719998,24.49229789,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,1398.4340102459998,24.55474047,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,1522.8946371599998,24.61375871,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,1658.4322599,24.66971571,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,1806.0327309959996,24.72291942,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,1966.7696440859997,24.77363325,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,2141.8121422619997,24.8220843,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,2332.4334230339996,24.86846977,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,2540.0199965399997,24.91296201,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,2766.0817782,24.95571251,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,3012.2630553599997,24.99685519,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,3280.35446856,25.03650896,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,3572.30601468,25.07477998,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
