year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2019,371.45366720000004,19.2,35,37,2.0,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,548.35830105,20,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,641.0437404,20.9,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,584.6503866,21.1,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,1132.5352122000002,21.8,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,1448.9706434000002,22.44397382,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,1286.34506875,22.82945723,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,1279.6041706,23.10697068,39,42,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1198.4799046500002,23.32454786,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,1165.2258037000001,23.5038413,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,1212.3156220000003,23.65650656,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,1249.12892615,23.78955252,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,1269.5849260500001,23.90752833,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,1287.1731404000002,24.01355695,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,1297.80571235,24.10987653,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,1303.30270875,24.19814674,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,1308.1388162500002,24.27963281,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,1619.61028215,24.35532174,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,1763.7555971000002,24.42599852,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,1920.7298453000003,24.49229789,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,2091.67480165,24.55474047,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,2277.8338590000003,24.61375871,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,2480.5610725000006,24.66971571,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,2701.3310079,24.72291942,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,2941.7494676500005,24.77363325,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,3203.5651700500007,24.8220843,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,3488.68247035,24.86846977,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,3799.1752085000003,24.91296201,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,4137.301805000001,24.95571251,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,4505.521664000001,24.99685519,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,4906.513094000001,25.03650896,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,5343.192757000001,25.07477998,41,44,2.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
