year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2018,792.1758552906999,18.4,33.8,36,1.2,31,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,903.1630593919999,19.2,35,37,1.2,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1333.294040553,20,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,1558.6520659439998,20.9,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1421.535654276,21.1,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,2753.678473092,21.8,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,3523.068621524,22.44397382,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,3127.6561528749994,22.82945723,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,3111.266140516,23.10697068,39,42,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,2914.018282449,23.32454786,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,2833.163311282,23.5038413,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,2947.65884092,23.65650656,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,3037.1677604389997,23.78955252,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,3086.9050630529996,23.90752833,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,3129.669549944,24.01355695,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,3155.5218891709997,24.10987653,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,3168.887443275,24.19814674,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,3180.6460932249997,24.27963281,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,3937.9667145989993,24.35532174,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,4288.445751806,24.42599852,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,4670.117423858,24.49229789,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,5085.757874869,24.55474047,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,5538.39032574,24.61375871,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,6031.30706485,24.66971571,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,6568.093393493999,24.72291942,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,7152.653705629,24.77363325,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,7789.239884893,24.8220843,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,8482.482235050998,24.86846977,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,9237.42314981,24.91296201,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,10059.5538173,24.95571251,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,10954.85410304,24.99685519,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,11929.83612284,25.03650896,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,12991.59153202,25.07477998,41,44,1.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
