year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2024,4230.994278728001,22.44397382,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,3756.12760075,22.82945723,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,3736.444178152001,23.10697068,39,42,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,3499.5613215780004,23.32454786,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,3402.4593468040007,23.5038413,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,3539.9616162400007,23.65650656,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,3647.4564643580006,23.78955252,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,3707.1879840660004,23.90752833,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,3758.545569968001,24.01355695,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,3789.5926800620005,24.10987653,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,3805.6439095500004,24.19814674,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,3819.7653434500003,24.27963281,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,4729.262023878,24.35532174,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,5150.166343532001,24.42599852,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,5608.531148276001,24.49229789,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,6107.690420818001,24.55474047,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,6651.274868280001,24.61375871,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,7243.238331700001,24.66971571,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,7887.886543068001,24.72291942,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,8589.908445538002,24.77363325,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,9354.410296546002,24.8220843,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,10186.952813422002,24.86846977,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,11093.591608820001,24.91296201,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,12080.921270600002,24.95571251,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,13156.123258880003,24.99685519,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,14327.018234480003,25.03650896,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,15602.122850440002,25.07477998,41,44,1.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
