Tech,Scenario,Year,PCA,State,Capacity (GW)
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p93,KY,2.009927769
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p58,LA,0.6134000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p86,LA,2.9462686569999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p131,MA,1.0659369459999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p121,MD,1.083108209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p123,MD,1.1085694030000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p134,ME,0.7713
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p103,MI,1.3713000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p104,MI,0.762923134
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p74,MI,0.07885186599999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p42,MN,1.5411736729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p43,MN,1.020068718
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p44,MN,1.401241791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p68,MN,0.15878358199999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p54,MO,0.46992883500000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p55,MO,3.5156276120000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p71,MO,0.17375637600000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p72,MO,3.0668020070000006
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p73,MO,1.171346269
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p84,MO,0.036393782
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p87,MS,3.001744888
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p88,MS,4.298555338
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p17,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p18,MT,0.014
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p20,MT,0.163
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p35,MT,0.306544369
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p97,NC,4.587807637
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p98,NC,5.4358
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p39,NE,0.220964608
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p40,NE,2.034067762
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p41,NE,1.2221882010000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p130,NH,0.1124
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p126,NJ,6.367952099999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p31,NM,5.443454678999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p47,NM,2.933687829
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p12,NV,1.62588063
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p13,NV,10.356759922
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p127,NY,18.833280119
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p128,NY,0.1508
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p111,OH,0.1557
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p112,OH,3.3784
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p113,OH,0.5479
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p114,OH,0.28
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p49,OK,3.98655349
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p50,OK,2.049734118
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p51,OK,1.126060436
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p5,OR,0.7826000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p6,OR,0.7735323950000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p7,OR,6.457185821
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p115,PA,0.167138806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p120,PA,0.705302239
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p133,RI,2.0970462679999997
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p95,SC,12.334824824
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p96,SC,10.480641148
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p32,SD,0.08
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p38,SD,0.001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p92,TN,1.0598
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p48,TX,3.951315201
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p57,TX,3.396434329
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p59,TX,0.9371768600000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p60,TX,3.443251457
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p61,TX,12.247749268
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p62,TX,2.9796960120000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p63,TX,9.040817981
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p64,TX,1.0872
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p65,TX,5.562182788
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p66,TX,1.534227612
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p67,TX,3.3153
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p25,UT,2.963234
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p26,UT,0.564454474
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p100,VA,4.296614925
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p118,VA,3.584070896
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p124,VA,1.073523156
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p99,VA,6.075615222
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p129,VT,1.622488404
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p1,WA,0.015
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p2,WA,0.797424041
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p3,WA,0.0192
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p4,WA,0.499368657
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p46,WI,0.032600000000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p75,WI,0.9503405729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p76,WI,0.470995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p77,WI,0.8651
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p78,WI,0.23659999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p79,WI,0.2293
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p116,WV,0.45684568000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p117,WV,0.113256716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2040,p21,WY,0.6577625720000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p89,AL,12.109142998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p90,AL,9.158597015000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p56,AR,0.062313454
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p85,AR,5.278043263
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p27,AZ,2.01893209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p28,AZ,2.736590599
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p29,AZ,2.8642962689999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p30,AZ,0.5208660709999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p10,CA,9.951342625999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p11,CA,0.18669701500000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p8,CA,2.245478145
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p9,CA,17.538178502
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p33,CO,4.229514179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p34,CO,4.702341752000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p132,CT,1.0738559699999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p125,DE,3.2498164349999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p101,FL,35.482071641999994
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p102,FL,2.4693
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p91,FL,4.178797804
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p94,GA,3.873
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p45,IA,0.195164179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p69,IA,0.0081
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p70,IA,0.34514328399999994
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p15,ID,2.2495783580000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p16,ID,6.570746771
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p80,IL,4.8229430959999995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p81,IL,8.109424317
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p82,IL,2.565671241
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p83,IL,5.795339856
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p105,IN,5.334589553
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p107,IN,2.974780791
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p52,KS,0.441080196
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p53,KS,5.065918836
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p108,KY,1.259984002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p109,KY,1.275173135
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p93,KY,2.630970896
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p58,LA,0.6134000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p86,LA,4.412505223999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p131,MA,3.1055309170000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p121,MD,1.039708209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p123,MD,1.0485694030000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p134,ME,0.7713
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p103,MI,1.3693000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p104,MI,0.762923134
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p74,MI,0.07885186599999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p42,MN,2.073902554
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p43,MN,1.0177687180000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p44,MN,1.993686567
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p68,MN,0.814410448
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p54,MO,0.467128835
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p55,MO,5.392395029
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p71,MO,4.628188341
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p72,MO,4.462480597000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p73,MO,2.704660068
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p84,MO,2.2646305970000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p87,MS,6.937745522
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p88,MS,4.64195
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p17,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p18,MT,0.014
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p20,MT,0.163
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p35,MT,0.306544369
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p97,NC,10.481474113
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p98,NC,9.152281712
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p39,NE,0.220964608
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p40,NE,2.034067762
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p41,NE,1.2221882010000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p130,NH,0.1124
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p126,NJ,5.9863520999999995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p31,NM,7.411393158999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p47,NM,2.880387829
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p12,NV,2.6279526219999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p13,NV,13.72233142
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p127,NY,24.216860567999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p128,NY,0.09930000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p111,OH,0.151
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p112,OH,3.3680999999999996
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p113,OH,0.5457
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p114,OH,0.28
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p49,OK,5.157146948
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p50,OK,3.692407844
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p51,OK,1.126060436
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p5,OR,0.7771000000000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p6,OR,1.0218231160000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p7,OR,8.357263433
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p115,PA,0.165838806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p120,PA,0.705302239
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p133,RI,2.086346268
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p95,SC,12.573050564999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p96,SC,10.810364572
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p32,SD,0.08
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p38,SD,0.001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p92,TN,1.0164
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p48,TX,5.497390804
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p57,TX,3.879526632
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p59,TX,1.2208254109999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p60,TX,3.443251457
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p61,TX,12.167949268
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p62,TX,2.9796960120000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p63,TX,9.038817981
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p64,TX,1.0556
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p65,TX,5.435382787999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p66,TX,3.446191604
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p67,TX,3.3153
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p25,UT,2.796834
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p26,UT,0.587231042
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p100,VA,4.296614925
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p118,VA,3.584070896
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p124,VA,1.073523156
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p99,VA,6.075615222
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p129,VT,2.045008035
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p1,WA,0.181092537
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p2,WA,2.8880738800000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p3,WA,0.0192
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p4,WA,0.712560863
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p46,WI,0.032600000000000004
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p75,WI,0.9503405729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p76,WI,0.470995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p77,WI,0.8651
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p78,WI,0.23659999999999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p79,WI,0.2283
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p116,WV,0.45684568000000003
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p117,WV,0.113256716
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2045,p21,WY,0.6757579090000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p89,AL,14.493842693000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p90,AL,11.767897806
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p56,AR,0.052613454
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p85,AR,5.108043263
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p27,AZ,2.171996789
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p28,AZ,3.28074236
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p29,AZ,3.686573872
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p30,AZ,1.9396925729999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p10,CA,10.822434329
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p11,CA,1.0127000000000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p8,CA,2.3294216199999997
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p9,CA,19.587666495
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p33,CO,4.764948163
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p34,CO,5.103365818
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p132,CT,1.750070337
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p125,DE,4.302614179
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p101,FL,40.25149379
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p102,FL,1.8725
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p91,FL,5.74718686
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p94,GA,9.568149361
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p45,IA,1.3785749779999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p69,IA,0.765377591
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p70,IA,0.46626385299999995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p15,ID,4.602623640000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p16,ID,7.5308352339999995
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p80,IL,8.707006068
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p81,IL,8.091824317
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p82,IL,3.330788818
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p83,IL,6.795833765000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p105,IN,5.741482458
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p106,IN,0.18980476400000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p107,IN,3.5945350750000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p52,KS,1.284136434
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p53,KS,5.858347998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p108,KY,1.906402077
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p109,KY,4.201211195
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p93,KY,7.409074627
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p58,LA,0.54
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p86,LA,4.412505223999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p131,MA,5.584880832
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p121,MD,1.053108209
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p123,MD,0.907569403
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p134,ME,0.7064
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p103,MI,1.1704
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p104,MI,2.373133582
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p74,MI,0.077751866
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p42,MN,2.540024715
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p43,MN,0.5519668849999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p44,MN,3.4719526099999998
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p68,MN,1.544149254
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p54,MO,1.3465803379999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p55,MO,6.245883280999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p71,MO,4.9879771790000005
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p72,MO,4.462880597
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p73,MO,3.382156207
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p84,MO,4.655560732
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p87,MS,7.038822786
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p88,MS,4.63885
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p17,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p20,MT,0.16
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p35,MT,1.405122975
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p97,NC,15.472382089000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p98,NC,20.442150596
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p39,NE,0.622958348
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p40,NE,2.022067762
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p41,NE,1.2108882010000002
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p130,NH,0.11
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p126,NJ,5.960552099999999
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p31,NM,7.493245389
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p47,NM,3.255914101
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p12,NV,3.350195904
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p13,NV,17.447545741
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p127,NY,27.756817249
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p128,NY,0.850796333
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p111,OH,0.121
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p112,OH,3.3706
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p113,OH,3.540103731
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p114,OH,0.28
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p49,OK,5.403470603000001
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p50,OK,4.1589352
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p51,OK,2.797249253
upvtotal,v1_080625_USA_BAU_LowRE_abs_constFTL,2050,p5,OR,0.5356000000000001
