scenario,year,PCA,Capacity (GW)
a1_RE100,2020,p61,2.06318
a1_RE100,2020,p62,1.576345455
a1_RE100,2020,p63,1.080403636
a1_RE100,2020,p64,0.241304545
a1_RE100,2020,p65,0.253252727
a1_RE100,2020,p66,0.01418
a1_RE100,2020,p67,0.25312
a1_RE100,2020,p68,0.094363636
a1_RE100,2020,p69,0.010773636
a1_RE100,2020,p7,0.155487273
a1_RE100,2020,p70,0.060687273
a1_RE100,2020,p71,0.008592727
a1_RE100,2020,p72,0.065182727
a1_RE100,2020,p73,0.008898182
a1_RE100,2020,p74,0.002409091
a1_RE100,2020,p75,0.006204545
a1_RE100,2020,p76,0.019492727
a1_RE100,2020,p77,0.014526364
a1_RE100,2020,p78,0.016378182
a1_RE100,2020,p79,0.046703438
a1_RE100,2020,p8,0.077363636
a1_RE100,2020,p80,0.124534545
a1_RE100,2020,p81,0.111772727
a1_RE100,2020,p82,0.150119371
a1_RE100,2020,p83,0.011624545
a1_RE100,2020,p84,0.016343636
a1_RE100,2020,p85,0.103190909
a1_RE100,2020,p86,0.000709091
a1_RE100,2020,p87,0.218854545
a1_RE100,2020,p88,0.004555455
a1_RE100,2020,p89,0.107707273
a1_RE100,2020,p9,8.694308182
a1_RE100,2020,p90,0.107618182
a1_RE100,2020,p91,0.161888182
a1_RE100,2020,p92,0.276451818
a1_RE100,2020,p93,0.004842727
a1_RE100,2020,p94,2.191029091
a1_RE100,2020,p95,0.174100909
a1_RE100,2020,p96,2.225970909
a1_RE100,2020,p97,1.118728182
a1_RE100,2020,p98,4.089776364
a1_RE100,2020,p99,1.616792727
a1_RE100,2022,p1,0.159008182
a1_RE100,2022,p10,16.00543727
a1_RE100,2022,p100,0.024480909
a1_RE100,2022,p101,5.257853856
a1_RE100,2022,p102,1.158503636
a1_RE100,2022,p103,4.42698053
a1_RE100,2022,p104,0.011471818
a1_RE100,2022,p105,0.187365455
a1_RE100,2022,p106,12.37188568
a1_RE100,2022,p107,0.147977273
a1_RE100,2022,p108,0.004412727
a1_RE100,2022,p109,0.110881818
a1_RE100,2022,p11,1.147768182
a1_RE100,2022,p110,0.001989091
a1_RE100,2022,p111,0.102839091
a1_RE100,2022,p112,0.421037273
a1_RE100,2022,p113,0.037495455
a1_RE100,2022,p114,0.256639111
a1_RE100,2022,p115,0.166341818
a1_RE100,2022,p116,0.063804545
a1_RE100,2022,p117,0.004023636
a1_RE100,2022,p118,0.020324545
a1_RE100,2022,p119,0.020257273
a1_RE100,2022,p12,0.75672
a1_RE100,2022,p120,0.013229091
a1_RE100,2022,p121,0.237642727
a1_RE100,2022,p122,0.95589852
a1_RE100,2022,p123,9.081883002
a1_RE100,2022,p124,0.100983636
a1_RE100,2022,p125,0.160396364
a1_RE100,2022,p126,3.352390607
a1_RE100,2022,p127,1.755639091
a1_RE100,2022,p128,0.666977273
a1_RE100,2022,p129,0.275367273
a1_RE100,2022,p13,2.784608182
a1_RE100,2022,p130,0.117797273
a1_RE100,2022,p131,3.247468182
a1_RE100,2022,p132,1.741288887
a1_RE100,2022,p133,0.240652727
a1_RE100,2022,p134,0.080892727
a1_RE100,2022,p14,0.015087273
a1_RE100,2022,p15,0.261029091
a1_RE100,2022,p16,0.160792727
a1_RE100,2022,p17,0.00583
a1_RE100,2022,p18,0.019176364
a1_RE100,2022,p19,0.000139091
a1_RE100,2022,p2,0.024960909
a1_RE100,2022,p20,0.005937273
a1_RE100,2022,p21,0.093574545
a1_RE100,2022,p22,0.000409091
a1_RE100,2022,p23,0.000737273
a1_RE100,2022,p24,0.003283636
a1_RE100,2022,p25,1.740932727
a1_RE100,2022,p26,0.081730909
a1_RE100,2022,p27,0.142495455
a1_RE100,2022,p28,3.045199091
a1_RE100,2022,p29,0.018408182
a1_RE100,2022,p3,0.057219091
a1_RE100,2022,p30,0.448481818
a1_RE100,2022,p31,0.559356364
a1_RE100,2022,p32,0.010817273
a1_RE100,2022,p33,0.720489091
a1_RE100,2022,p34,0.622843636
a1_RE100,2022,p35,0.001307273
a1_RE100,2022,p36,0.024893636
a1_RE100,2022,p37,0.029798182
a1_RE100,2022,p38,0.045288182
a1_RE100,2022,p39,0.005406364
a1_RE100,2022,p4,0.002674545
a1_RE100,2022,p40,0.037119091
a1_RE100,2022,p41,0.082638663
a1_RE100,2022,p42,0.019433636
a1_RE100,2022,p43,1.30961
a1_RE100,2022,p44,0.13755
a1_RE100,2022,p45,0.027661818
a1_RE100,2022,p46,0.040463636
a1_RE100,2022,p47,0.266901818
a1_RE100,2022,p48,4.465432964
a1_RE100,2022,p49,0.000458182
a1_RE100,2022,p5,0.389371818
a1_RE100,2022,p50,0.056646364
a1_RE100,2022,p51,0.188862163
a1_RE100,2022,p52,0.196472597
a1_RE100,2022,p53,6.99373668
a1_RE100,2022,p54,0.076248182
a1_RE100,2022,p55,0.046735455
a1_RE100,2022,p56,0.023632727
a1_RE100,2022,p57,0.007391818
a1_RE100,2022,p58,0.205733636
a1_RE100,2022,p59,0.024852727
a1_RE100,2022,p6,0.115644545
a1_RE100,2022,p60,1.476899638
a1_RE100,2022,p61,7.591651237
a1_RE100,2022,p62,1.588363636
a1_RE100,2022,p63,1.72051
a1_RE100,2022,p64,0.300438841
a1_RE100,2022,p65,0.277837273
a1_RE100,2022,p66,0.020420909
a1_RE100,2022,p67,5.22620765
a1_RE100,2022,p68,0.098179091
a1_RE100,2022,p69,0.011111818
a1_RE100,2022,p7,0.204921818
a1_RE100,2022,p70,0.065067273
a1_RE100,2022,p71,0.008724545
a1_RE100,2022,p72,0.06654
a1_RE100,2022,p73,0.008985455
a1_RE100,2022,p74,0.002533636
a1_RE100,2022,p75,0.010867986
a1_RE100,2022,p76,0.023096364
a1_RE100,2022,p77,0.016860909
a1_RE100,2022,p78,0.017855455
a1_RE100,2022,p79,0.053728893
a1_RE100,2022,p8,0.078319091
a1_RE100,2022,p80,0.139102727
a1_RE100,2022,p81,0.115719091
a1_RE100,2022,p82,5.688991206
a1_RE100,2022,p83,0.211624545
a1_RE100,2022,p84,0.016678182
a1_RE100,2022,p85,0.207161818
a1_RE100,2022,p86,0.000986364
a1_RE100,2022,p87,0.221400909
a1_RE100,2022,p88,0.005902727
a1_RE100,2022,p89,0.338033636
a1_RE100,2022,p9,9.244301818
a1_RE100,2022,p90,0.110636364
a1_RE100,2022,p91,0.192802727
a1_RE100,2022,p92,1.59134097
a1_RE100,2022,p93,0.004842727
a1_RE100,2022,p94,2.225223636
a1_RE100,2022,p95,7.201592065
a1_RE100,2022,p96,2.353643636
a1_RE100,2022,p97,1.202591818
a1_RE100,2022,p98,4.146839091
a1_RE100,2022,p99,1.925643636
a1_RE100,2024,p1,0.171814545
a1_RE100,2024,p10,21.1750162
a1_RE100,2024,p100,0.032976364
a1_RE100,2024,p101,5.684041129
a1_RE100,2024,p102,1.398378837
a1_RE100,2024,p103,4.465627802
a1_RE100,2024,p104,0.014041818
a1_RE100,2024,p105,0.201719091
a1_RE100,2024,p106,12.37594022
a1_RE100,2024,p107,0.158433636
a1_RE100,2024,p108,0.004412727
a1_RE100,2024,p109,0.110881818
a1_RE100,2024,p11,1.231782789
a1_RE100,2024,p110,0.001989091
a1_RE100,2024,p111,0.131042727
a1_RE100,2024,p112,0.443381818
a1_RE100,2024,p113,0.045836364
a1_RE100,2024,p114,0.261136383
a1_RE100,2024,p115,0.22868
a1_RE100,2024,p116,0.074922727
a1_RE100,2024,p117,0.004110571
a1_RE100,2024,p118,0.050036461
a1_RE100,2024,p119,0.024915455
a1_RE100,2024,p12,0.762126364
a1_RE100,2024,p120,0.016228182
a1_RE100,2024,p121,0.239121818
a1_RE100,2024,p122,1.22777852
a1_RE100,2024,p123,9.143373002
a1_RE100,2024,p124,0.101630909
a1_RE100,2024,p125,0.185598182
a1_RE100,2024,p126,3.510440607
a1_RE100,2024,p127,1.830915455
a1_RE100,2024,p128,0.790644545
a1_RE100,2024,p129,0.290284545
a1_RE100,2024,p13,2.82545
a1_RE100,2024,p130,0.127458182
a1_RE100,2024,p131,3.288269091
a1_RE100,2024,p132,1.832560531
a1_RE100,2024,p133,0.257557273
a1_RE100,2024,p134,0.096837273
a1_RE100,2024,p14,0.025156364
a1_RE100,2024,p15,0.299106364
a1_RE100,2024,p16,0.17558
a1_RE100,2024,p17,0.008016364
a1_RE100,2024,p18,0.020967273
a1_RE100,2024,p19,0.000182727
a1_RE100,2024,p2,0.029471818
a1_RE100,2024,p20,0.007076364
a1_RE100,2024,p21,0.094447273
a1_RE100,2024,p22,0.000554545
a1_RE100,2024,p23,0.001033636
a1_RE100,2024,p24,0.004642727
a1_RE100,2024,p25,1.75743
a1_RE100,2024,p26,0.082252727
a1_RE100,2024,p27,5.224121498
a1_RE100,2024,p28,3.516003768
a1_RE100,2024,p29,0.018704545
a1_RE100,2024,p3,0.060663636
a1_RE100,2024,p30,0.461527273
a1_RE100,2024,p31,0.625902727
a1_RE100,2024,p32,0.01162
a1_RE100,2024,p33,1.216001285
a1_RE100,2024,p34,0.645752727
a1_RE100,2024,p35,0.001678182
a1_RE100,2024,p36,0.026481818
a1_RE100,2024,p37,0.030900909
a1_RE100,2024,p38,0.047353636
a1_RE100,2024,p39,0.005758182
a1_RE100,2024,p4,0.002770909
a1_RE100,2024,p40,0.038615455
a1_RE100,2024,p41,7.648535034
a1_RE100,2024,p42,0.023039091
a1_RE100,2024,p43,1.379882727
a1_RE100,2024,p44,0.140261818
a1_RE100,2024,p45,0.030401818
a1_RE100,2024,p46,0.048709091
a1_RE100,2024,p47,0.274605478
a1_RE100,2024,p48,4.471843873
a1_RE100,2024,p49,0.000981818
a1_RE100,2024,p5,0.427881818
a1_RE100,2024,p50,3.533099484
a1_RE100,2024,p51,2.61319441
a1_RE100,2024,p52,0.394445402
a1_RE100,2024,p53,7.083627642
a1_RE100,2024,p54,0.080963636
a1_RE100,2024,p55,0.613556082
a1_RE100,2024,p56,0.025862727
a1_RE100,2024,p57,0.010072727
a1_RE100,2024,p58,0.232217273
a1_RE100,2024,p59,0.031845455
a1_RE100,2024,p6,0.119851818
a1_RE100,2024,p60,1.485026002
a1_RE100,2024,p61,8.220462495
a1_RE100,2024,p62,1.604130909
a1_RE100,2024,p63,2.091922727
a1_RE100,2024,p64,0.343621568
a1_RE100,2024,p65,0.320601818
a1_RE100,2024,p66,0.032049091
a1_RE100,2024,p67,5.559120056
a1_RE100,2024,p68,0.10421
a1_RE100,2024,p69,0.011651818
a1_RE100,2024,p7,0.205719091
a1_RE100,2024,p70,0.072296364
a1_RE100,2024,p71,0.008981818
a1_RE100,2024,p72,0.069904545
a1_RE100,2024,p73,0.009163636
a1_RE100,2024,p74,0.002766364
a1_RE100,2024,p75,0.045497007
a1_RE100,2024,p76,0.029124545
a1_RE100,2024,p77,0.029066901
a1_RE100,2024,p78,0.021
a1_RE100,2024,p79,0.063869802
a1_RE100,2024,p8,0.079344545
a1_RE100,2024,p80,0.233891818
a1_RE100,2024,p81,0.121868182
a1_RE100,2024,p82,5.689114843
a1_RE100,2024,p83,0.215720581
a1_RE100,2024,p84,0.017318182
a1_RE100,2024,p85,0.263291207
a1_RE100,2024,p86,0.002001818
a1_RE100,2024,p87,0.227245455
a1_RE100,2024,p88,0.009185455
a1_RE100,2024,p89,0.346679091
a1_RE100,2024,p9,9.412243636
a1_RE100,2024,p90,0.119235455
a1_RE100,2024,p91,0.413668266
a1_RE100,2024,p92,4.509588548
a1_RE100,2024,p93,0.004842727
a1_RE100,2024,p94,2.72380493
a1_RE100,2024,p95,11.16836055
a1_RE100,2024,p96,2.585033147
a1_RE100,2024,p97,1.28754
a1_RE100,2024,p98,4.229972727
a1_RE100,2024,p99,8.646673303
a1_RE100,2026,p1,0.250768081
a1_RE100,2026,p10,27.9152498
a1_RE100,2026,p100,0.037669091
a1_RE100,2026,p101,7.80840211
a1_RE100,2026,p102,8.776518098
a1_RE100,2026,p103,5.023702979
a1_RE100,2026,p104,0.019300909
a1_RE100,2026,p105,0.23097
a1_RE100,2026,p106,12.38414204
a1_RE100,2026,p107,0.180992727
a1_RE100,2026,p108,0.004412727
a1_RE100,2026,p109,0.110881818
a1_RE100,2026,p11,1.813552252
a1_RE100,2026,p110,0.001989091
a1_RE100,2026,p111,0.176862727
a1_RE100,2026,p112,0.48029
a1_RE100,2026,p113,0.059356364
a1_RE100,2026,p114,0.268819111
a1_RE100,2026,p115,0.323923636
a1_RE100,2026,p116,0.098128939
a1_RE100,2026,p117,0.004360496
a1_RE100,2026,p118,0.055008279
a1_RE100,2026,p119,0.032637273
a1_RE100,2026,p12,0.77515
a1_RE100,2026,p120,0.021249091
a1_RE100,2026,p121,0.250128182
a1_RE100,2026,p122,3.472312334
a1_RE100,2026,p123,9.3741822
a1_RE100,2026,p124,0.101912727
a1_RE100,2026,p125,0.228234735
a1_RE100,2026,p126,3.723868789
a1_RE100,2026,p127,5.117945315
a1_RE100,2026,p128,0.954655455
a1_RE100,2026,p129,0.310774545
a1_RE100,2026,p13,3.209383772
a1_RE100,2026,p130,0.140853636
a1_RE100,2026,p131,3.334255455
a1_RE100,2026,p132,2.097272824
a1_RE100,2026,p133,0.308507889
a1_RE100,2026,p134,0.117750909
a1_RE100,2026,p14,0.031327273
a1_RE100,2026,p15,0.320827273
a1_RE100,2026,p16,0.187191818
a1_RE100,2026,p17,0.011950909
a1_RE100,2026,p18,0.024341818
a1_RE100,2026,p19,0.000268182
a1_RE100,2026,p2,0.038369091
a1_RE100,2026,p20,0.009342727
a1_RE100,2026,p21,0.096360909
a1_RE100,2026,p22,0.000758182
a1_RE100,2026,p23,0.001535455
a1_RE100,2026,p24,0.006734545
a1_RE100,2026,p25,1.773691818
a1_RE100,2026,p26,0.082706364
a1_RE100,2026,p27,5.230348771
a1_RE100,2026,p28,3.951587794
a1_RE100,2026,p29,0.01927
a1_RE100,2026,p3,2.85372063
a1_RE100,2026,p30,0.495322727
a1_RE100,2026,p31,0.71967
a1_RE100,2026,p32,0.012955455
a1_RE100,2026,p33,2.415523379
a1_RE100,2026,p34,0.680976364
a1_RE100,2026,p35,0.002342727
a1_RE100,2026,p36,0.028950909
a1_RE100,2026,p37,0.033377273
a1_RE100,2026,p38,0.051152727
a1_RE100,2026,p39,0.006384545
a1_RE100,2026,p4,0.003043636
a1_RE100,2026,p40,0.041477273
a1_RE100,2026,p41,7.652880488
a1_RE100,2026,p42,0.0291
a1_RE100,2026,p43,1.498950122
a1_RE100,2026,p44,0.14437
a1_RE100,2026,p45,3.226131897
a1_RE100,2026,p46,0.062728182
a1_RE100,2026,p47,0.286510933
a1_RE100,2026,p48,4.486328418
a1_RE100,2026,p49,0.001970909
a1_RE100,2026,p5,1.068087273
a1_RE100,2026,p50,3.7968271
a1_RE100,2026,p51,3.469305183
a1_RE100,2026,p52,0.395164493
a1_RE100,2026,p53,7.101944915
a1_RE100,2026,p54,0.089306364
a1_RE100,2026,p55,1.452273607
a1_RE100,2026,p56,0.031767273
a1_RE100,2026,p57,0.015885455
a1_RE100,2026,p58,0.945212769
a1_RE100,2026,p59,0.048176364
a1_RE100,2026,p6,1.190535413
a1_RE100,2026,p60,9.794547736
a1_RE100,2026,p61,9.302975138
a1_RE100,2026,p62,1.625421818
a1_RE100,2026,p63,2.638826364
a1_RE100,2026,p64,2.263406193
a1_RE100,2026,p65,0.399241818
a1_RE100,2026,p66,2.645657894
a1_RE100,2026,p67,18.56526388
a1_RE100,2026,p68,0.503513199
a1_RE100,2026,p69,0.013201818
a1_RE100,2026,p7,0.207035455
a1_RE100,2026,p70,0.561362951
a1_RE100,2026,p71,0.009594545
a1_RE100,2026,p72,0.079157273
a1_RE100,2026,p73,0.05646993
a1_RE100,2026,p74,0.003251818
a1_RE100,2026,p75,2.483139165
a1_RE100,2026,p76,1.246852038
a1_RE100,2026,p77,1.896726219
a1_RE100,2026,p78,0.026724545
a1_RE100,2026,p79,0.081254347
a1_RE100,2026,p8,0.080899091
a1_RE100,2026,p80,0.411976364
a1_RE100,2026,p81,0.35757408
a1_RE100,2026,p82,5.689633933
a1_RE100,2026,p83,13.01143183
a1_RE100,2026,p84,0.018838182
a1_RE100,2026,p85,0.316182055
a1_RE100,2026,p86,0.00923
a1_RE100,2026,p87,2.167114849
a1_RE100,2026,p88,0.017493636
a1_RE100,2026,p89,0.368561818
a1_RE100,2026,p9,12.80138069
a1_RE100,2026,p90,0.141713636
a1_RE100,2026,p91,16.36515625
a1_RE100,2026,p92,7.59859217
a1_RE100,2026,p93,0.004842727
a1_RE100,2026,p94,6.173077367
a1_RE100,2026,p95,28.12593692
a1_RE100,2026,p96,4.827151425
a1_RE100,2026,p97,3.369532733
a1_RE100,2026,p98,4.403145455
a1_RE100,2026,p99,9.883958273
a1_RE100,2028,p1,0.316042626
a1_RE100,2028,p10,30.15960924
a1_RE100,2028,p100,0.046956364
a1_RE100,2028,p101,8.813263205
a1_RE100,2028,p102,24.7001601
a1_RE100,2028,p103,5.197155706
a1_RE100,2028,p104,2.274760448
a1_RE100,2028,p105,0.612825678
a1_RE100,2028,p106,12.39943477
a1_RE100,2028,p107,0.925307768
a1_RE100,2028,p108,8.844657822
a1_RE100,2028,p109,0.110881818
a1_RE100,2028,p11,1.932027433
a1_RE100,2028,p110,0.001989091
a1_RE100,2028,p111,0.249143636
a1_RE100,2028,p112,0.540213636
a1_RE100,2028,p113,0.080487273
a1_RE100,2028,p114,0.282597321
a1_RE100,2028,p115,0.455236364
a1_RE100,2028,p116,9.778848501
a1_RE100,2028,p117,0.005094672
a1_RE100,2028,p118,0.066554643
a1_RE100,2028,p119,0.043803636
a1_RE100,2028,p12,0.797704237
a1_RE100,2028,p120,0.028459091
a1_RE100,2028,p121,0.270206364
a1_RE100,2028,p122,7.000542448
a1_RE100,2028,p123,9.571414018
a1_RE100,2028,p124,0.102857273
a1_RE100,2028,p125,0.287744507
a1_RE100,2028,p126,4.033269698
a1_RE100,2028,p127,6.138562345
a1_RE100,2028,p128,1.174213636
a1_RE100,2028,p129,0.337600909
a1_RE100,2028,p13,3.386991726
a1_RE100,2028,p130,0.160304545
a1_RE100,2028,p131,7.220374373
a1_RE100,2028,p132,2.38548153
a1_RE100,2028,p133,0.32312698
a1_RE100,2028,p134,0.145358182
a1_RE100,2028,p14,0.040017273
a1_RE100,2028,p15,0.348806364
a1_RE100,2028,p16,0.202708182
a1_RE100,2028,p17,0.019410909
a1_RE100,2028,p18,0.031035455
a1_RE100,2028,p19,0.00043
a1_RE100,2028,p2,0.056478182
a1_RE100,2028,p20,0.013883636
a1_RE100,2028,p21,0.099513636
a1_RE100,2028,p22,0.001029091
a1_RE100,2028,p23,0.002301818
a1_RE100,2028,p24,0.011828059
a1_RE100,2028,p25,2.810212578
a1_RE100,2028,p26,0.083873636
a1_RE100,2028,p27,5.242096538
a1_RE100,2028,p28,4.302479281
a1_RE100,2028,p29,2.886839345
a1_RE100,2028,p3,2.866516994
a1_RE100,2028,p30,6.894929364
a1_RE100,2028,p31,1.99525531
a1_RE100,2028,p32,0.014933636
a1_RE100,2028,p33,4.075616044
a1_RE100,2028,p34,0.735028441
a1_RE100,2028,p35,0.003495455
a1_RE100,2028,p36,0.182167176
a1_RE100,2028,p37,0.036920909
a1_RE100,2028,p38,0.057078182
a1_RE100,2028,p39,0.007484545
a1_RE100,2028,p4,0.003663636
a1_RE100,2028,p40,0.426826153
a1_RE100,2028,p41,7.660130488
a1_RE100,2028,p42,0.037723636
a1_RE100,2028,p43,1.674437395
a1_RE100,2028,p44,0.150104545
a1_RE100,2028,p45,3.233202806
a1_RE100,2028,p46,0.083989091
a1_RE100,2028,p47,0.303461842
a1_RE100,2028,p48,4.515355691
a1_RE100,2028,p49,0.003633636
a1_RE100,2028,p5,1.153971818
a1_RE100,2028,p50,3.901969827
a1_RE100,2028,p51,4.043692848
a1_RE100,2028,p52,0.39657722
a1_RE100,2028,p53,7.131482188
a1_RE100,2028,p54,0.235326446
a1_RE100,2028,p55,4.166838785
a1_RE100,2028,p56,0.046051818
a1_RE100,2028,p57,6.640579364
a1_RE100,2028,p58,1.098228224
a1_RE100,2028,p59,0.077797772
a1_RE100,2028,p6,1.202849958
a1_RE100,2028,p60,9.810706827
a1_RE100,2028,p61,9.334017865
a1_RE100,2028,p62,1.653677273
a1_RE100,2028,p63,3.369745455
a1_RE100,2028,p64,4.951646292
a1_RE100,2028,p65,0.561211385
a1_RE100,2028,p66,2.691052439
a1_RE100,2028,p67,19.0062157
a1_RE100,2028,p68,1.247913882
a1_RE100,2028,p69,0.015614545
a1_RE100,2028,p7,0.209095455
a1_RE100,2028,p70,0.580898405
a1_RE100,2028,p71,0.010688182
a1_RE100,2028,p72,0.096163636
a1_RE100,2028,p73,0.057265385
a1_RE100,2028,p74,0.004237273
a1_RE100,2028,p75,2.485370074
a1_RE100,2028,p76,4.610804746
a1_RE100,2028,p77,1.973872026
a1_RE100,2028,p78,0.096255981
a1_RE100,2028,p79,0.111887074
a1_RE100,2028,p8,0.082895455
a1_RE100,2028,p80,0.695111818
a1_RE100,2028,p81,0.371719534
a1_RE100,2028,p82,5.690413024
a1_RE100,2028,p83,13.01183092
a1_RE100,2028,p84,0.021859091
a1_RE100,2028,p85,0.340412055
a1_RE100,2028,p86,0.021887735
a1_RE100,2028,p87,4.545179619
a1_RE100,2028,p88,0.75297555
a1_RE100,2028,p89,0.410227273
a1_RE100,2028,p9,15.07969066
a1_RE100,2028,p90,0.187486364
a1_RE100,2028,p91,16.46332534
a1_RE100,2028,p92,10.25282393
a1_RE100,2028,p93,0.004842727
a1_RE100,2028,p94,6.212430094
a1_RE100,2028,p95,33.11466668
a1_RE100,2028,p96,6.284599899
a1_RE100,2028,p97,3.732081925
a1_RE100,2028,p98,4.652582727
a1_RE100,2028,p99,14.41585905
a1_RE100,2030,p1,0.427837171
a1_RE100,2030,p10,32.3558174
a1_RE100,2030,p100,0.063915403
a1_RE100,2030,p101,20.84991422
a1_RE100,2030,p102,25.43805278
a1_RE100,2030,p103,6.211292936
a1_RE100,2030,p104,13.64195254
a1_RE100,2030,p105,0.72929596
a1_RE100,2030,p106,12.43284386
a1_RE100,2030,p107,1.028937544
a1_RE100,2030,p108,28.15599599
a1_RE100,2030,p109,0.150534836
a1_RE100,2030,p11,2.062014544
a1_RE100,2030,p110,1.1953523
a1_RE100,2030,p111,1.143207593
a1_RE100,2030,p112,0.705697204
a1_RE100,2030,p113,6.543450258
a1_RE100,2030,p114,9.14259706
a1_RE100,2030,p115,0.670436014
a1_RE100,2030,p116,16.91881649
a1_RE100,2030,p117,0.006621945
a1_RE100,2030,p118,0.096861916
a1_RE100,2030,p119,0.060788182
a1_RE100,2030,p12,0.825798782
a1_RE100,2030,p120,0.039173636
a1_RE100,2030,p121,0.279348182
a1_RE100,2030,p122,11.30213153
a1_RE100,2030,p123,12.45521284
a1_RE100,2030,p124,0.105233636
a1_RE100,2030,p125,0.382104532
a1_RE100,2030,p126,4.494192425
a1_RE100,2030,p127,12.53351239
a1_RE100,2030,p128,1.42855
a1_RE100,2030,p129,0.373346364
a1_RE100,2030,p13,3.496044965
a1_RE100,2030,p130,0.189447273
a1_RE100,2030,p131,11.18026422
a1_RE100,2030,p132,3.117661414
a1_RE100,2030,p133,0.808866657
a1_RE100,2030,p134,0.182946364
a1_RE100,2030,p14,0.051772727
a1_RE100,2030,p15,0.388874545
a1_RE100,2030,p16,0.224102727
a1_RE100,2030,p17,0.032750909
a1_RE100,2030,p18,0.042977273
a1_RE100,2030,p19,0.000727273
a1_RE100,2030,p2,0.094487273
a1_RE100,2030,p20,0.0212
a1_RE100,2030,p21,0.357244689
a1_RE100,2030,p22,0.001433636
a1_RE100,2030,p23,0.003611818
a1_RE100,2030,p24,0.032124708
a1_RE100,2030,p25,3.73320674
a1_RE100,2030,p26,0.086974545
a1_RE100,2030,p27,5.256646538
a1_RE100,2030,p28,4.701315415
a1_RE100,2030,p29,2.899334202
a1_RE100,2030,p3,3.335208263
a1_RE100,2030,p30,6.966570273
a1_RE100,2030,p31,4.477996745
a1_RE100,2030,p32,0.017947273
a1_RE100,2030,p33,7.582328595
a1_RE100,2030,p34,0.807995003
a1_RE100,2030,p35,0.005712727
a1_RE100,2030,p36,0.187829903
a1_RE100,2030,p37,0.042887273
a1_RE100,2030,p38,0.067767273
a1_RE100,2030,p39,0.010406364
a1_RE100,2030,p4,0.00543
a1_RE100,2030,p40,0.921472871
a1_RE100,2030,p41,7.675671398
a1_RE100,2030,p42,0.050823636
a1_RE100,2030,p43,1.942288837
a1_RE100,2030,p44,0.503648333
a1_RE100,2030,p45,3.428041231
a1_RE100,2030,p46,0.117442727
a1_RE100,2030,p47,0.310946387
a1_RE100,2030,p48,4.572731146
a1_RE100,2030,p49,0.006226364
a1_RE100,2030,p5,1.274586364
a1_RE100,2030,p50,4.091954372
a1_RE100,2030,p51,5.137511265
a1_RE100,2030,p52,0.399774493
a1_RE100,2030,p53,7.196953097
a1_RE100,2030,p54,1.623868975
a1_RE100,2030,p55,5.612597548
a1_RE100,2030,p56,0.082156364
a1_RE100,2030,p57,8.660776863
a1_RE100,2030,p58,1.350339133
a1_RE100,2030,p59,0.124767599
a1_RE100,2030,p6,1.224284386
a1_RE100,2030,p60,9.833327736
a1_RE100,2030,p61,9.376159683
a1_RE100,2030,p62,1.692418182
a1_RE100,2030,p63,4.439661677
a1_RE100,2030,p64,5.252151281
a1_RE100,2030,p65,0.801907914
a1_RE100,2030,p66,3.448773781
a1_RE100,2030,p67,19.6374606
a1_RE100,2030,p68,1.270032973
a1_RE100,2030,p69,0.019874545
a1_RE100,2030,p7,0.212140909
a1_RE100,2030,p70,0.613187496
a1_RE100,2030,p71,0.013516364
a1_RE100,2030,p72,0.136470909
a1_RE100,2030,p73,0.059421748
a1_RE100,2030,p74,0.005715455
a1_RE100,2030,p75,2.490375528
a1_RE100,2030,p76,4.641736732
a1_RE100,2030,p77,2.068362976
a1_RE100,2030,p78,2.982595679
a1_RE100,2030,p79,0.180059802
a1_RE100,2030,p8,0.085574545
a1_RE100,2030,p80,1.77403018
a1_RE100,2030,p81,0.397574798
a1_RE100,2030,p82,5.692164843
a1_RE100,2030,p83,13.01345547
a1_RE100,2030,p84,0.804043507
a1_RE100,2030,p85,0.413777909
a1_RE100,2030,p86,1.621806537
a1_RE100,2030,p87,4.619453255
a1_RE100,2030,p88,16.12035054
a1_RE100,2030,p89,0.481255455
a1_RE100,2030,p9,15.64007157
a1_RE100,2030,p90,0.262008182
a1_RE100,2030,p91,16.61064443
a1_RE100,2030,p92,12.75134135
a1_RE100,2030,p93,0.005081818
a1_RE100,2030,p94,6.274570094
a1_RE100,2030,p95,37.99790303
a1_RE100,2030,p96,10.28342642
a1_RE100,2030,p97,5.70761546
a1_RE100,2030,p98,5.179492222
a1_RE100,2030,p99,14.93713022
a1_RE100,2032,p1,0.519924444
a1_RE100,2032,p10,35.51511423
a1_RE100,2032,p100,0.077941767
a1_RE100,2032,p101,29.19677762
a1_RE100,2032,p102,26.25750884
a1_RE100,2032,p103,6.646590209
a1_RE100,2032,p104,13.6613489
a1_RE100,2032,p105,0.858071398
a1_RE100,2032,p106,12.46899113
a1_RE100,2032,p107,2.844888
a1_RE100,2032,p108,28.88641767
a1_RE100,2032,p109,1.235201887
a1_RE100,2032,p11,2.293017678
a1_RE100,2032,p110,1.394063427
a1_RE100,2032,p111,2.653238294
a1_RE100,2032,p112,1.956839483
a1_RE100,2032,p113,10.08729868
a1_RE100,2032,p114,9.174067969
a1_RE100,2032,p115,0.873183015
a1_RE100,2032,p116,16.96183013
a1_RE100,2032,p117,0.009002854
a1_RE100,2032,p118,0.135696461
a1_RE100,2032,p119,0.077778182
a1_RE100,2032,p12,0.846309691
a1_RE100,2032,p120,0.049761818
