tech,scenario,region,year,Capacity (GW)
distpv,a1_RE95,p117,2012,0
distpv,a1_RE95,p117,2014,0.001136818
distpv,a1_RE95,p117,2016,0.000473182
distpv,a1_RE95,p117,2018,0.000377727
distpv,a1_RE95,p117,2020,1.50E-05
distpv,a1_RE95,p117,2022,9.09E-06
distpv,a1_RE95,p117,2024,1.64E-05
distpv,a1_RE95,p117,2026,0.0001
distpv,a1_RE95,p117,2028,0.000345455
distpv,a1_RE95,p117,2030,0.000763636
distpv,a1_RE95,p117,2032,0.001190455
distpv,a1_RE95,p117,2034,0.001826364
distpv,a1_RE95,p117,2036,0.002767273
distpv,a1_RE95,p117,2038,0.004155
distpv,a1_RE95,p117,2040,0.006100909
distpv,a1_RE95,p117,2042,0.003532273
distpv,a1_RE95,p117,2044,0.010744091
distpv,a1_RE95,p117,2046,0.006322727
distpv,a1_RE95,p117,2048,0.016497273
distpv,a1_RE95,p117,2050,0.018386818
distpv,a1_RE95,p118,2012,0
distpv,a1_RE95,p118,2014,0.001054545
distpv,a1_RE95,p118,2016,0.001123636
distpv,a1_RE95,p118,2018,0.002168636
distpv,a1_RE95,p118,2020,0.001728636
distpv,a1_RE95,p118,2022,0.002586818
distpv,a1_RE95,p118,2024,0.004340909
distpv,a1_RE95,p118,2026,0.002485909
distpv,a1_RE95,p118,2028,0.005773182
distpv,a1_RE95,p118,2030,0.015153636
distpv,a1_RE95,p118,2032,0.019417273
distpv,a1_RE95,p118,2034,0.024654091
distpv,a1_RE95,p118,2036,0.030095
distpv,a1_RE95,p118,2038,0.033812727
distpv,a1_RE95,p118,2040,0.033267727
distpv,a1_RE95,p118,2042,0.028175455
distpv,a1_RE95,p118,2044,0.025290909
distpv,a1_RE95,p118,2046,0.028836818
distpv,a1_RE95,p118,2048,0.018801818
distpv,a1_RE95,p118,2050,0.024923182
distpv,a1_RE95,p119,2012,0.001810455
distpv,a1_RE95,p119,2014,0.002458182
distpv,a1_RE95,p119,2016,0.000786364
distpv,a1_RE95,p119,2018,0.001155455
distpv,a1_RE95,p119,2020,0.001390455
distpv,a1_RE95,p119,2022,0.001721364
distpv,a1_RE95,p119,2024,0.002329091
distpv,a1_RE95,p119,2026,0.003860909
distpv,a1_RE95,p119,2028,0.005583182
distpv,a1_RE95,p119,2030,0.008492273
distpv,a1_RE95,p119,2032,0.008495
distpv,a1_RE95,p119,2034,0.0014
distpv,a1_RE95,p119,2036,0.001279091
distpv,a1_RE95,p119,2038,0.001157273
distpv,a1_RE95,p119,2040,0.000992727
distpv,a1_RE95,p119,2042,0.000855455
distpv,a1_RE95,p119,2044,0.00066
distpv,a1_RE95,p119,2046,0.000859545
distpv,a1_RE95,p119,2048,0.000702727
distpv,a1_RE95,p119,2050,0.000722727
distpv,a1_RE95,p12,2012,0.006281818
distpv,a1_RE95,p12,2014,0.007275455
distpv,a1_RE95,p12,2016,0.019159091
distpv,a1_RE95,p12,2018,0.008621818
distpv,a1_RE95,p12,2020,0.001955909
distpv,a1_RE95,p12,2022,0.001330455
distpv,a1_RE95,p12,2024,0.002703182
distpv,a1_RE95,p12,2026,0.006511818
distpv,a1_RE95,p12,2028,0.011246818
distpv,a1_RE95,p12,2030,0.014047273
distpv,a1_RE95,p12,2032,0.010255455
distpv,a1_RE95,p12,2034,0.008658182
distpv,a1_RE95,p12,2036,0.008090909
distpv,a1_RE95,p12,2038,0.005649091
distpv,a1_RE95,p12,2040,0.007912273
distpv,a1_RE95,p12,2042,0.005557727
distpv,a1_RE95,p12,2044,0.003626364
distpv,a1_RE95,p12,2046,0.001960455
distpv,a1_RE95,p12,2048,0.006525
distpv,a1_RE95,p12,2050,0.007221364
distpv,a1_RE95,p120,2012,0.001170455
distpv,a1_RE95,p120,2014,0.002074545
distpv,a1_RE95,p120,2016,0.000582727
distpv,a1_RE95,p120,2018,0.000811364
distpv,a1_RE95,p120,2020,0.000790455
distpv,a1_RE95,p120,2022,0.001046364
distpv,a1_RE95,p120,2024,0.001499545
distpv,a1_RE95,p120,2026,0.002510455
distpv,a1_RE95,p120,2028,0.003605
distpv,a1_RE95,p120,2030,0.005357273
distpv,a1_RE95,p120,2032,0.005294091
distpv,a1_RE95,p120,2034,0.001378182
distpv,a1_RE95,p120,2036,0.001215455
distpv,a1_RE95,p120,2038,0.000975
distpv,a1_RE95,p120,2040,0.000804091
distpv,a1_RE95,p120,2042,0.000695455
distpv,a1_RE95,p120,2044,0.000644091
distpv,a1_RE95,p120,2046,0.000854091
distpv,a1_RE95,p120,2048,0.000569091
distpv,a1_RE95,p120,2050,0.000561364
distpv,a1_RE95,p121,2012,0.003776364
distpv,a1_RE95,p121,2014,0.009249545
distpv,a1_RE95,p121,2016,0.023446818
distpv,a1_RE95,p121,2018,0.014422727
distpv,a1_RE95,p121,2020,0.004478636
distpv,a1_RE95,p121,2022,0.000547273
distpv,a1_RE95,p121,2024,0.000739545
distpv,a1_RE95,p121,2026,0.005503182
distpv,a1_RE95,p121,2028,0.010039091
distpv,a1_RE95,p121,2030,0.004570909
distpv,a1_RE95,p121,2032,0.003885455
distpv,a1_RE95,p121,2034,0.003230455
distpv,a1_RE95,p121,2036,0.002610455
distpv,a1_RE95,p121,2038,0.002190909
distpv,a1_RE95,p121,2040,0.001983182
distpv,a1_RE95,p121,2042,0.001856364
distpv,a1_RE95,p121,2044,0.001818636
distpv,a1_RE95,p121,2046,0.002349545
distpv,a1_RE95,p121,2048,0.001771364
distpv,a1_RE95,p121,2050,0.001695909
distpv,a1_RE95,p122,2012,0.058898182
distpv,a1_RE95,p122,2014,0.007723636
distpv,a1_RE95,p122,2016,0.01853
distpv,a1_RE95,p122,2018,0.039665
distpv,a1_RE95,p122,2020,0.075714091
distpv,a1_RE95,p122,2022,0.096815
distpv,a1_RE95,p122,2024,0.13594
distpv,a1_RE95,p122,2026,0.206184545
distpv,a1_RE95,p122,2028,0.281955
distpv,a1_RE95,p122,2030,0.404280455
distpv,a1_RE95,p122,2032,0.359862273
distpv,a1_RE95,p122,2034,0.027165
distpv,a1_RE95,p122,2036,0.023420909
distpv,a1_RE95,p122,2038,0.022636818
distpv,a1_RE95,p122,2040,0.021544545
distpv,a1_RE95,p122,2042,0.021647273
distpv,a1_RE95,p122,2044,0.022362273
distpv,a1_RE95,p122,2046,0.026006364
distpv,a1_RE95,p122,2048,0.018696364
distpv,a1_RE95,p122,2050,0.021837273
distpv,a1_RE95,p123,2012,0.034313636
distpv,a1_RE95,p123,2014,0.044323636
distpv,a1_RE95,p123,2016,0.174077727
distpv,a1_RE95,p123,2018,0.127562727
distpv,a1_RE95,p123,2020,0.062097273
distpv,a1_RE95,p123,2022,0.030853636
distpv,a1_RE95,p123,2024,0.030745
distpv,a1_RE95,p123,2026,0.066589545
distpv,a1_RE95,p123,2028,0.098615909
distpv,a1_RE95,p123,2030,0.050278636
distpv,a1_RE95,p123,2032,0.041529091
distpv,a1_RE95,p123,2034,0.033574545
distpv,a1_RE95,p123,2036,0.028869091
distpv,a1_RE95,p123,2038,0.027096818
distpv,a1_RE95,p123,2040,0.024340455
distpv,a1_RE95,p123,2042,0.021759545
distpv,a1_RE95,p123,2044,0.020690909
distpv,a1_RE95,p123,2046,0.02079
distpv,a1_RE95,p123,2048,0.019630909
distpv,a1_RE95,p123,2050,0.02394
distpv,a1_RE95,p124,2012,0
distpv,a1_RE95,p124,2014,3.27E-05
distpv,a1_RE95,p124,2016,5.18E-05
distpv,a1_RE95,p124,2018,7.82E-05
distpv,a1_RE95,p124,2020,0.000123636
distpv,a1_RE95,p124,2022,0.000205455
distpv,a1_RE95,p124,2024,0.000323636
distpv,a1_RE95,p124,2026,0.000140909
distpv,a1_RE95,p124,2028,0.000472273
distpv,a1_RE95,p124,2030,0.001188182
distpv,a1_RE95,p124,2032,0.001461364
distpv,a1_RE95,p124,2034,0.001628636
distpv,a1_RE95,p124,2036,0.001674545
distpv,a1_RE95,p124,2038,0.001678182
distpv,a1_RE95,p124,2040,0.001631364
distpv,a1_RE95,p124,2042,0.001452273
distpv,a1_RE95,p124,2044,0.001367727
distpv,a1_RE95,p124,2046,0.001788636
distpv,a1_RE95,p124,2048,0.000630909
distpv,a1_RE95,p124,2050,0.001649091
distpv,a1_RE95,p125,2012,0.007569091
distpv,a1_RE95,p125,2014,0.004527727
distpv,a1_RE95,p125,2016,0.015730455
distpv,a1_RE95,p125,2018,0.013726818
distpv,a1_RE95,p125,2020,0.011650455
distpv,a1_RE95,p125,2022,0.010162727
distpv,a1_RE95,p125,2024,0.012600909
distpv,a1_RE95,p125,2026,0.019904091
distpv,a1_RE95,p125,2028,0.029389545
distpv,a1_RE95,p125,2030,0.046517273
distpv,a1_RE95,p125,2032,0.008105909
distpv,a1_RE95,p125,2034,0.007435909
distpv,a1_RE95,p125,2036,0.007234091
distpv,a1_RE95,p125,2038,0.008140909
distpv,a1_RE95,p125,2040,0.007020455
distpv,a1_RE95,p125,2042,0.00686
distpv,a1_RE95,p125,2044,0.006671818
distpv,a1_RE95,p125,2046,0.007385
distpv,a1_RE95,p125,2048,0.006180909
distpv,a1_RE95,p125,2050,0.006662273
distpv,a1_RE95,p126,2012,0.369237727
distpv,a1_RE95,p126,2014,0.178940909
distpv,a1_RE95,p126,2016,0.188489091
distpv,a1_RE95,p126,2018,0.247584091
distpv,a1_RE95,p126,2020,0.151033636
distpv,a1_RE95,p126,2022,0.093473182
distpv,a1_RE95,p126,2024,0.079025
distpv,a1_RE95,p126,2026,0.106714091
distpv,a1_RE95,p126,2028,0.154700455
distpv,a1_RE95,p126,2030,0.230461364
distpv,a1_RE95,p126,2032,0.216103636
distpv,a1_RE95,p126,2034,0.015523182
distpv,a1_RE95,p126,2036,0.014789545
distpv,a1_RE95,p126,2038,0.016513182
distpv,a1_RE95,p126,2040,0.017402727
distpv,a1_RE95,p126,2042,0.018824091
distpv,a1_RE95,p126,2044,0.021305
distpv,a1_RE95,p126,2046,0.024921818
distpv,a1_RE95,p126,2048,0.022137273
distpv,a1_RE95,p126,2050,0.024544091
distpv,a1_RE95,p127,2012,0.047545455
distpv,a1_RE95,p127,2014,0.076698636
distpv,a1_RE95,p127,2016,0.179422273
distpv,a1_RE95,p127,2018,0.227237727
distpv,a1_RE95,p127,2020,0.053005455
distpv,a1_RE95,p127,2022,0.032779091
distpv,a1_RE95,p127,2024,0.037638182
distpv,a1_RE95,p127,2026,0.075739545
distpv,a1_RE95,p127,2028,0.126310909
distpv,a1_RE95,p127,2030,0.186223636
distpv,a1_RE95,p127,2032,0.172957273
distpv,a1_RE95,p127,2034,0.164930909
distpv,a1_RE95,p127,2036,0.163272273
distpv,a1_RE95,p127,2038,0.139932727
distpv,a1_RE95,p127,2040,0.1147
distpv,a1_RE95,p127,2042,0.093765909
distpv,a1_RE95,p127,2044,0.002609545
distpv,a1_RE95,p127,2046,0.103185455
distpv,a1_RE95,p127,2048,0.004119091
distpv,a1_RE95,p127,2050,0.004470909
distpv,a1_RE95,p128,2012,0.004011818
distpv,a1_RE95,p128,2014,0.01912
distpv,a1_RE95,p128,2016,0.055116364
distpv,a1_RE95,p128,2018,0.067753636
distpv,a1_RE95,p128,2020,0.064002273
distpv,a1_RE95,p128,2022,0.058304545
distpv,a1_RE95,p128,2024,0.061833636
distpv,a1_RE95,p128,2026,0.082005455
distpv,a1_RE95,p128,2028,0.109779091
distpv,a1_RE95,p128,2030,0.127168182
distpv,a1_RE95,p128,2032,0.110268636
distpv,a1_RE95,p128,2034,0.091396818
distpv,a1_RE95,p128,2036,0.078276364
distpv,a1_RE95,p128,2038,0.058935
distpv,a1_RE95,p128,2040,0.042601364
distpv,a1_RE95,p128,2042,0.031592727
distpv,a1_RE95,p128,2044,0.001865909
distpv,a1_RE95,p128,2046,0.029447273
distpv,a1_RE95,p128,2048,0.00399
distpv,a1_RE95,p128,2050,0.004638182
distpv,a1_RE95,p129,2012,0.003959545
distpv,a1_RE95,p129,2014,0.007778182
distpv,a1_RE95,p129,2016,0.034118182
distpv,a1_RE95,p129,2018,0.016641818
distpv,a1_RE95,p129,2020,0.007428636
distpv,a1_RE95,p129,2022,0.006571364
distpv,a1_RE95,p129,2024,0.007458636
distpv,a1_RE95,p129,2026,0.010245
distpv,a1_RE95,p129,2028,0.013413182
distpv,a1_RE95,p129,2030,0.017872727
distpv,a1_RE95,p129,2032,0.005105909
distpv,a1_RE95,p129,2034,0.005205909
distpv,a1_RE95,p129,2036,0.005663636
distpv,a1_RE95,p129,2038,0.005494545
distpv,a1_RE95,p129,2040,0.005376364
distpv,a1_RE95,p129,2042,0.005242273
distpv,a1_RE95,p129,2044,0.005039545
distpv,a1_RE95,p129,2046,0.005056364
distpv,a1_RE95,p129,2048,0.004391818
distpv,a1_RE95,p129,2050,0.004286818
distpv,a1_RE95,p13,2012,0.01324
distpv,a1_RE95,p13,2014,0.010587273
distpv,a1_RE95,p13,2016,0.059531818
distpv,a1_RE95,p13,2018,0.040093182
distpv,a1_RE95,p13,2020,0.018185
distpv,a1_RE95,p13,2022,0.015719545
distpv,a1_RE95,p13,2024,0.020420909
distpv,a1_RE95,p13,2026,0.030277273
distpv,a1_RE95,p13,2028,0.042931364
distpv,a1_RE95,p13,2030,0.054482273
distpv,a1_RE95,p13,2032,0.040732273
distpv,a1_RE95,p13,2034,0.030703636
distpv,a1_RE95,p13,2036,0.028424545
distpv,a1_RE95,p13,2038,0.019750909
distpv,a1_RE95,p13,2040,0.016560909
distpv,a1_RE95,p13,2042,0.013778182
distpv,a1_RE95,p13,2044,0.012472273
distpv,a1_RE95,p13,2046,0.008323636
distpv,a1_RE95,p13,2048,0.013995909
distpv,a1_RE95,p13,2050,0.013572727
distpv,a1_RE95,p130,2012,0
distpv,a1_RE95,p130,2014,0.002355
distpv,a1_RE95,p130,2016,0.021375455
distpv,a1_RE95,p130,2018,0.015153182
distpv,a1_RE95,p130,2020,0.015598182
distpv,a1_RE95,p130,2022,0.004416818
distpv,a1_RE95,p130,2024,0.004830455
distpv,a1_RE95,p130,2026,0.006697727
distpv,a1_RE95,p130,2028,0.009725455
distpv,a1_RE95,p130,2030,0.014571364
distpv,a1_RE95,p130,2032,0.014108636
distpv,a1_RE95,p130,2034,0.012840909
distpv,a1_RE95,p130,2036,0.012979091
distpv,a1_RE95,p130,2038,0.010159091
distpv,a1_RE95,p130,2040,0.008057727
distpv,a1_RE95,p130,2042,0.006394091
distpv,a1_RE95,p130,2044,0.00512
distpv,a1_RE95,p130,2046,0.005332273
distpv,a1_RE95,p130,2048,0.005599545
distpv,a1_RE95,p130,2050,0.005448636
distpv,a1_RE95,p131,2012,0.079756364
distpv,a1_RE95,p131,2014,0.228720455
distpv,a1_RE95,p131,2016,0.368323636
distpv,a1_RE95,p131,2018,0.405930909
distpv,a1_RE95,p131,2020,0.115670909
distpv,a1_RE95,p131,2022,0.026647273
distpv,a1_RE95,p131,2024,0.020400455
distpv,a1_RE95,p131,2026,0.022993182
distpv,a1_RE95,p131,2028,0.031236364
distpv,a1_RE95,p131,2030,0.052196818
distpv,a1_RE95,p131,2032,0.049444545
distpv,a1_RE95,p131,2034,0.044847727
distpv,a1_RE95,p131,2036,0.046233636
distpv,a1_RE95,p131,2038,0.038512273
distpv,a1_RE95,p131,2040,0.032252273
distpv,a1_RE95,p131,2042,0.027884545
distpv,a1_RE95,p131,2044,0.024813636
distpv,a1_RE95,p131,2046,0.024012727
distpv,a1_RE95,p131,2048,0.020689545
distpv,a1_RE95,p131,2050,0.022050909
distpv,a1_RE95,p132,2012,0.016017273
distpv,a1_RE95,p132,2014,0.035718636
distpv,a1_RE95,p132,2016,0.088185
distpv,a1_RE95,p132,2018,0.093803182
distpv,a1_RE95,p132,2020,0.043748182
distpv,a1_RE95,p132,2022,0.039668182
distpv,a1_RE95,p132,2024,0.013195
distpv,a1_RE95,p132,2026,0.018259091
distpv,a1_RE95,p132,2028,0.026125
distpv,a1_RE95,p132,2030,0.038604545
distpv,a1_RE95,p132,2032,0.036301364
distpv,a1_RE95,p132,2034,0.029053636
distpv,a1_RE95,p132,2036,0.026440455
distpv,a1_RE95,p132,2038,0.019452273
distpv,a1_RE95,p132,2040,0.016212273
distpv,a1_RE95,p132,2042,0.013910909
distpv,a1_RE95,p132,2044,0.013728182
distpv,a1_RE95,p132,2046,0.017177273
distpv,a1_RE95,p132,2048,0.014201364
distpv,a1_RE95,p132,2050,0.014485909
distpv,a1_RE95,p133,2012,0
distpv,a1_RE95,p133,2014,3.73E-05
distpv,a1_RE95,p133,2016,0.004640455
distpv,a1_RE95,p133,2018,0.038392273
distpv,a1_RE95,p133,2020,0.009127727
distpv,a1_RE95,p133,2022,0.010778636
distpv,a1_RE95,p133,2024,0.008452273
distpv,a1_RE95,p133,2026,0.006846818
distpv,a1_RE95,p133,2028,0.007309545
distpv,a1_RE95,p133,2030,0.021738636
distpv,a1_RE95,p133,2032,0.015935909
distpv,a1_RE95,p133,2034,0.011776818
distpv,a1_RE95,p133,2036,0.019305909
distpv,a1_RE95,p133,2038,0.009071818
distpv,a1_RE95,p133,2040,0.007750455
distpv,a1_RE95,p133,2042,0.007768182
distpv,a1_RE95,p133,2044,0.009181818
distpv,a1_RE95,p133,2046,0.014615909
distpv,a1_RE95,p133,2048,0.006698636
distpv,a1_RE95,p133,2050,0.009835455
distpv,a1_RE95,p134,2012,0.001908636
distpv,a1_RE95,p134,2014,0.008904545
distpv,a1_RE95,p134,2016,0.007016818
distpv,a1_RE95,p134,2018,0.006872273
distpv,a1_RE95,p134,2020,0.005715455
distpv,a1_RE95,p134,2022,0.006573636
distpv,a1_RE95,p134,2024,0.007972273
distpv,a1_RE95,p134,2026,0.010456818
distpv,a1_RE95,p134,2028,0.013803636
distpv,a1_RE95,p134,2030,0.018794091
distpv,a1_RE95,p134,2032,0.021979545
distpv,a1_RE95,p134,2034,0.025058182
distpv,a1_RE95,p134,2036,0.028145909
distpv,a1_RE95,p134,2038,0.009989091
distpv,a1_RE95,p134,2040,0.010037727
distpv,a1_RE95,p134,2042,0.009994091
distpv,a1_RE95,p134,2044,0.009856818
distpv,a1_RE95,p134,2046,0.010221818
distpv,a1_RE95,p134,2048,0.009184091
distpv,a1_RE95,p134,2050,0.008325909
distpv,a1_RE95,p14,2012,0
distpv,a1_RE95,p14,2014,9.64E-05
distpv,a1_RE95,p14,2016,0.000469091
distpv,a1_RE95,p14,2018,0.001850909
distpv,a1_RE95,p14,2020,0.002480455
distpv,a1_RE95,p14,2022,0.002646818
distpv,a1_RE95,p14,2024,0.005034545
distpv,a1_RE95,p14,2026,0.003085455
distpv,a1_RE95,p14,2028,0.004345
distpv,a1_RE95,p14,2030,0.005877727
distpv,a1_RE95,p14,2032,0.003558636
distpv,a1_RE95,p14,2034,0.002256364
distpv,a1_RE95,p14,2036,0.002206364
distpv,a1_RE95,p14,2038,0.001825455
distpv,a1_RE95,p14,2040,0.002109545
distpv,a1_RE95,p14,2042,0.001738182
distpv,a1_RE95,p14,2044,0.001716364
distpv,a1_RE95,p14,2046,0.000187727
distpv,a1_RE95,p14,2048,0.002465909
distpv,a1_RE95,p14,2050,0.001998636
distpv,a1_RE95,p15,2012,0
distpv,a1_RE95,p15,2014,0.000176364
distpv,a1_RE95,p15,2016,0.001420455
distpv,a1_RE95,p15,2018,0.006990455
distpv,a1_RE95,p15,2020,0.010956364
distpv,a1_RE95,p15,2022,0.010970909
distpv,a1_RE95,p15,2024,0.019038636
distpv,a1_RE95,p15,2026,0.010860455
distpv,a1_RE95,p15,2028,0.013989545
distpv,a1_RE95,p15,2030,0.020034091
distpv,a1_RE95,p15,2032,0.01192
distpv,a1_RE95,p15,2034,0.00916
distpv,a1_RE95,p15,2036,0.008835
distpv,a1_RE95,p15,2038,0.006602727
distpv,a1_RE95,p15,2040,0.008954545
distpv,a1_RE95,p15,2042,0.007245909
distpv,a1_RE95,p15,2044,0.007025455
distpv,a1_RE95,p15,2046,0.0014
distpv,a1_RE95,p15,2048,0.009952727
distpv,a1_RE95,p15,2050,0.009827727
distpv,a1_RE95,p16,2012,0
distpv,a1_RE95,p16,2014,8.86E-05
distpv,a1_RE95,p16,2016,0.000525
distpv,a1_RE95,p16,2018,0.002066364
distpv,a1_RE95,p16,2020,0.003588182
distpv,a1_RE95,p16,2022,0.004128182
distpv,a1_RE95,p16,2024,0.007393636
distpv,a1_RE95,p16,2026,0.005805909
distpv,a1_RE95,p16,2028,0.007758182
distpv,a1_RE95,p16,2030,0.010697273
distpv,a1_RE95,p16,2032,0.006343182
distpv,a1_RE95,p16,2034,0.004841818
distpv,a1_RE95,p16,2036,0.005011818
distpv,a1_RE95,p16,2038,0.003155
distpv,a1_RE95,p16,2040,0.004486364
distpv,a1_RE95,p16,2042,0.003893636
distpv,a1_RE95,p16,2044,0.004052727
distpv,a1_RE95,p16,2046,0.000332273
distpv,a1_RE95,p16,2048,0.004718182
distpv,a1_RE95,p16,2050,0.006407273
distpv,a1_RE95,p17,2012,0
distpv,a1_RE95,p17,2014,0.000155909
distpv,a1_RE95,p17,2016,0.000675455
distpv,a1_RE95,p17,2018,0.000931364
distpv,a1_RE95,p17,2020,0.000480909
distpv,a1_RE95,p17,2022,0.000671364
distpv,a1_RE95,p17,2024,0.001093182
distpv,a1_RE95,p17,2026,0.001967273
distpv,a1_RE95,p17,2028,0.00373
distpv,a1_RE95,p17,2030,0.00667
distpv,a1_RE95,p17,2032,0.007416818
distpv,a1_RE95,p17,2034,0.007698182
distpv,a1_RE95,p17,2036,0.007477273
distpv,a1_RE95,p17,2038,0.006528636
distpv,a1_RE95,p17,2040,0.004245455
distpv,a1_RE95,p17,2042,0.003581818
distpv,a1_RE95,p17,2044,0.002904091
distpv,a1_RE95,p17,2046,0.001909545
distpv,a1_RE95,p17,2048,0.002312727
distpv,a1_RE95,p17,2050,0.002616364
distpv,a1_RE95,p18,2012,0
distpv,a1_RE95,p18,2014,0.000138182
distpv,a1_RE95,p18,2016,0.000627727
distpv,a1_RE95,p18,2018,0.000903182
distpv,a1_RE95,p18,2020,0.000405909
distpv,a1_RE95,p18,2022,0.000513182
distpv,a1_RE95,p18,2024,0.000895455
distpv,a1_RE95,p18,2026,0.001687273
distpv,a1_RE95,p18,2028,0.003346818
distpv,a1_RE95,p18,2030,0.005970909
distpv,a1_RE95,p18,2032,0.006441818
distpv,a1_RE95,p18,2034,0.006516364
distpv,a1_RE95,p18,2036,0.006256364
distpv,a1_RE95,p18,2038,0.005365
distpv,a1_RE95,p18,2040,0.003700909
distpv,a1_RE95,p18,2042,0.003094091
distpv,a1_RE95,p18,2044,0.002268636
distpv,a1_RE95,p18,2046,0.001716818
distpv,a1_RE95,p18,2048,0.001617727
distpv,a1_RE95,p18,2050,0.001946818
distpv,a1_RE95,p19,2012,0
distpv,a1_RE95,p19,2014,4.09E-06
distpv,a1_RE95,p19,2016,1.82E-05
distpv,a1_RE95,p19,2018,2.41E-05
distpv,a1_RE95,p19,2020,1.00E-05
distpv,a1_RE95,p19,2022,1.32E-05
distpv,a1_RE95,p19,2024,2.18E-05
distpv,a1_RE95,p19,2026,4.27E-05
distpv,a1_RE95,p19,2028,8.09E-05
distpv,a1_RE95,p19,2030,0.000148636
distpv,a1_RE95,p19,2032,0.000167727
distpv,a1_RE95,p19,2034,0.000174545
distpv,a1_RE95,p19,2036,0.000168636
distpv,a1_RE95,p19,2038,0.000147273
distpv,a1_RE95,p19,2040,0.000111818
distpv,a1_RE95,p19,2042,9.36E-05
distpv,a1_RE95,p19,2044,6.86E-05
distpv,a1_RE95,p19,2046,4.82E-05
distpv,a1_RE95,p19,2048,5.32E-05
distpv,a1_RE95,p19,2050,5.68E-05
distpv,a1_RE95,p2,2012,0.001635909
distpv,a1_RE95,p2,2014,0.001075455
distpv,a1_RE95,p2,2016,0.002069091
distpv,a1_RE95,p2,2018,0.002729545
distpv,a1_RE95,p2,2020,0.003238636
distpv,a1_RE95,p2,2022,0.001731818
distpv,a1_RE95,p2,2024,0.002255455
distpv,a1_RE95,p2,2026,0.004448636
distpv,a1_RE95,p2,2028,0.009054545
distpv,a1_RE95,p2,2030,0.019004545
distpv,a1_RE95,p2,2032,0.020198182
distpv,a1_RE95,p2,2034,0.016305455
distpv,a1_RE95,p2,2036,0.010894545
distpv,a1_RE95,p2,2038,0.007202727
distpv,a1_RE95,p2,2040,0.007834545
distpv,a1_RE95,p2,2042,0.007481364
distpv,a1_RE95,p2,2044,0.007256818
distpv,a1_RE95,p2,2046,0.001162273
distpv,a1_RE95,p2,2048,0.010428182
distpv,a1_RE95,p2,2050,0.010882273
distpv,a1_RE95,p20,2012,0
distpv,a1_RE95,p20,2014,7.32E-05
distpv,a1_RE95,p20,2016,0.000341364
distpv,a1_RE95,p20,2018,0.000469545
distpv,a1_RE95,p20,2020,0.000238182
distpv,a1_RE95,p20,2022,0.000346364
distpv,a1_RE95,p20,2024,0.000569545
distpv,a1_RE95,p20,2026,0.001133182
distpv,a1_RE95,p20,2028,0.002270455
distpv,a1_RE95,p20,2030,0.003658182
distpv,a1_RE95,p20,2032,0.004067273
distpv,a1_RE95,p20,2034,0.004178636
distpv,a1_RE95,p20,2036,0.003995455
distpv,a1_RE95,p20,2038,0.003329091
distpv,a1_RE95,p20,2040,0.002327727
distpv,a1_RE95,p20,2042,0.001840455
distpv,a1_RE95,p20,2044,0.001131818
distpv,a1_RE95,p20,2046,0.000966818
distpv,a1_RE95,p20,2048,0.000726364
distpv,a1_RE95,p20,2050,0.000873636
distpv,a1_RE95,p21,2012,0
distpv,a1_RE95,p21,2014,5.00E-05
distpv,a1_RE95,p21,2016,0.000117273
distpv,a1_RE95,p21,2018,0.000229545
distpv,a1_RE95,p21,2020,0.000184091
distpv,a1_RE95,p21,2022,0.000206364
distpv,a1_RE95,p21,2024,0.000436364
distpv,a1_RE95,p21,2026,0.000956818
distpv,a1_RE95,p21,2028,0.001576364
distpv,a1_RE95,p21,2030,0.002232727
distpv,a1_RE95,p21,2032,0.002022273
distpv,a1_RE95,p21,2034,0.001842273
distpv,a1_RE95,p21,2036,0.001971364
distpv,a1_RE95,p21,2038,0.001757727
distpv,a1_RE95,p21,2040,0.002400455
distpv,a1_RE95,p21,2042,0.002659091
distpv,a1_RE95,p21,2044,0.001843182
distpv,a1_RE95,p21,2046,0.001544545
distpv,a1_RE95,p21,2048,0.002572273
distpv,a1_RE95,p21,2050,0.003371818
distpv,a1_RE95,p22,2012,0
distpv,a1_RE95,p22,2014,9.09E-06
distpv,a1_RE95,p22,2016,1.91E-05
distpv,a1_RE95,p22,2018,7.50E-05
distpv,a1_RE95,p22,2020,4.68E-05
distpv,a1_RE95,p22,2022,5.45E-05
distpv,a1_RE95,p22,2024,7.27E-05
distpv,a1_RE95,p22,2026,0.000101818
distpv,a1_RE95,p22,2028,0.000135455
distpv,a1_RE95,p22,2030,0.000202273
distpv,a1_RE95,p22,2032,0.000252273
distpv,a1_RE95,p22,2034,0.000297727
distpv,a1_RE95,p22,2036,0.000348636
distpv,a1_RE95,p22,2038,0.000378636
distpv,a1_RE95,p22,2040,0.000446364
distpv,a1_RE95,p22,2042,0.000474545
distpv,a1_RE95,p22,2044,0.000211818
distpv,a1_RE95,p22,2046,0.000244091
distpv,a1_RE95,p22,2048,0.000308636
distpv,a1_RE95,p22,2050,0.000334545
distpv,a1_RE95,p23,2012,0
distpv,a1_RE95,p23,2014,1.68E-05
distpv,a1_RE95,p23,2016,3.59E-05
distpv,a1_RE95,p23,2018,0.000112727
distpv,a1_RE95,p23,2020,9.82E-05
distpv,a1_RE95,p23,2022,0.000105
distpv,a1_RE95,p23,2024,0.000148182
distpv,a1_RE95,p23,2026,0.000250909
distpv,a1_RE95,p23,2028,0.000383182
distpv,a1_RE95,p23,2030,0.000655
distpv,a1_RE95,p23,2032,0.000674545
