year,State,Type,New Installs
2028,MD,Utility_MW,0
2029,MD,Utility_MW,434.99506
2030,MD,Utility_MW,0
2031,MD,Utility_MW,434.99506
2032,MD,Utility_MW,0
2033,MD,Utility_MW,434.99506
2034,MD,Utility_MW,0
2035,MD,Utility_MW,434.99506
2036,MD,Utility_MW,0
2037,MD,Utility_MW,434.99506
2038,MD,Utility_MW,0
2039,MD,Utility_MW,1099.610445
2040,MD,Utility_MW,664.615385
2041,MD,Utility_MW,1040.864445
2042,MD,Utility_MW,0
2043,MD,Utility_MW,1025.151445
2044,MD,Utility_MW,0
2045,MD,Utility_MW,869.677445
2046,MD,Utility_MW,0
2047,MD,Utility_MW,1097.366445
2048,MD,Utility_MW,227.689
2049,MD,Utility_MW,2907.600154
2050,MD,Utility_MW,1810.233709
2018,ME,Utility_MW,23.237
2019,ME,Utility_MW,23.237
2020,ME,Utility_MW,0
2021,ME,Utility_MW,23.237
2022,ME,Utility_MW,0
2023,ME,Utility_MW,23.237
2024,ME,Utility_MW,0
2025,ME,Utility_MW,23.237
2026,ME,Utility_MW,0
2027,ME,Utility_MW,23.237
2028,ME,Utility_MW,0
2029,ME,Utility_MW,23.237
2030,ME,Utility_MW,0
2031,ME,Utility_MW,23.237
2032,ME,Utility_MW,0
2033,ME,Utility_MW,23.237
2034,ME,Utility_MW,0
2035,ME,Utility_MW,23.237
2036,ME,Utility_MW,0
2037,ME,Utility_MW,23.237
2038,ME,Utility_MW,0
2039,ME,Utility_MW,23.237
2040,ME,Utility_MW,0
2041,ME,Utility_MW,23.237
2042,ME,Utility_MW,0
2043,ME,Utility_MW,23.237
2044,ME,Utility_MW,0
2045,ME,Utility_MW,751.338846
2046,ME,Utility_MW,728.101846
2047,ME,Utility_MW,729.301846
2048,ME,Utility_MW,0
2049,ME,Utility_MW,1765.438899
2050,ME,Utility_MW,1036.137053
2018,MI,Utility_MW,210.454231
2019,MI,Utility_MW,210.454231
2020,MI,Utility_MW,0
2021,MI,Utility_MW,1248.915769
2022,MI,Utility_MW,1038.461538
2023,MI,Utility_MW,1510.019098
2024,MI,Utility_MW,261.103329
2025,MI,Utility_MW,1753.723943
2026,MI,Utility_MW,243.704845
2027,MI,Utility_MW,2964.985481
2028,MI,Utility_MW,1211.261538
2029,MI,Utility_MW,4826.162846
2030,MI,Utility_MW,1861.177365
2031,MI,Utility_MW,5732.072554
2032,MI,Utility_MW,905.909708
2033,MI,Utility_MW,5732.072554
2034,MI,Utility_MW,0
2035,MI,Utility_MW,5732.072554
2036,MI,Utility_MW,0
2037,MI,Utility_MW,5732.072554
2038,MI,Utility_MW,0
2039,MI,Utility_MW,9260.183461
2040,MI,Utility_MW,3528.110907
2041,MI,Utility_MW,9256.666461
2042,MI,Utility_MW,0
2043,MI,Utility_MW,15336.66797
2044,MI,Utility_MW,6080.001509
2045,MI,Utility_MW,15330.82797
2046,MI,Utility_MW,0
2047,MI,Utility_MW,16419.96336
2048,MI,Utility_MW,1089.13539
2049,MI,Utility_MW,16419.96336
2050,MI,Utility_MW,0
2018,MN,Utility_MW,737.838
2019,MN,Utility_MW,737.838
2020,MN,Utility_MW,0
2021,MN,Utility_MW,737.838
2022,MN,Utility_MW,0
2023,MN,Utility_MW,737.838
2024,MN,Utility_MW,0
2025,MN,Utility_MW,737.838
2026,MN,Utility_MW,0
2027,MN,Utility_MW,737.838
2028,MN,Utility_MW,0
2029,MN,Utility_MW,737.838
2030,MN,Utility_MW,0
2031,MN,Utility_MW,1990.057808
2032,MN,Utility_MW,1252.219808
2033,MN,Utility_MW,4066.980885
2034,MN,Utility_MW,2076.923077
2035,MN,Utility_MW,4066.980885
2036,MN,Utility_MW,0
2037,MN,Utility_MW,4066.980885
2038,MN,Utility_MW,0
2039,MN,Utility_MW,4066.980885
2040,MN,Utility_MW,0
2041,MN,Utility_MW,4065.880885
2042,MN,Utility_MW,0
2043,MN,Utility_MW,4064.180885
2044,MN,Utility_MW,0
2045,MN,Utility_MW,3837.930885
2046,MN,Utility_MW,0
2047,MN,Utility_MW,3329.142885
2048,MN,Utility_MW,0
2049,MN,Utility_MW,4008.794753
2050,MN,Utility_MW,679.651868
2018,MO,Utility_MW,65.025769
2019,MO,Utility_MW,65.025769
2020,MO,Utility_MW,0
2021,MO,Utility_MW,65.025769
2022,MO,Utility_MW,0
2023,MO,Utility_MW,65.025769
2024,MO,Utility_MW,0
2025,MO,Utility_MW,65.025769
2026,MO,Utility_MW,0
2027,MO,Utility_MW,158.519923
2028,MO,Utility_MW,93.494154
2029,MO,Utility_MW,1675.153467
2030,MO,Utility_MW,1516.633544
2031,MO,Utility_MW,2713.615005
2032,MO,Utility_MW,1038.461538
2033,MO,Utility_MW,2713.615005
2034,MO,Utility_MW,0
2035,MO,Utility_MW,2713.615005
2036,MO,Utility_MW,0
2037,MO,Utility_MW,2713.615005
2038,MO,Utility_MW,0
2039,MO,Utility_MW,2765.056236
2040,MO,Utility_MW,51.441231
2041,MO,Utility_MW,2765.056236
2042,MO,Utility_MW,0
2043,MO,Utility_MW,5017.467908
2044,MO,Utility_MW,2252.411672
2045,MO,Utility_MW,4999.027908
2046,MO,Utility_MW,0
2047,MO,Utility_MW,4974.007908
2048,MO,Utility_MW,0
2049,MO,Utility_MW,5083.471701
2050,MO,Utility_MW,109.463793
2018,MS,Utility_MW,161.162308
2019,MS,Utility_MW,161.162308
2020,MS,Utility_MW,0
2021,MS,Utility_MW,161.162308
2022,MS,Utility_MW,0
2023,MS,Utility_MW,161.162308
2024,MS,Utility_MW,0
2025,MS,Utility_MW,161.162308
2026,MS,Utility_MW,0
2027,MS,Utility_MW,825.777692
2028,MS,Utility_MW,664.615384
2029,MS,Utility_MW,2321.162308
2030,MS,Utility_MW,1495.384616
2031,MS,Utility_MW,2321.162308
2032,MS,Utility_MW,0
2033,MS,Utility_MW,2321.162308
2034,MS,Utility_MW,0
2035,MS,Utility_MW,2321.162308
2036,MS,Utility_MW,0
2037,MS,Utility_MW,2321.162308
2038,MS,Utility_MW,0
2039,MS,Utility_MW,2321.162308
2040,MS,Utility_MW,0
2041,MS,Utility_MW,2321.162308
2042,MS,Utility_MW,0
2043,MS,Utility_MW,2321.162308
2044,MS,Utility_MW,0
2045,MS,Utility_MW,2789.659385
2046,MS,Utility_MW,468.497077
2047,MS,Utility_MW,2789.659385
2048,MS,Utility_MW,0
2049,MS,Utility_MW,4717.908
2050,MS,Utility_MW,1928.248615
2018,MT,Utility_MW,18
2019,MT,Utility_MW,18
2020,MT,Utility_MW,0
2021,MT,Utility_MW,18
2022,MT,Utility_MW,0
2023,MT,Utility_MW,18
2024,MT,Utility_MW,0
2025,MT,Utility_MW,18
2026,MT,Utility_MW,0
2027,MT,Utility_MW,18
2028,MT,Utility_MW,0
2029,MT,Utility_MW,682.615385
2030,MT,Utility_MW,664.615385
2031,MT,Utility_MW,682.615385
2032,MT,Utility_MW,0
2033,MT,Utility_MW,682.615385
2034,MT,Utility_MW,0
2035,MT,Utility_MW,682.615385
2036,MT,Utility_MW,0
2037,MT,Utility_MW,904.968853
2038,MT,Utility_MW,222.353468
2039,MT,Utility_MW,904.968853
2040,MT,Utility_MW,0
2041,MT,Utility_MW,904.968853
2042,MT,Utility_MW,0
2043,MT,Utility_MW,904.968853
2044,MT,Utility_MW,0
2045,MT,Utility_MW,903.968853
2046,MT,Utility_MW,0
2047,MT,Utility_MW,2590.045776
2048,MT,Utility_MW,1686.076923
2049,MT,Utility_MW,5355.4016
2050,MT,Utility_MW,2765.355824
2018,NC,Utility_MW,4140.012538
2019,NC,Utility_MW,4140.012538
2020,NC,Utility_MW,0
2021,NC,Utility_MW,4140.012538
2022,NC,Utility_MW,0
2023,NC,Utility_MW,4220.968306
2024,NC,Utility_MW,80.955768
2025,NC,Utility_MW,4220.968306
2026,NC,Utility_MW,0
2027,NC,Utility_MW,4220.968306
2028,NC,Utility_MW,0
2029,NC,Utility_MW,4220.968306
2030,NC,Utility_MW,0
2031,NC,Utility_MW,4220.968306
2032,NC,Utility_MW,0
2033,NC,Utility_MW,4220.968306
2034,NC,Utility_MW,0
2035,NC,Utility_MW,4220.968306
2036,NC,Utility_MW,0
2037,NC,Utility_MW,4220.968306
2038,NC,Utility_MW,0
2039,NC,Utility_MW,4220.968306
2040,NC,Utility_MW,0
2041,NC,Utility_MW,4691.95669
2042,NC,Utility_MW,470.988384
2043,NC,Utility_MW,4140.68069
2044,NC,Utility_MW,0
2045,NC,Utility_MW,2529.44069
2046,NC,Utility_MW,0
2047,NC,Utility_MW,1980.324075
2048,NC,Utility_MW,0
2049,NC,Utility_MW,2285.688075
2050,NC,Utility_MW,305.364
2018,ND,Utility_MW,0.00154
2019,ND,Utility_MW,0.00154
2020,ND,Utility_MW,0
2021,ND,Utility_MW,0.00154
2022,ND,Utility_MW,0
2023,ND,Utility_MW,0.00154
2024,ND,Utility_MW,0
2025,ND,Utility_MW,0.00154
2026,ND,Utility_MW,0
2027,ND,Utility_MW,0.00154
2028,ND,Utility_MW,0
2029,ND,Utility_MW,371.238686
2030,ND,Utility_MW,371.237146
2031,ND,Utility_MW,371.238686
2032,ND,Utility_MW,0
2033,ND,Utility_MW,1035.854071
2034,ND,Utility_MW,664.615385
2035,ND,Utility_MW,1035.854071
2036,ND,Utility_MW,0
2037,ND,Utility_MW,1589.868333
2038,ND,Utility_MW,554.014262
2039,ND,Utility_MW,1589.868333
2040,ND,Utility_MW,0
2041,ND,Utility_MW,1589.868333
2042,ND,Utility_MW,0
2043,ND,Utility_MW,1589.868333
2044,ND,Utility_MW,0
2045,ND,Utility_MW,1589.868333
2046,ND,Utility_MW,0
2047,ND,Utility_MW,1589.868333
2048,ND,Utility_MW,0
2049,ND,Utility_MW,2628.329871
2050,ND,Utility_MW,1038.461538
2018,NE,Utility_MW,17.393
2019,NE,Utility_MW,17.393
2020,NE,Utility_MW,0
2021,NE,Utility_MW,17.393
2022,NE,Utility_MW,0
2023,NE,Utility_MW,17.393
2024,NE,Utility_MW,0
2025,NE,Utility_MW,17.393
2026,NE,Utility_MW,0
2027,NE,Utility_MW,57.269923
2028,NE,Utility_MW,39.876923
2029,NE,Utility_MW,57.269923
2030,NE,Utility_MW,0
2031,NE,Utility_MW,2167.689615
2032,NE,Utility_MW,2110.419692
2033,NE,Utility_MW,2167.689615
2034,NE,Utility_MW,0
2035,NE,Utility_MW,2167.689615
2036,NE,Utility_MW,0
2037,NE,Utility_MW,2167.689615
2038,NE,Utility_MW,0
2039,NE,Utility_MW,2167.689615
2040,NE,Utility_MW,0
2041,NE,Utility_MW,2167.689615
2042,NE,Utility_MW,0
2043,NE,Utility_MW,2167.689615
2044,NE,Utility_MW,0
2045,NE,Utility_MW,2162.689615
2046,NE,Utility_MW,0
2047,NE,Utility_MW,2150.296615
2048,NE,Utility_MW,0
2049,NE,Utility_MW,3201.151154
2050,NE,Utility_MW,1050.854539
2018,NH,Utility_MW,153.543787
2019,NH,Utility_MW,153.543787
2020,NH,Utility_MW,0
2021,NH,Utility_MW,153.543787
2022,NH,Utility_MW,0
2023,NH,Utility_MW,153.543787
2024,NH,Utility_MW,0
2025,NH,Utility_MW,153.543787
2026,NH,Utility_MW,0
2027,NH,Utility_MW,153.543787
2028,NH,Utility_MW,0
2029,NH,Utility_MW,153.543787
2030,NH,Utility_MW,0
2031,NH,Utility_MW,153.543787
2032,NH,Utility_MW,0
2033,NH,Utility_MW,153.543787
2034,NH,Utility_MW,0
2035,NH,Utility_MW,153.543787
2036,NH,Utility_MW,0
2037,NH,Utility_MW,153.543787
2038,NH,Utility_MW,0
2039,NH,Utility_MW,153.543787
2040,NH,Utility_MW,0
2041,NH,Utility_MW,153.543787
2042,NH,Utility_MW,0
2043,NH,Utility_MW,153.543787
2044,NH,Utility_MW,0
2045,NH,Utility_MW,153.543787
2046,NH,Utility_MW,0
2047,NH,Utility_MW,0
2048,NH,Utility_MW,0
2049,NH,Utility_MW,664.615385
2050,NH,Utility_MW,664.615385
2018,NJ,Utility_MW,4176.730379
2019,NJ,Utility_MW,9089.311228
2020,NJ,Utility_MW,4912.580849
2021,NJ,Utility_MW,11025.09699
2022,NJ,Utility_MW,1935.785762
2023,NJ,Utility_MW,11025.09699
2024,NJ,Utility_MW,0
2025,NJ,Utility_MW,11025.09699
2026,NJ,Utility_MW,0
2027,NJ,Utility_MW,11025.09699
2028,NJ,Utility_MW,0
2029,NJ,Utility_MW,11025.09699
2030,NJ,Utility_MW,0
2031,NJ,Utility_MW,11025.09699
2032,NJ,Utility_MW,0
2033,NJ,Utility_MW,11025.09699
2034,NJ,Utility_MW,0
2035,NJ,Utility_MW,11025.09699
2036,NJ,Utility_MW,0
2037,NJ,Utility_MW,11025.09699
2038,NJ,Utility_MW,0
2039,NJ,Utility_MW,11025.09699
2040,NJ,Utility_MW,0
2041,NJ,Utility_MW,10700.93099
2042,NJ,Utility_MW,0
2043,NJ,Utility_MW,10544.14999
2044,NJ,Utility_MW,0
2045,NJ,Utility_MW,10267.95899
2046,NJ,Utility_MW,0
2047,NJ,Utility_MW,8828.270735
2048,NJ,Utility_MW,0
2049,NJ,Utility_MW,6704.743213
2050,NJ,Utility_MW,0
2018,NM,Utility_MW,599.476154
2019,NM,Utility_MW,599.476154
2020,NM,Utility_MW,0
2021,NM,Utility_MW,908.345198
2022,NM,Utility_MW,308.869044
2023,NM,Utility_MW,908.345198
2024,NM,Utility_MW,0
2025,NM,Utility_MW,908.345198
2026,NM,Utility_MW,0
2027,NM,Utility_MW,1230.788275
2028,NM,Utility_MW,322.443077
2029,NM,Utility_MW,1580.674479
2030,NM,Utility_MW,349.886204
2031,NM,Utility_MW,2619.136018
2032,NM,Utility_MW,1038.461539
2033,NM,Utility_MW,2619.136018
2034,NM,Utility_MW,0
2035,NM,Utility_MW,2619.136018
2036,NM,Utility_MW,0
2037,NM,Utility_MW,2619.136018
2038,NM,Utility_MW,0
2039,NM,Utility_MW,2619.136018
2040,NM,Utility_MW,0
2041,NM,Utility_MW,3119.060402
2042,NM,Utility_MW,499.924384
2043,NM,Utility_MW,3982.026556
2044,NM,Utility_MW,862.966154
2045,NM,Utility_MW,5130.073018
2046,NM,Utility_MW,1148.046462
2047,NM,Utility_MW,5124.574018
2048,NM,Utility_MW,0
2049,NM,Utility_MW,5349.533018
2050,NM,Utility_MW,224.959
2018,NV,Utility_MW,2151.018231
2019,NV,Utility_MW,2151.018231
2020,NV,Utility_MW,0
2021,NV,Utility_MW,2151.018231
2022,NV,Utility_MW,0
2023,NV,Utility_MW,2151.018231
2024,NV,Utility_MW,0
2025,NV,Utility_MW,2151.018231
2026,NV,Utility_MW,0
2027,NV,Utility_MW,2815.633615
2028,NV,Utility_MW,664.615384
2029,NV,Utility_MW,2815.633615
2030,NV,Utility_MW,0
2031,NV,Utility_MW,2815.633615
2032,NV,Utility_MW,0
2033,NV,Utility_MW,3111.416923
2034,NV,Utility_MW,295.783308
2035,NV,Utility_MW,3111.416923
2036,NV,Utility_MW,0
2037,NV,Utility_MW,3111.416923
2038,NV,Utility_MW,0
2039,NV,Utility_MW,3111.416923
2040,NV,Utility_MW,0
2041,NV,Utility_MW,2956.245154
2042,NV,Utility_MW,0
2043,NV,Utility_MW,2668.845154
2044,NV,Utility_MW,0
2045,NV,Utility_MW,2280.058538
2046,NV,Utility_MW,0
2047,NV,Utility_MW,4399.882077
2048,NV,Utility_MW,2119.823539
2049,NV,Utility_MW,4399.882077
2050,NV,Utility_MW,0
2018,NY,Utility_MW,2401.998437
2019,NY,Utility_MW,2401.998437
2020,NY,Utility_MW,0
2021,NY,Utility_MW,2401.998437
2022,NY,Utility_MW,0
2023,NY,Utility_MW,3936.316
2024,NY,Utility_MW,1534.317563
2025,NY,Utility_MW,3936.316
2026,NY,Utility_MW,0
2027,NY,Utility_MW,3936.316
2028,NY,Utility_MW,0
2029,NY,Utility_MW,3936.316
2030,NY,Utility_MW,0
2031,NY,Utility_MW,3936.316
2032,NY,Utility_MW,0
2033,NY,Utility_MW,3936.316
2034,NY,Utility_MW,0
2035,NY,Utility_MW,3936.316
2036,NY,Utility_MW,0
2037,NY,Utility_MW,4271.522081
2038,NY,Utility_MW,335.206081
2039,NY,Utility_MW,4271.522081
2040,NY,Utility_MW,0
2041,NY,Utility_MW,4227.022081
2042,NY,Utility_MW,0
2043,NY,Utility_MW,4170.886081
2044,NY,Utility_MW,0
2045,NY,Utility_MW,4819.367255
2046,NY,Utility_MW,648.481174
2047,NY,Utility_MW,3749.614586
2048,NY,Utility_MW,0
2049,NY,Utility_MW,8736.623504
2050,NY,Utility_MW,4987.008918
2018,OH,Utility_MW,158.450075
2019,OH,Utility_MW,204.407243
2020,OH,Utility_MW,45.957168
2021,OH,Utility_MW,697.726769
2022,OH,Utility_MW,493.319526
2023,OH,Utility_MW,2072.722272
2024,OH,Utility_MW,1374.995503
2025,OH,Utility_MW,3095.669642
2026,OH,Utility_MW,1022.94737
2027,OH,Utility_MW,4620.265239
2028,OH,Utility_MW,1524.595597
2029,OH,Utility_MW,4988.664811
2030,OH,Utility_MW,368.399572
2031,OH,Utility_MW,4988.664811
2032,OH,Utility_MW,0
2033,OH,Utility_MW,4988.664811
2034,OH,Utility_MW,0
2035,OH,Utility_MW,4988.664811
2036,OH,Utility_MW,0
2037,OH,Utility_MW,4988.664811
2038,OH,Utility_MW,0
2039,OH,Utility_MW,14006.39786
2040,OH,Utility_MW,9017.733049
2041,OH,Utility_MW,13979.69786
2042,OH,Utility_MW,0
2043,OH,Utility_MW,13966.79786
2044,OH,Utility_MW,0
2045,OH,Utility_MW,13954.59786
2046,OH,Utility_MW,0
2047,OH,Utility_MW,25540.19123
2048,OH,Utility_MW,11585.59337
2049,OH,Utility_MW,25494.23406
2050,OH,Utility_MW,0
2018,OK,Utility_MW,30.5
2019,OK,Utility_MW,30.5
2020,OK,Utility_MW,0
2021,OK,Utility_MW,30.5
2022,OK,Utility_MW,0
2023,OK,Utility_MW,30.5
2024,OK,Utility_MW,0
2025,OK,Utility_MW,30.5
2026,OK,Utility_MW,0
2027,OK,Utility_MW,405.046564
2028,OK,Utility_MW,374.546564
2029,OK,Utility_MW,519.533957
2030,OK,Utility_MW,114.487393
2031,OK,Utility_MW,2222.61088
2032,OK,Utility_MW,1703.076923
2033,OK,Utility_MW,2222.61088
2034,OK,Utility_MW,0
2035,OK,Utility_MW,2222.61088
2036,OK,Utility_MW,0
2037,OK,Utility_MW,2222.61088
2038,OK,Utility_MW,0
2039,OK,Utility_MW,2222.61088
2040,OK,Utility_MW,0
2041,OK,Utility_MW,2222.61088
2042,OK,Utility_MW,0
2043,OK,Utility_MW,2222.61088
2044,OK,Utility_MW,0
2045,OK,Utility_MW,2220.11088
2046,OK,Utility_MW,0
2047,OK,Utility_MW,2192.11088
2048,OK,Utility_MW,0
2049,OK,Utility_MW,4292.960111
2050,OK,Utility_MW,2100.849231
2018,OR,Utility_MW,363.558308
2019,OR,Utility_MW,363.558308
2020,OR,Utility_MW,0
2021,OR,Utility_MW,363.558308
2022,OR,Utility_MW,0
2023,OR,Utility_MW,363.558308
2024,OR,Utility_MW,0
2025,OR,Utility_MW,363.558308
2026,OR,Utility_MW,0
2027,OR,Utility_MW,1028.173692
2028,OR,Utility_MW,664.615384
2029,OR,Utility_MW,1028.173692
2030,OR,Utility_MW,0
2031,OR,Utility_MW,1028.173692
2032,OR,Utility_MW,0
2033,OR,Utility_MW,1028.173692
2034,OR,Utility_MW,0
2035,OR,Utility_MW,1028.173692
2036,OR,Utility_MW,0
2037,OR,Utility_MW,1028.173692
2038,OR,Utility_MW,0
2039,OR,Utility_MW,1028.173692
2040,OR,Utility_MW,0
2041,OR,Utility_MW,1447.068205
2042,OR,Utility_MW,418.894513
2043,OR,Utility_MW,1445.068205
2044,OR,Utility_MW,0
2045,OR,Utility_MW,3587.691385
2046,OR,Utility_MW,2142.62318
2047,OR,Utility_MW,3488.070385
2048,OR,Utility_MW,0
2049,OR,Utility_MW,3488.070385
2050,OR,Utility_MW,0
2018,PA,Utility_MW,137.370963
2019,PA,Utility_MW,148.294288
2020,PA,Utility_MW,10.923325
2021,PA,Utility_MW,148.294288
2022,PA,Utility_MW,0
2023,PA,Utility_MW,148.294288
2024,PA,Utility_MW,0
2025,PA,Utility_MW,148.294288
2026,PA,Utility_MW,0
2027,PA,Utility_MW,148.294288
2028,PA,Utility_MW,0
2029,PA,Utility_MW,148.294288
2030,PA,Utility_MW,0
2031,PA,Utility_MW,148.294288
2032,PA,Utility_MW,0
2033,PA,Utility_MW,148.294288
2034,PA,Utility_MW,0
2035,PA,Utility_MW,148.294288
2036,PA,Utility_MW,0
2037,PA,Utility_MW,148.294288
2038,PA,Utility_MW,0
2039,PA,Utility_MW,812.909672
2040,PA,Utility_MW,664.615384
2041,PA,Utility_MW,769.399672
2042,PA,Utility_MW,0
2043,PA,Utility_MW,765.653672
2044,PA,Utility_MW,0
2045,PA,Utility_MW,763.653672
2046,PA,Utility_MW,0
2047,PA,Utility_MW,682.077171
2048,PA,Utility_MW,0
2049,PA,Utility_MW,2198.922403
2050,PA,Utility_MW,1516.845232
2018,RI,Utility_MW,26.685
2019,RI,Utility_MW,26.685
2020,RI,Utility_MW,0
2021,RI,Utility_MW,26.685
2022,RI,Utility_MW,0
2023,RI,Utility_MW,26.685
2024,RI,Utility_MW,0
2025,RI,Utility_MW,26.685
2026,RI,Utility_MW,0
2027,RI,Utility_MW,26.685
2028,RI,Utility_MW,0
2029,RI,Utility_MW,26.685
2030,RI,Utility_MW,0
2031,RI,Utility_MW,26.685
2032,RI,Utility_MW,0
2033,RI,Utility_MW,26.685
2034,RI,Utility_MW,0
2035,RI,Utility_MW,26.685
2036,RI,Utility_MW,0
2037,RI,Utility_MW,26.685
2038,RI,Utility_MW,0
2039,RI,Utility_MW,26.685
2040,RI,Utility_MW,0
2041,RI,Utility_MW,26.685
2042,RI,Utility_MW,0
2043,RI,Utility_MW,12.265
2044,RI,Utility_MW,0
2045,RI,Utility_MW,7.72
2046,RI,Utility_MW,0
2047,RI,Utility_MW,0
2048,RI,Utility_MW,0
2049,RI,Utility_MW,544.519385
2050,RI,Utility_MW,544.519385
2018,SC,Utility_MW,349.452692
2019,SC,Utility_MW,423.952692
2020,SC,Utility_MW,74.5
2021,SC,Utility_MW,1088.568077
2022,SC,Utility_MW,664.615385
2023,SC,Utility_MW,3622.414231
2024,SC,Utility_MW,2533.846154
2025,SC,Utility_MW,3622.414231
2026,SC,Utility_MW,0
2027,SC,Utility_MW,3622.414231
2028,SC,Utility_MW,0
2029,SC,Utility_MW,3622.414231
2030,SC,Utility_MW,0
2031,SC,Utility_MW,3622.414231
2032,SC,Utility_MW,0
2033,SC,Utility_MW,4603.536077
2034,SC,Utility_MW,981.121846
2035,SC,Utility_MW,6583.133997
2036,SC,Utility_MW,1979.59792
2037,SC,Utility_MW,8617.588257
2038,SC,Utility_MW,2034.45426
2039,SC,Utility_MW,8617.588257
2040,SC,Utility_MW,0
2041,SC,Utility_MW,13660.69136
2042,SC,Utility_MW,5043.103103
2043,SC,Utility_MW,23513.39051
2044,SC,Utility_MW,9852.69915
2045,SC,Utility_MW,32685.34918
2046,SC,Utility_MW,9171.95867
2047,SC,Utility_MW,37613.08316
2048,SC,Utility_MW,4927.73398
2049,SC,Utility_MW,38094.5143
2050,SC,Utility_MW,481.43114
2018,SD,Utility_MW,1
2019,SD,Utility_MW,1
2020,SD,Utility_MW,0
2021,SD,Utility_MW,1
2022,SD,Utility_MW,0
2023,SD,Utility_MW,1
2024,SD,Utility_MW,0
2025,SD,Utility_MW,1
2026,SD,Utility_MW,0
2027,SD,Utility_MW,49.248
2028,SD,Utility_MW,48.248
2029,SD,Utility_MW,182.436923
2030,SD,Utility_MW,133.188923
2031,SD,Utility_MW,182.436923
2032,SD,Utility_MW,0
2033,SD,Utility_MW,1220.898462
2034,SD,Utility_MW,1038.461539
2035,SD,Utility_MW,1220.898462
2036,SD,Utility_MW,0
2037,SD,Utility_MW,1315.805538
2038,SD,Utility_MW,94.907076
2039,SD,Utility_MW,1315.805538
2040,SD,Utility_MW,0
2041,SD,Utility_MW,1315.805538
2042,SD,Utility_MW,0
2043,SD,Utility_MW,1315.805538
2044,SD,Utility_MW,0
2045,SD,Utility_MW,1314.805538
2046,SD,Utility_MW,0
2047,SD,Utility_MW,1314.805538
2048,SD,Utility_MW,0
2049,SD,Utility_MW,2432.364641
2050,SD,Utility_MW,1117.559103
2018,TN,Utility_MW,102.409077
2019,TN,Utility_MW,102.409077
2020,TN,Utility_MW,0
2021,TN,Utility_MW,102.409077
2022,TN,Utility_MW,0
2023,TN,Utility_MW,1140.870615
2024,TN,Utility_MW,1038.461538
2025,TN,Utility_MW,3477.409077
2026,TN,Utility_MW,2336.538462
2027,TN,Utility_MW,8693.51
2028,TN,Utility_MW,5216.100923
2029,TN,Utility_MW,16204.69533
2030,TN,Utility_MW,7511.18533
2031,TN,Utility_MW,16204.69533
2032,TN,Utility_MW,0
2033,TN,Utility_MW,16204.69533
2034,TN,Utility_MW,0
2035,TN,Utility_MW,16204.69533
2036,TN,Utility_MW,0
2037,TN,Utility_MW,16204.69533
2038,TN,Utility_MW,0
2039,TN,Utility_MW,16204.69533
2040,TN,Utility_MW,0
2041,TN,Utility_MW,16197.09533
2042,TN,Utility_MW,0
2043,TN,Utility_MW,16157.59533
2044,TN,Utility_MW,0
2045,TN,Utility_MW,18801.28118
2046,TN,Utility_MW,2643.68585
2047,TN,Utility_MW,18801.28118
2048,TN,Utility_MW,0
2049,TN,Utility_MW,22991.66259
2050,TN,Utility_MW,4190.38141
2018,TX,Utility_MW,1916.354735
2019,TX,Utility_MW,4071.927575
2020,TX,Utility_MW,2155.57284
2021,TX,Utility_MW,10575.31524
2022,TX,Utility_MW,6503.387665
2023,TX,Utility_MW,15416.10254
2024,TX,Utility_MW,4840.7873
2025,TX,Utility_MW,21112.19431
2026,TX,Utility_MW,5696.09177
2027,TX,Utility_MW,21685.22569
2028,TX,Utility_MW,573.03138
2029,TX,Utility_MW,22386.25808
2030,TX,Utility_MW,701.03239
2031,TX,Utility_MW,24196.23167
2032,TX,Utility_MW,1809.97359
2033,TX,Utility_MW,32322.93774
2034,TX,Utility_MW,8126.70607
2035,TX,Utility_MW,32448.70981
2036,TX,Utility_MW,125.77207
2037,TX,Utility_MW,32987.44761
2038,TX,Utility_MW,538.7378
2039,TX,Utility_MW,32987.44761
2040,TX,Utility_MW,0
2041,TX,Utility_MW,33685.55879
2042,TX,Utility_MW,698.11118
2043,TX,Utility_MW,34347.87418
2044,TX,Utility_MW,662.31539
2045,TX,Utility_MW,34902.88404
2046,TX,Utility_MW,555.00986
2047,TX,Utility_MW,41074.62002
2048,TX,Utility_MW,6171.73598
2049,TX,Utility_MW,44763.04894
2050,TX,Utility_MW,3688.42892
2018,UT,Utility_MW,1193.627
2019,UT,Utility_MW,1193.627
2020,UT,Utility_MW,0
2021,UT,Utility_MW,1193.627
2022,UT,Utility_MW,0
2023,UT,Utility_MW,1193.627
2024,UT,Utility_MW,0
2025,UT,Utility_MW,1193.627
2026,UT,Utility_MW,0
2027,UT,Utility_MW,1193.627
2028,UT,Utility_MW,0
2029,UT,Utility_MW,1193.627
2030,UT,Utility_MW,0
2031,UT,Utility_MW,1193.627
2032,UT,Utility_MW,0
2033,UT,Utility_MW,1359.411308
2034,UT,Utility_MW,165.784308
2035,UT,Utility_MW,1359.411308
2036,UT,Utility_MW,0
2037,UT,Utility_MW,1359.411308
2038,UT,Utility_MW,0
2039,UT,Utility_MW,1359.411308
2040,UT,Utility_MW,0
2041,UT,Utility_MW,1749.407615
2042,UT,Utility_MW,389.996307
2043,UT,Utility_MW,1801.048231
2044,UT,Utility_MW,51.640616
