@states,@scenario|Module Composition Scenario,@timeseries|Year,@value|NewInstalledCapacity|PV#MW,@value|CumulativeNewInstalledCapacity|PV#MW,@value|InstalledCapacity|PV#MW,@value|CumulativeEOLMaterial|Module#MetricTonnes
NC,Bifacial,2020,155.3094503,5064.891855,5051.395884,0.000754402
NC,Bifacial,2021,130.08655,5194.978405,5166.651922,0.015281544
NC,Bifacial,2022,130.08655,5325.064955,5281.304194,0.134425867
NC,Bifacial,2023,194.5798735,5519.644828,5460.138198,0.744254194
NC,Bifacial,2024,194.5798735,5714.224702,5638.042693,3.060187531
NC,Bifacial,2025,145.3253502,5859.550052,5765.466986,10.21742057
NC,Bifacial,2026,145.3253502,6004.875402,5891.986802,29.23807183
NC,Bifacial,2027,201.3964503,6206.271852,6073.692362,74.28036568
NC,Bifacial,2028,201.3964503,6407.668303,6253.549374,171.6596252
NC,Bifacial,2029,297.4693992,6705.137702,6527.201358,367.2040926
NC,Bifacial,2030,297.4693992,7002.607101,6796.402554,736.5452153
NC,Bifacial,2031,351.6229003,7354.230001,7113.374446,1398.887661
NC,Bifacial,2032,351.6229003,7705.852902,7420.333455,2534.552137
NC,Bifacial,2033,435.1685499,8141.021451,7796.5517,4405.941825
NC,Bifacial,2034,435.1685499,8576.190001,8151.383187,7380.237414
NC,Bifacial,2035,536.9084506,9113.098452,8578.403633,11949.63039
NC,Bifacial,2036,536.9084506,9650.006903,8964.223719,18740.76549
NC,Bifacial,2037,587.7256997,10237.7326,9347.035281,28499.06888
NC,Bifacial,2038,587.7256997,10825.4583,9662.002844,42026.67312
NC,Bifacial,2039,601.1744003,11426.6327,9910.509564,60048.21432
NC,Bifacial,2040,601.1744003,12027.8071,10072.3499,82984.93637
NC,Bifacial,2041,1042.135614,13069.94272,10594.32252,110647.3957
NC,Bifacial,2042,1042.135614,14112.07833,11051.84636,141922.8019
NC,Bifacial,2043,448.1191498,14560.19748,10886.36628,174626.5286
NC,Bifacial,2044,448.1191498,15008.31663,10748.77154,205748.8904
NC,Bifacial,2045,375.3999503,15383.71658,10618.74773,232237.5822
NC,Bifacial,2046,375.3999503,15759.11653,10602.61826,252121.0332
NC,Bifacial,2047,327.5058497,16086.62238,10652.26976,265344.5182
NC,Bifacial,2048,327.5058497,16414.12823,10747.51066,275872.2234
NC,Bifacial,2049,589.3145202,17003.44275,11213.79639,279987.4543
NC,Bifacial,2050,589.3145202,17592.75727,11669.96781,284572.0032
ND,Bifacial,2018,45.17070179,45.17070179,45.41619473,0
ND,Bifacial,2019,0.221850255,45.39255205,45.39370751,4.50E-08
ND,Bifacial,2020,0.221850255,45.6144023,45.47998548,7.17E-06
ND,Bifacial,2021,0.38844949,46.00285179,45.73342496,0.000144996
ND,Bifacial,2022,0.38844949,46.39130128,45.98533992,0.001273244
ND,Bifacial,2023,0.717400255,47.10870154,46.56611353,0.007036528
ND,Bifacial,2024,0.717400255,47.82610179,47.14354298,0.028882979
ND,Bifacial,2025,1.93375017,49.75985196,48.93879722,0.096285506
ND,Bifacial,2026,1.93375017,51.69360213,50.72338778,0.275145112
ND,Bifacial,2027,3.660099575,55.35370171,54.22832042,0.698136126
ND,Bifacial,2028,3.660099575,59.01380128,57.70763652,1.611525364
ND,Bifacial,2029,416.6217963,475.6355976,475.9026927,3.443658012
ND,Bifacial,2030,416.6217963,892.2573939,892.2509666,6.900613517
ND,Bifacial,2031,11.04404983,903.3014437,899.1577419,13.09398444
ND,Bifacial,2032,11.04404983,914.3454935,905.6589497,23.70331874
ND,Bifacial,2033,752.1990008,1666.544494,1656.294174,41.16969171
ND,Bifacial,2034,752.1990008,2418.743495,2403.566398,68.90420926
ND,Bifacial,2035,26.15790034,2444.901395,2417.759687,111.4718335
ND,Bifacial,2036,26.15790034,2471.059296,2430.927722,174.6721917
ND,Bifacial,2037,653.5578087,3124.617105,3073.55184,265.3831027
ND,Bifacial,2038,653.5578087,3778.174913,3712.88779,390.9679118
ND,Bifacial,2039,55.5577,3833.732613,3747.841147,558.007463
ND,Bifacial,2040,55.5577,3889.290313,3781.306576,770.1774738
ND,Bifacial,2041,64.25745051,3953.547764,3822.595816,1025.374847
ND,Bifacial,2042,64.25745051,4017.805214,3863.132,1312.814725
ND,Bifacial,2043,65.35395026,4083.159165,3904.37313,1611.693974
ND,Bifacial,2044,65.35395026,4148.513115,3945.705729,1893.581635
ND,Bifacial,2045,63.95144932,4212.464564,3986.210406,2129.824963
ND,Bifacial,2046,63.95144932,4276.416013,4027.607982,2302.105292
ND,Bifacial,2047,52.45860043,4328.874614,4058.354223,2410.250769
ND,Bifacial,2048,52.45860043,4381.333214,4089.378633,2492.247539
ND,Bifacial,2049,1190.8551,5572.188314,5264.232867,2512.896506
ND,Bifacial,2050,1190.8551,6763.043414,6434.232827,2540.984078
NE,Bifacial,2018,71.48746483,71.48746483,71.87598366,0
NE,Bifacial,2019,11.2234006,82.71086543,82.76932064,7.12E-08
NE,Bifacial,2020,11.2234006,93.93426603,93.77522054,1.14E-05
NE,Bifacial,2021,8.743099915,102.6773659,102.2572534,0.000231163
NE,Bifacial,2022,8.743099915,111.4204659,110.6965394,0.002049263
NE,Bifacial,2023,10.75759949,122.1780654,121.1169804,0.011436851
NE,Bifacial,2024,10.75759949,132.9356648,131.4851948,0.047376212
NE,Bifacial,2025,39.91599992,172.8516648,171.0889383,0.159241721
NE,Bifacial,2026,39.91599992,212.7676647,210.5052215,0.458413146
NE,Bifacial,2027,71.32775,284.0954147,281.2665532,1.170863004
NE,Bifacial,2028,71.32775,355.4231647,351.6771537,2.718950794
NE,Bifacial,2029,28.86260009,384.2857648,379.0580422,5.842022863
NE,Bifacial,2030,28.86260009,413.1483649,406.2232741,11.76628076
NE,Bifacial,2031,2365.985709,2779.134074,2780.28134,22.43390627
NE,Bifacial,2032,2365.985709,5145.119783,5144.018985,40.79793458
NE,Bifacial,2033,40.47105051,5185.590833,5160.380366,71.1797797
NE,Bifacial,2034,40.47105051,5226.061884,5174.545814,119.665586
NE,Bifacial,2035,16.3251,5242.386984,5163.926848,194.4784337
NE,Bifacial,2036,16.3251,5258.712084,5152.689394,306.1976104
NE,Bifacial,2037,90.58789949,5349.299983,5215.204358,467.5995247
NE,Bifacial,2038,90.58789949,5439.887883,5276.350339,692.7801635
NE,Bifacial,2039,54.06085009,5493.948733,5299.162085,995.1402158
NE,Bifacial,2040,54.06085009,5548.009583,5320.319322,1383.898158
NE,Bifacial,2041,31.18820034,5579.197783,5316.896852,1859.254327
NE,Bifacial,2042,31.18820034,5610.385984,5312.206411,2407.365476
NE,Bifacial,2043,28.97395017,5639.359934,5304.580354,2997.801878
NE,Bifacial,2044,28.97395017,5668.333884,5297.001332,3587.232224
NE,Bifacial,2045,32.59919949,5700.933084,5293.861518,4131.796677
NE,Bifacial,2046,32.59919949,5733.532283,5291.942778,4605.386251
NE,Bifacial,2047,39.20030043,5772.732583,5297.752562,5013.897498
NE,Bifacial,2048,39.20030043,5811.932884,5303.424463,5427.572377
NE,Bifacial,2049,1197.070216,7009.0031,6472.096633,5807.731486
NE,Bifacial,2050,1197.070216,8206.073316,7634.856217,6258.710418
NH,Bifacial,2018,234.6500845,234.6500845,235.9253567,0
NH,Bifacial,2019,32.09685017,266.7469347,266.9141058,2.34E-07
NH,Bifacial,2020,32.09685017,298.8437848,298.2983166,3.73E-05
NH,Bifacial,2021,11.15115034,309.9949352,308.5462099,0.000758029
NH,Bifacial,2022,11.15115034,321.1460855,318.7398627,0.006711563
NH,Bifacial,2023,12.31904949,333.465135,330.0540491,0.037409025
NH,Bifacial,2024,12.31904949,345.7841845,341.3090798,0.154780048
NH,Bifacial,2025,14.65229992,360.4364844,354.8455778,0.519692662
NH,Bifacial,2026,14.65229992,375.0887843,368.3029668,1.494604503
NH,Bifacial,2027,24.82594983,399.9147342,391.8855948,3.81407111
NH,Bifacial,2028,24.82594983,424.740684,415.3057087,8.849533419
NH,Bifacial,2029,27.15920026,451.8998843,440.8584508,18.99899068
NH,Bifacial,2030,27.15920026,479.0590845,466.1202608,38.2345389
NH,Bifacial,2031,24.48595017,503.5450347,488.2943467,72.83851629
NH,Bifacial,2032,24.48595017,528.0309849,509.9094621,132.3466091
NH,Bifacial,2033,19.74209958,547.7730844,525.9598952,230.6837145
NH,Bifacial,2034,19.74209958,567.515184,540.8887143,387.4092002
NH,Bifacial,2035,10.73635068,578.2515347,545.1989661,628.8588493
NH,Bifacial,2036,10.73635068,588.9878854,547.3897097,988.7545864
NH,Bifacial,2037,8.467699405,597.4555848,544.4962249,1507.536994
NH,Bifacial,2038,8.467699405,605.9232842,538.0559322,2229.301987
NH,Bifacial,2039,7.67125051,613.5945347,526.5852154,3194.968522
NH,Bifacial,2040,7.67125051,621.2657852,510.4687835,4430.583422
NH,Bifacial,2041,4.31204983,625.577835,486.4607892,5931.167628
NH,Bifacial,2042,4.31204983,629.8898849,458.903148,7643.889333
NH,Bifacial,2043,2.15985,632.0497349,427.562144,9459.269702
NH,Bifacial,2044,2.15985,634.2095849,397.2900645,11222.59621
NH,Bifacial,2045,3.456950255,637.6665351,372.1408668,12773.50366
NH,Bifacial,2046,3.456950255,641.1234854,352.616452,14004.65376
NH,Bifacial,2047,2.13519966,643.258685,337.4899804,14907.40573
NH,Bifacial,2048,2.13519966,645.3938847,324.7041737,15678.03568
NH,Bifacial,2049,736.7120002,1382.105885,1054.583001,16149.0699
NH,Bifacial,2050,736.7120002,2118.817885,1781.381189,16631.16494
NJ,Bifacial,2018,6104.650269,6104.650269,6137.827716,0
NJ,Bifacial,2019,5600.612688,11705.26296,11734.43281,6.08E-06
NJ,Bifacial,2020,5600.612688,17305.87565,17315.21549,0.00097395
NJ,Bifacial,2021,2319.911368,19625.78701,19583.51462,0.020461967
NJ,Bifacial,2022,2319.911368,21945.69838,21840.2209,0.189606145
NJ,Bifacial,2023,186.9880993,22132.68648,21942.87961,1.10507417
NJ,Bifacial,2024,186.9880993,22319.67458,22044.17763,4.756838487
NJ,Bifacial,2025,210.7524006,22530.42698,22168.62373,16.5260285
NJ,Bifacial,2026,210.7524006,22741.17938,22292.01406,48.94262342
NJ,Bifacial,2027,225.9546497,22967.13403,22429.13643,128.1079647
NJ,Bifacial,2028,225.9546497,23193.08868,22563.75705,303.9158406
NJ,Bifacial,2029,228.5088996,23421.59758,22696.83465,665.430782
NJ,Bifacial,2030,228.5088996,23650.10648,22823.10469,1362.95977
NJ,Bifacial,2031,197.4507503,23847.55723,22907.06407,2638.386909
NJ,Bifacial,2032,197.4507503,24045.00798,22973.40998,4865.033352
NJ,Bifacial,2033,165.0963506,24210.10433,22979.87129,8597.292347
NJ,Bifacial,2034,165.0963506,24375.20068,22945.11964,14627.95587
NJ,Bifacial,2035,140.2907997,24515.49148,22825.17678,24046.57182
NJ,Bifacial,2036,140.2907997,24655.78228,22620.10404,38284.20994
NJ,Bifacial,2037,121.3689503,24777.15123,22280.11666,59117.82372
NJ,Bifacial,2038,121.3689503,24898.52018,21789.10899,88591.81149
NJ,Bifacial,2039,106.0697997,25004.58998,21096.06434,128800.7458
NJ,Bifacial,2040,106.0697997,25110.65978,20187.46865,181479.533
NJ,Bifacial,2041,86.55975026,25197.21953,19032.19263,247390.7837
NJ,Bifacial,2042,86.55975026,25283.77928,17667.95779,325613.3512
NJ,Bifacial,2043,72.90364983,25356.68293,16137.41504,413022.9471
NJ,Bifacial,2044,72.90364983,25429.58658,14546.13201,504429.1602
NJ,Bifacial,2045,65.01649941,25494.60308,12992.28366,593773.4861
NJ,Bifacial,2046,65.01649941,25559.61958,11567.28792,676253.926
NJ,Bifacial,2047,60.08990026,25619.70948,10292.83993,750321.7417
NJ,Bifacial,2048,60.08990026,25679.79938,9090.109894,820859.6421
NJ,Bifacial,2049,55.82119983,25735.62058,7984.251581,886028.7276
NJ,Bifacial,2050,55.82119983,25791.44178,6955.104842,947362.2597
NM,Bifacial,2018,775.8502497,775.8502497,780.0668271,0
NM,Bifacial,2019,57.86545017,833.7156999,834.0170824,7.72E-07
NM,Bifacial,2020,57.86545017,891.58115,889.5393158,0.000123143
NM,Bifacial,2021,408.1816935,1299.762844,1296.894585,0.002498854
NM,Bifacial,2022,408.1816935,1707.944537,1702.257112,0.02203932
NM,Bifacial,2023,51.20230077,1759.146838,1746.974454,0.122355178
NM,Bifacial,2024,51.20230077,1810.349139,1791.336653,0.504393485
NM,Bifacial,2025,52.60564975,1862.954788,1836.867652,1.688137234
NM,Bifacial,2026,52.60564975,1915.560438,1882.131339,4.841842817
NM,Bifacial,2027,407.7169499,2323.277388,2283.758539,12.32866214
NM,Bifacial,2028,407.7169499,2730.994338,2683.424116,28.55657247
NM,Bifacial,2029,440.0790553,3171.073393,3113.293885,61.23267826
NM,Bifacial,2030,440.0790553,3611.152448,3540.507223,123.1330839
NM,Bifacial,2031,1188.442801,4799.595249,4716.257962,234.4957497
NM,Bifacial,2032,1188.442801,5988.03805,5885.233728,426.1083442
NM,Bifacial,2033,35.72295034,6023.761001,5888.53699,743.0640712
NM,Bifacial,2034,35.72295034,6059.483951,5887.577407,1248.943319
NM,Bifacial,2035,34.42754992,6093.911501,5880.45116,2029.772647
NM,Bifacial,2036,34.42754992,6128.339051,5866.546387,3196.43083
NM,Bifacial,2037,36.09015009,6164.429201,5845.224912,4883.174781
NM,Bifacial,2038,36.09015009,6200.519351,5812.271562,7238.785515
NM,Bifacial,2039,36.94439975,6237.463751,5766.135573,10406.05588
NM,Bifacial,2040,36.94439975,6274.408151,5704.296817,14486.28359
NM,Bifacial,2041,576.4170444,6850.825195,6168.364364,19490.26455
NM,Bifacial,2042,576.4170444,7427.242239,6616.811009,25288.04128
NM,Bifacial,2043,982.1826498,8409.424889,7461.749683,31585.05469
NM,Bifacial,2044,982.1826498,9391.607539,8301.383939,37962.52505
NM,Bifacial,2045,1295.143641,10686.75118,9456.702428,44004.79875
NM,Bifacial,2046,1295.143641,11981.89482,10616.13076,49480.30439
NM,Bifacial,2047,25.2637,12007.15852,10502.95333,54469.29718
NM,Bifacial,2048,25.2637,12032.42222,10385.10735,59685.3079
NM,Bifacial,2049,273.2041953,12305.62642,10522.79187,64542.60338
NM,Bifacial,2050,273.2041953,12578.83061,10649.58893,70020.47504
NV,Bifacial,2018,2605.536196,2605.536196,2619.696719,0
NV,Bifacial,2019,24.41879941,2629.954995,2630.082177,2.59E-06
NV,Bifacial,2020,24.41879941,2654.373795,2646.67775,0.000413384
NV,Bifacial,2021,14.85545017,2669.229245,2653.617163,0.008365473
NV,Bifacial,2022,14.85545017,2684.084695,2660.504949,0.073479851
NV,Bifacial,2023,10.75080017,2694.835495,2663.214533,0.406202504
NV,Bifacial,2024,10.75080017,2705.586295,2665.876714,1.6678077
NV,Bifacial,2025,10.59950034,2716.185796,2668.31018,5.561262032
NV,Bifacial,2026,10.59950034,2726.785296,2670.598972,15.89538739
NV,Bifacial,2027,745.202649,3471.987945,3410.439112,40.33997227
NV,Bifacial,2028,745.202649,4217.190594,4146.485533,93.13419267
NV,Bifacial,2029,16.62769966,4233.818294,4146.153345,199.0489257
NV,Bifacial,2030,16.62769966,4250.445993,4143.641755,398.921397
NV,Bifacial,2031,12.51710026,4262.963094,4134.169873,757.0485204
NV,Bifacial,2032,12.51710026,4275.480194,4120.17503,1370.585317
NV,Bifacial,2033,336.0520052,4611.532199,4424.091076,2380.742848
NV,Bifacial,2034,336.0520052,4947.584204,4716.202841,3984.846717
NV,Bifacial,2035,9.79200068,4957.376205,4664.064982,6446.961938
NV,Bifacial,2036,9.79200068,4967.168206,4590.903665,10102.54785
NV,Bifacial,2037,9.86339915,4977.031605,4490.251542,15349.36821
NV,Bifacial,2038,9.86339915,4986.895004,4354.823242,22613.13501
NV,Bifacial,2039,10.38275051,4997.277755,4178.810323,32274.02058
NV,Bifacial,2040,10.38275051,5007.660505,3958.374064,44543.61169
NV,Bifacial,2041,6.07324949,5013.733755,3691.738123,59298.19302
NV,Bifacial,2042,6.07324949,5019.807004,3394.500676,75909.96293
NV,Bifacial,2043,9.36530034,5029.172304,3091.155359,93168.31961
NV,Bifacial,2044,9.36530034,5038.537605,2807.003485,109416.1157
NV,Bifacial,2045,8.07670017,5046.614305,2569.380956,122975.5736
NV,Bifacial,2046,8.07670017,5054.691005,2397.824505,132756.3071
NV,Bifacial,2047,2350.389911,7405.080916,4644.389403,138704.7122
NV,Bifacial,2048,2350.389911,9755.470827,6911.024293,142954.6065
NV,Bifacial,2049,7.95259949,9763.423427,6879.061442,143401.7185
NV,Bifacial,2050,7.95259949,9771.376026,6844.299549,143883.29
NY,Bifacial,2018,3474.187973,3474.187973,3493.069429,0
NY,Bifacial,2019,152.3098002,3626.497773,3627.291053,3.46E-06
NY,Bifacial,2020,152.3098002,3778.807573,3769.13705,0.000551318
NY,Bifacial,2021,160.8761,3939.683673,3919.182609,0.011173035
NY,Bifacial,2022,160.8761,4100.559773,4068.463009,0.098353954
NY,Bifacial,2023,1754.203507,5854.76328,5817.631483,0.544938198
NY,Bifacial,2024,1754.203507,7608.966787,7558.581888,2.242183299
NY,Bifacial,2025,67.29025017,7676.257038,7596.282681,7.49090387
NY,Bifacial,2026,67.29025017,7743.547288,7632.796737,21.44799732
NY,Bifacial,2027,78.84600026,7822.393288,7680.367644,54.51799783
NY,Bifacial,2028,78.84600026,7901.239288,7726.991973,126.0537388
NY,Bifacial,2029,92.17569966,7993.414988,7785.450047,269.7886954
NY,Bifacial,2030,92.17569966,8085.590688,7841.307914,541.4582503
NY,Bifacial,2031,76.33509983,8161.925787,7877.094522,1029.038602
NY,Bifacial,2032,76.33509983,8238.260887,7906.440636,1865.862319
NY,Bifacial,2033,68.09605,8306.356937,7917.676221,3246.417684
NY,Bifacial,2034,68.09605,8374.452987,7914.348717,5443.674688
NY,Bifacial,2035,59.466,8433.918987,7881.420909,8824.975602
NY,Bifacial,2036,59.466,8493.384987,7819.475253,13860.51763
NY,Bifacial,2037,424.4848193,8917.869807,8085.377506,21114.0789
NY,Bifacial,2038,424.4848193,9342.354626,8300.606663,31200.53797
NY,Bifacial,2039,51.79049992,9394.145126,8081.033943,44691.46837
NY,Bifacial,2040,51.79049992,9445.935626,7796.495565,61954.55722
NY,Bifacial,2041,39.33205034,9485.267676,7436.272693,82934.40916
NY,Bifacial,2042,39.33205034,9524.599726,7025.522473,106930.4001
NY,Bifacial,2043,34.04589975,9558.645626,6584.257627,132495.7041
NY,Bifacial,2044,34.04589975,9592.691526,6152.377393,157626.5979
NY,Bifacial,2045,753.497398,10346.18892,6485.952491,180344.0696
NY,Bifacial,2046,753.497398,11099.68632,6878.389515,199522.1595
NY,Bifacial,2047,41.55479966,11141.24112,6607.725778,215495.4636
NY,Bifacial,2048,41.55479966,11182.79592,6334.791991,231566.1483
NY,Bifacial,2049,5554.502305,16737.29823,11634.71161,245401.3604
NY,Bifacial,2050,5554.502305,22291.80053,16862.5467,262185.7584
OH,Bifacial,2018,258.487633,258.487633,259.8924571,0
OH,Bifacial,2019,54.83037073,313.3180037,313.6035786,2.57E-07
OH,Bifacial,2020,54.83037073,368.1483745,367.6436435,4.11E-05
OH,Bifacial,2021,548.1092263,916.2576008,917.1676715,0.000838064
OH,Bifacial,2022,548.1092263,1464.366827,1464.010341,0.007454662
OH,Bifacial,2023,1522.46998,2986.836807,2986.973948,0.041748855
OH,Bifacial,2024,1522.46998,4509.306787,4502.675839,0.173513994
OH,Bifacial,2025,1137.062494,5646.369281,5623.672423,0.585116468
OH,Bifacial,2026,1137.062494,6783.431775,6738.870835,1.690210898
OH,Bifacial,2027,1698.079235,8481.51101,8411.953714,4.334296283
OH,Bifacial,2028,1698.079235,10179.59025,10076.94782,10.11423395
OH,Bifacial,2029,431.4748271,10611.06507,10461.42404,21.86605008
OH,Bifacial,2030,431.4748271,11042.5399,10842.94769,44.38531804
OH,Bifacial,2031,37.3439,11079.8838,10826.4134,85.46029025
OH,Bifacial,2032,37.3439,11117.2277,10809.12369,157.3094915
OH,Bifacial,2033,52.73144932,11169.95915,10806.48661,278.5120862
OH,Bifacial,2034,52.73144932,11222.6906,10802.4986,476.4827224
OH,Bifacial,2035,69.09225043,11291.78285,10812.88416,790.4456441
OH,Bifacial,2036,69.09225043,11360.8751,10820.1881,1274.673682
OH,Bifacial,2037,83.37564983,11444.25075,10837.46735,2001.456958
OH,Bifacial,2038,83.37564983,11527.6264,10848.70068,3062.89219
OH,Bifacial,2039,10058.24462,21585.87102,20867.88494,4570.318513
OH,Bifacial,2040,10058.24462,31644.11564,30835.58603,6650.508324
OH,Bifacial,2041,95.83919983,31739.95484,30737.62567,9439.279543
OH,Bifacial,2042,95.83919983,31835.79404,30615.8316,13076.70977
OH,Bifacial,2043,100.1606006,31935.95464,30481.03716,17713.11025
OH,Bifacial,2044,100.1606006,32036.11524,30325.52534,23537.80404
OH,Bifacial,2045,101.2893999,32137.40464,30145.40588,30836.18703
OH,Bifacial,2046,101.2893999,32238.69404,29931.72266,40058.25368
OH,Bifacial,2047,12909.73572,45148.42976,42533.2886,51851.1581
OH,Bifacial,2048,12909.73572,58058.16548,55023.24887,67119.73212
OH,Bifacial,2049,106.7888997,58164.95438,54528.00431,86296.7429
OH,Bifacial,2050,106.7888997,58271.74328,53942.59685,110053.9482
OK,Bifacial,2018,91.09025026,91.09025026,91.58530597,0
OK,Bifacial,2019,21.64609992,112.7363502,112.8490903,9.07E-08
OK,Bifacial,2020,21.64609992,134.3824501,134.2160597,1.45E-05
OK,Bifacial,2021,16.54695026,150.9294004,150.3979264,0.000295693
OK,Bifacial,2022,16.54695026,167.4763506,166.4984911,0.002634314
OK,Bifacial,2023,22.05409932,189.5304499,188.0505961,0.014776192
OK,Bifacial,2024,22.05409932,211.5845493,209.4958579,0.061492763
OK,Bifacial,2025,37.96525051,249.5497998,246.8141292,0.207542015
OK,Bifacial,2026,37.96525051,287.5150503,283.948672,0.59963137
OK,Bifacial,2027,463.833553,751.3486033,748.6283323,1.536507743
OK,Bifacial,2028,463.833553,1215.182156,1211.214852,3.578381864
OK,Bifacial,2029,202.2563189,1417.438475,1408.74178,7.708843776
OK,Bifacial,2030,202.2563189,1619.694794,1605.041438,15.56374795
OK,Bifacial,2031,1955.39015,3575.084944,3560.874317,29.74113263
OK,Bifacial,2032,1955.39015,5530.475094,5508.009935,54.20186082
OK,Bifacial,2033,86.66599992,5617.141094,5568.500339,94.75825693
OK,Bifacial,2034,86.66599992,5703.807094,5626.815479,159.6208359
OK,Bifacial,2035,107.9814502,5811.788544,5705.615073,259.9215328
OK,Bifacial,2036,107.9814502,5919.769994,5783.156958,410.044437
OK,Bifacial,2037,133.4330001,6053.202994,5884.681848,627.4658387
OK,Bifacial,2038,133.4330001,6186.635995,5984.195655,931.6502724
OK,Bifacial,2039,166.8906997,6353.526694,6114.956436,1341.438038
OK,Bifacial,2040,166.8906997,6520.417394,6243.008875,1870.459124
OK,Bifacial,2041,173.9083002,6694.325694,6375.35383,2520.698273
OK,Bifacial,2042,173.9083002,6868.233994,6505.220492,3275.696065
OK,Bifacial,2043,176.9784998,7045.212494,6636.368395,4096.887132
OK,Bifacial,2044,176.9784998,7222.190994,6766.682002,4928.06896
OK,Bifacial,2045,171.5725,7393.763494,6891.726596,5711.429344
OK,Bifacial,2046,171.5725,7565.335994,7017.548881,6411.726771
OK,Bifacial,2047,153.3706007,7718.706595,7125.751333,7035.610021
OK,Bifacial,2048,153.3706007,7872.077195,7233.13078,7673.302107
OK,Bifacial,2049,2453.7834,10325.8606,9650.062429,8280.130221
OK,Bifacial,2050,2453.7834,12779.644,12055.63204,8979.160887
OR,Bifacial,2018,528.6352308,528.6352308,531.5082484,0
OR,Bifacial,2019,36.48794958,565.1231804,565.3132218,5.26E-07
OR,Bifacial,2020,36.48794958,601.61113,600.2053871,8.39E-05
OR,Bifacial,2021,35.28009975,636.8912297,633.7835266,0.001702168
OR,Bifacial,2022,35.28009975,672.1713295,667.1917029,0.015007514
OR,Bifacial,2023,37.96525051,710.13658,703.1268324,0.083286534
OR,Bifacial,2024,37.96525051,748.1018305,738.8769181,0.343212121
OR,Bifacial,2025,64.45720017,812.5590307,801.0460872,1.148221254
OR,Bifacial,2026,64.45720017,877.0162308,862.8900899,3.291657536
OR,Bifacial,2027,825.3261986,1702.342429,1688.583667,8.37616699
OR,Bifacial,2028,825.3261986,2527.668628,2510.486719,19.38572991
OR,Bifacial,2029,118.6897499,2646.358378,2618.38305,41.52545501
OR,Bifacial,2030,118.6897499,2765.048128,2724.916558,83.3990294
OR,Bifacial,2031,139.5394,2904.587528,2851.25698,158.5884032
OR,Bifacial,2032,139.5394,3044.126928,2976.016211,287.6728325
OR,Bifacial,2033,156.2860999,3200.413028,3115.473987,500.6530368
OR,Bifacial,2034,156.2860999,3356.699128,3252.01092,839.5953451
OR,Bifacial,2035,177.4400504,3534.139178,3405.878844,1361.029498
OR,Bifacial,2036,177.4400504,3711.579228,3554.503268,2137.165505
OR,Bifacial,2037,190.3090501,3901.888279,3709.313281,3254.313981
OR,Bifacial,2038,190.3090501,4092.197329,3855.745679,4806.09784
OR,Bifacial,2039,200.2633995,4292.460728,4002.349558,6878.523252
OR,Bifacial,2040,200.2633995,4492.724128,4138.244158,9524.643353
OR,Bifacial,2041,656.8866873,5149.610815,4722.252976,12729.88582
OR,Bifacial,2042,656.8866873,5806.497502,5296.134458,16376.52681
OR,Bifacial,2043,189.3086001,5995.806102,5394.180583,20226.41761
OR,Bifacial,2044,189.3086001,6185.114702,5493.522935,23948.23017
OR,Bifacial,2045,2550.053664,8735.168366,7970.642852,27205.56904
OR,Bifacial,2046,2550.053664,11285.22203,10449.27554,29784.59239
OR,Bifacial,2047,173.8479497,11459.06998,10541.2362,31690.23605
OR,Bifacial,2048,173.8479497,11632.91793,10634.001,33381.0768
OR,Bifacial,2049,160.4111497,11793.32908,10722.89269,34473.74155
OR,Bifacial,2050,160.4111497,11953.74023,10808.56531,35725.71404
PA,Bifacial,2018,427.3385642,427.3385642,429.6610564,0
PA,Bifacial,2019,120.0381238,547.376688,548.0018866,4.25E-07
PA,Bifacial,2020,120.0381238,667.4148118,666.7254999,6.79E-05
PA,Bifacial,2021,168.4717006,835.8865124,833.7724698,0.00139008
PA,Bifacial,2022,168.4717006,1004.358213,999.9927438,0.012416741
PA,Bifacial,2023,230.95435,1235.312563,1228.152089,0.069832274
PA,Bifacial,2024,230.95435,1466.266913,1455.18928,0.291322255
PA,Bifacial,2025,293.7514997,1760.018413,1744.160495,0.985372751
PA,Bifacial,2026,293.7514997,2053.769912,2031.694928,2.852534535
PA,Bifacial,2027,345.8760499,2399.645962,2370.096625,7.322628959
PA,Bifacial,2028,345.8760499,2745.522012,2706.739299,17.08302903
PA,Bifacial,2029,383.7945504,3129.316563,3079.598589,36.86359642
PA,Bifacial,2030,383.7945504,3513.111113,3450.294178,74.55186683
PA,Bifacial,2031,351.5378994,3864.649012,3786.192571,142.7124999
PA,Bifacial,2032,351.5378994,4216.186912,4119.496419,260.5672984
PA,Bifacial,2033,327.5934003,4543.780312,4425.693183,456.4368287
PA,Bifacial,2034,327.5934003,4871.373712,4728.234076,770.5195984
PA,Bifacial,2035,332.2292995,5203.603012,5030.843874,1257.642921
PA,Bifacial,2036,332.2292995,5535.832311,5327.615344,1989.206563
PA,Bifacial,2037,329.5467003,5865.379012,5614.343411,3052.925118
PA,Bifacial,2038,329.5467003,6194.925712,5892.034337,4548.230068
PA,Bifacial,2039,1034.39135,7229.317062,6866.754802,6574.646046
PA,Bifacial,2040,1034.39135,8263.708412,7826.536382,9210.89818
PA,Bifacial,2041,199.1133495,8462.821762,7931.657518,12485.27206
PA,Bifacial,2042,199.1133495,8661.935111,8025.264096,16344.18218
PA,Bifacial,2043,150.5732499,8812.508361,8062.078357,20635.49598
