year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2015,4681.924,17,32.4,35,0.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,7181.705232000001,17.5,32.4,35,0.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,9502.89732,17.7,32.6,35,0.4,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,9634.877478000002,18.4,33.8,36,0.4,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,10918.8222,19.2,35,37,0.4,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,14023.811020000003,20,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,16845.490120000002,20.9,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,22941.043308,21.1,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,45820.0305,21.86075153,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,59305.802540000004,22.31841513,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,68814.424,22.64893163,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,108446.8,22.90866717,39,42,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,131886.6,23.1230961,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,157942.0,23.3059583,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,186311.2,23.46552924,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,216390.6,23.6071874,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,247476.00000000003,23.73462942,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,278762.60000000003,23.85050733,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,309043.2,23.9567895,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,337412.4,24.05497781,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,362864.2,24.14624472,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,384090.80000000005,24.23152341,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,400488.60000000003,24.31156892,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,410951.00000000006,24.38700095,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,415478.00000000006,24.4583345,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,413466.00000000006,24.52600228,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,405317.4,24.5903714,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,391032.2,24.65175604,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,371616.4,24.71042724,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,347673.60000000003,24.7666204,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,320310.4,24.82054137,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,290633.4,24.87237115,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,259648.60000000003,24.92226981,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,228362.00000000003,24.97037955,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,197779.6,25.01682731,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,197779.6,25.06172689,41,44,0.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
