year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2020,6551.879900000001,20,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,7870.1594000000005,20.9,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,10717.98246,21.1,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,21406.9725,21.86075153,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,27707.4823,22.31841513,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,32149.88,22.64893163,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,50666.0,22.90866717,39,42,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,61617.0,23.1230961,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,73790.0,23.3059583,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,87044.0,23.46552924,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,101097.0,23.6071874,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,115620.0,23.73462942,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,130237.0,23.85050733,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,144384.0,23.9567895,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,157638.0,24.05497781,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,169529.0,24.14624472,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,179446.0,24.23152341,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,187107.0,24.31156892,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,191995.0,24.38700095,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,194110.0,24.4583345,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,193170.0,24.52600228,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,189363.0,24.5903714,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,182689.0,24.65175604,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,173618.0,24.71042724,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,162432.0,24.7666204,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,149648.0,24.82054137,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,135783.0,24.87237115,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,121307.0,24.92226981,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,106690.0,24.97037955,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,92402.0,25.01682731,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,92402.0,25.06172689,41,44,1.8,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
