year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2010,190.74789439200003,14.7,25,27,2.4,22.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2011,340.634396616,15.1,26.5,29,2.4,23,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2012,357.547982624,15.4,25,30,2.4,23.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2013,454.717224,16,27.6,30.2,2.4,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,493.267104,16.3,29.5,32,2.4,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,632.9440000000001,17,32.4,35,2.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,970.8865920000001,17.5,32.4,35,2.4,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,1284.6859200000001,17.7,32.6,35,2.4,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,1302.528168,18.4,33.8,36,2.4,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,1476.1032,19.2,35,37,2.4,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,1895.8631200000002,20,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,2277.32272,20.9,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,3101.3736480000002,21.1,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,6194.358,21.86075153,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,8017.484240000001,22.31841513,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,9302.944000000001,22.64893163,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,14660.800000000001,22.90866717,39,42,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,17829.600000000002,23.1230961,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,21352.0,23.3059583,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,25187.2,23.46552924,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,29253.600000000002,23.6071874,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,33456.0,23.73462942,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,37685.600000000006,23.85050733,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,41779.200000000004,23.9567895,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,45614.4,24.05497781,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,49055.200000000004,24.14624472,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,51924.8,24.23152341,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,54141.600000000006,24.31156892,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,55556.00000000001,24.38700095,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,56168.00000000001,24.4583345,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,55896.00000000001,24.52600228,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,54794.4,24.5903714,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,52863.200000000004,24.65175604,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,50238.4,24.71042724,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,47001.600000000006,24.7666204,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,43302.4,24.82054137,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,39290.4,24.87237115,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,35101.600000000006,24.92226981,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,30872.000000000004,24.97037955,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,26737.600000000002,25.01682731,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,26737.600000000002,25.06172689,41,44,2.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
