year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2014,206.73694799999998,16.3,29.5,32,3.0,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,265.27799999999996,17,32.4,35,3.0,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,406.91570399999995,17.5,32.4,35,3.0,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,538.43454,17.7,32.6,35,3.0,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,545.9125409999999,18.4,33.8,36,3.0,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,618.6609,19.2,35,37,3.0,32.4,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,794.58969,20,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,954.46614,20.9,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1299.8404259999998,21.1,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,2596.16475,21.86075153,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,3360.2691299999997,22.31841513,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,3899.0279999999993,22.64893163,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,6144.599999999999,22.90866717,39,42,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,7472.699999999999,23.1230961,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,8948.999999999998,23.3059583,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,10556.4,23.46552924,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,12260.699999999999,23.6071874,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,14021.999999999998,23.73462942,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,15794.699999999999,23.85050733,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,17510.399999999998,23.9567895,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,19117.8,24.05497781,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,20559.899999999998,24.14624472,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,21762.6,24.23152341,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,22691.699999999997,24.31156892,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,23284.499999999996,24.38700095,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,23540.999999999996,24.4583345,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,23426.999999999996,24.52600228,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,22965.299999999996,24.5903714,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,22155.899999999998,24.65175604,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,21055.8,24.71042724,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,19699.199999999997,24.7666204,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,18148.8,24.82054137,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,16467.3,24.87237115,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,14711.699999999999,24.92226981,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,12938.999999999998,24.97037955,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,11206.199999999999,25.01682731,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,11206.199999999999,25.06172689,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
