year,State,New Installs,Type
2027,NJ,225.9546497,PV
2028,NJ,225.9546497,PV
2029,NJ,228.5088996,PV
2030,NJ,228.5088996,PV
2031,NJ,197.4507503,PV
2032,NJ,197.4507503,PV
2033,NJ,165.0963506,PV
2034,NJ,165.0963506,PV
2035,NJ,140.2907997,PV
2036,NJ,140.2907997,PV
2037,NJ,121.3689503,PV
2038,NJ,121.3689503,PV
2039,NJ,106.0697997,PV
2040,NJ,106.0697997,PV
2041,NJ,86.55975026,PV
2042,NJ,86.55975026,PV
2043,NJ,72.90364983,PV
2044,NJ,72.90364983,PV
2045,NJ,65.01649941,PV
2046,NJ,65.01649941,PV
2047,NJ,60.08990026,PV
2048,NJ,60.08990026,PV
2049,NJ,55.82119983,PV
2050,NJ,55.82119983,PV
2018,NM,775.8502497,PV
2019,NM,57.86545017,PV
2020,NM,57.86545017,PV
2021,NM,408.1816935,PV
2022,NM,408.1816935,PV
2023,NM,51.20230077,PV
2024,NM,51.20230077,PV
2025,NM,52.60564975,PV
2026,NM,52.60564975,PV
2027,NM,407.7169499,PV
2028,NM,407.7169499,PV
2029,NM,440.0790553,PV
2030,NM,440.0790553,PV
2031,NM,1188.442801,PV
2032,NM,1188.442801,PV
2033,NM,35.72295034,PV
2034,NM,35.72295034,PV
2035,NM,34.42754992,PV
2036,NM,34.42754992,PV
2037,NM,36.09015009,PV
2038,NM,36.09015009,PV
2039,NM,36.94439975,PV
2040,NM,36.94439975,PV
2041,NM,576.4170444,PV
2042,NM,576.4170444,PV
2043,NM,982.1826498,PV
2044,NM,982.1826498,PV
2045,NM,1295.143641,PV
2046,NM,1295.143641,PV
2047,NM,25.2637,PV
2048,NM,25.2637,PV
2049,NM,273.2041953,PV
2050,NM,273.2041953,PV
2018,NV,2605.536196,PV
2019,NV,24.41879941,PV
2020,NV,24.41879941,PV
2021,NV,14.85545017,PV
2022,NV,14.85545017,PV
2023,NV,10.75080017,PV
2024,NV,10.75080017,PV
2025,NV,10.59950034,PV
2026,NV,10.59950034,PV
2027,NV,745.202649,PV
2028,NV,745.202649,PV
2029,NV,16.62769966,PV
2030,NV,16.62769966,PV
2031,NV,12.51710026,PV
2032,NV,12.51710026,PV
2033,NV,336.0520052,PV
2034,NV,336.0520052,PV
2035,NV,9.79200068,PV
2036,NV,9.79200068,PV
2037,NV,9.86339915,PV
2038,NV,9.86339915,PV
2039,NV,10.38275051,PV
2040,NV,10.38275051,PV
2041,NV,6.07324949,PV
2042,NV,6.07324949,PV
2043,NV,9.36530034,PV
2044,NV,9.36530034,PV
2045,NV,8.07670017,PV
2046,NV,8.07670017,PV
2047,NV,2350.389911,PV
2048,NV,2350.389911,PV
2049,NV,7.95259949,PV
2050,NV,7.95259949,PV
2018,NY,3474.187973,PV
2019,NY,152.3098002,PV
2020,NY,152.3098002,PV
2021,NY,160.8761,PV
2022,NY,160.8761,PV
2023,NY,1754.203507,PV
2024,NY,1754.203507,PV
2025,NY,67.29025017,PV
2026,NY,67.29025017,PV
2027,NY,78.84600026,PV
2028,NY,78.84600026,PV
2029,NY,92.17569966,PV
2030,NY,92.17569966,PV
2031,NY,76.33509983,PV
2032,NY,76.33509983,PV
2033,NY,68.09605,PV
2034,NY,68.09605,PV
2035,NY,59.466,PV
2036,NY,59.466,PV
2037,NY,424.4848193,PV
2038,NY,424.4848193,PV
2039,NY,51.79049992,PV
2040,NY,51.79049992,PV
2041,NY,39.33205034,PV
2042,NY,39.33205034,PV
2043,NY,34.04589975,PV
2044,NY,34.04589975,PV
2045,NY,753.497398,PV
2046,NY,753.497398,PV
2047,NY,41.55479966,PV
2048,NY,41.55479966,PV
2049,NY,5554.502305,PV
2050,NY,5554.502305,PV
2018,OH,258.487633,PV
2019,OH,54.83037073,PV
2020,OH,54.83037073,PV
2021,OH,548.1092263,PV
2022,OH,548.1092263,PV
2023,OH,1522.46998,PV
2024,OH,1522.46998,PV
2025,OH,1137.062494,PV
2026,OH,1137.062494,PV
2027,OH,1698.079235,PV
2028,OH,1698.079235,PV
2029,OH,431.4748271,PV
2030,OH,431.4748271,PV
2031,OH,37.3439,PV
2032,OH,37.3439,PV
2033,OH,52.73144932,PV
2034,OH,52.73144932,PV
2035,OH,69.09225043,PV
2036,OH,69.09225043,PV
2037,OH,83.37564983,PV
2038,OH,83.37564983,PV
2039,OH,10058.24462,PV
2040,OH,10058.24462,PV
2041,OH,95.83919983,PV
2042,OH,95.83919983,PV
2043,OH,100.1606006,PV
2044,OH,100.1606006,PV
2045,OH,101.2893999,PV
2046,OH,101.2893999,PV
2047,OH,12909.73572,PV
2048,OH,12909.73572,PV
2049,OH,106.7888997,PV
2050,OH,106.7888997,PV
2018,OK,91.09025026,PV
2019,OK,21.64609992,PV
2020,OK,21.64609992,PV
2021,OK,16.54695026,PV
2022,OK,16.54695026,PV
2023,OK,22.05409932,PV
2024,OK,22.05409932,PV
2025,OK,37.96525051,PV
2026,OK,37.96525051,PV
2027,OK,463.833553,PV
2028,OK,463.833553,PV
2029,OK,202.2563189,PV
2030,OK,202.2563189,PV
2031,OK,1955.39015,PV
2032,OK,1955.39015,PV
2033,OK,86.66599992,PV
2034,OK,86.66599992,PV
2035,OK,107.9814502,PV
2036,OK,107.9814502,PV
2037,OK,133.4330001,PV
2038,OK,133.4330001,PV
2039,OK,166.8906997,PV
2040,OK,166.8906997,PV
2041,OK,173.9083002,PV
2042,OK,173.9083002,PV
2043,OK,176.9784998,PV
2044,OK,176.9784998,PV
2045,OK,171.5725,PV
2046,OK,171.5725,PV
2047,OK,153.3706007,PV
2048,OK,153.3706007,PV
2049,OK,2453.7834,PV
2050,OK,2453.7834,PV
2018,OR,528.6352308,PV
2019,OR,36.48794958,PV
2020,OR,36.48794958,PV
2021,OR,35.28009975,PV
2022,OR,35.28009975,PV
2023,OR,37.96525051,PV
2024,OR,37.96525051,PV
2025,OR,64.45720017,PV
2026,OR,64.45720017,PV
2027,OR,825.3261986,PV
2028,OR,825.3261986,PV
2029,OR,118.6897499,PV
2030,OR,118.6897499,PV
2031,OR,139.5394,PV
2032,OR,139.5394,PV
2033,OR,156.2860999,PV
2034,OR,156.2860999,PV
2035,OR,177.4400504,PV
2036,OR,177.4400504,PV
2037,OR,190.3090501,PV
2038,OR,190.3090501,PV
2039,OR,200.2633995,PV
2040,OR,200.2633995,PV
2041,OR,656.8866873,PV
2042,OR,656.8866873,PV
2043,OR,189.3086001,PV
2044,OR,189.3086001,PV
2045,OR,2550.053664,PV
2046,OR,2550.053664,PV
2047,OR,173.8479497,PV
2048,OR,173.8479497,PV
2049,OR,160.4111497,PV
2050,OR,160.4111497,PV
2018,PA,427.3385642,PV
2019,PA,120.0381238,PV
2020,PA,120.0381238,PV
2021,PA,168.4717006,PV
2022,PA,168.4717006,PV
2023,PA,230.95435,PV
2024,PA,230.95435,PV
2025,PA,293.7514997,PV
2026,PA,293.7514997,PV
2027,PA,345.8760499,PV
2028,PA,345.8760499,PV
2029,PA,383.7945504,PV
2030,PA,383.7945504,PV
2031,PA,351.5378994,PV
2032,PA,351.5378994,PV
2033,PA,327.5934003,PV
2034,PA,327.5934003,PV
2035,PA,332.2292995,PV
2036,PA,332.2292995,PV
2037,PA,329.5467003,PV
2038,PA,329.5467003,PV
2039,PA,1034.39135,PV
2040,PA,1034.39135,PV
2041,PA,199.1133495,PV
2042,PA,199.1133495,PV
2043,PA,150.5732499,PV
2044,PA,150.5732499,PV
2045,PA,159.9377003,PV
2046,PA,159.9377003,PV
2047,PA,173.3226498,PV
2048,PA,173.3226498,PV
2049,PA,1864.331181,PV
2050,PA,1864.331181,PV
2018,RI,34.43137517,PV
2019,RI,10.48304983,PV
2020,RI,10.48304983,PV
2021,RI,29.9574,PV
2022,RI,29.9574,PV
2023,RI,52.87594983,PV
2024,RI,52.87594983,PV
2025,RI,53.32900034,PV
2026,RI,53.32900034,PV
2027,RI,18.70339966,PV
2028,RI,18.70339966,PV
2029,RI,13.43170043,PV
2030,RI,13.43170043,PV
2031,RI,4.473549575,PV
2032,RI,4.473549575,PV
2033,RI,0.872950595,PV
2034,RI,0.872950595,PV
2035,RI,0.917149915,PV
2036,RI,0.917149915,PV
2037,RI,0.31364949,PV
2038,RI,0.31364949,PV
2039,RI,0.229500425,PV
2040,RI,0.229500425,PV
2041,RI,0,PV
2042,RI,0,PV
2043,RI,0,PV
2044,RI,0,PV
2045,RI,0.00935,PV
2046,RI,0.00935,PV
2047,RI,0,PV
2048,RI,0,PV
2049,RI,601.6947703,PV
2050,RI,601.6947703,PV
2018,SC,483.3197747,PV
2019,SC,211.2199002,PV
2020,SC,211.2199002,PV
2021,SC,949.90305,PV
2022,SC,949.90305,PV
2023,SC,3085.826401,PV
2024,SC,3085.826401,PV
2025,SC,130.4171997,PV
2026,SC,130.4171997,PV
2027,SC,133.9166503,PV
2028,SC,133.9166503,PV
2029,SC,133.3896497,PV
2030,SC,133.3896497,PV
2031,SC,102.6476997,PV
2032,SC,102.6476997,PV
2033,SC,1161.74039,PV
2034,SC,1161.74039,PV
2035,SC,2247.768301,PV
2036,SC,2247.768301,PV
2037,SC,2304.005358,PV
2038,SC,2304.005358,PV
2039,SC,45.96714974,PV
2040,SC,45.96714974,PV
2041,SC,5600.400979,PV
2042,SC,5600.400979,PV
2043,SC,10920.09781,PV
2044,SC,10920.09781,PV
2045,SC,10178.18498,PV
2046,SC,10178.18498,PV
2047,SC,5499.841848,PV
2048,SC,5499.841848,PV
2049,SC,573.24976,PV
2050,SC,573.24976,PV
2018,SD,46.3216,PV
2019,SD,0.245649745,PV
2020,SD,0.245649745,PV
2021,SD,0.289000085,PV
2022,SD,0.289000085,PV
2023,SD,0.45049983,PV
2024,SD,0.45049983,PV
2025,SD,1.620950595,PV
2026,SD,1.620950595,PV
2027,SD,56.18533992,PV
2028,SD,56.18533992,PV
2029,SD,152.0051602,PV
2030,SD,152.0051602,PV
2031,SD,7.91689932,PV
2032,SD,7.91689932,PV
2033,SD,1159.734051,PV
2034,SD,1159.734051,PV
2035,SD,15.35609966,PV
2036,SD,15.35609966,PV
2037,SD,131.9303691,PV
2038,SD,131.9303691,PV
2039,SD,33.14064958,PV
2040,SD,33.14064958,PV
2041,SD,34.92055017,PV
2042,SD,34.92055017,PV
2043,SD,31.82824992,PV
2044,SD,31.82824992,PV
2045,SD,29.17284992,PV
2046,SD,29.17284992,PV
2047,SD,21.88155068,PV
2048,SD,21.88155068,PV
2049,SD,1252.316758,PV
2050,SD,1252.316758,PV
2018,TN,179.4501304,PV
2019,TN,5.520749575,PV
2020,TN,5.520749575,PV
2021,TN,3.02600034,PV
2022,TN,3.02600034,PV
2023,TN,1150.806499,PV
2024,TN,1150.806499,PV
2025,TN,2587.335401,PV
2026,TN,2587.335401,PV
2027,TN,5772.27792,PV
2028,TN,5772.27792,PV
2029,TN,8313.18099,PV
2030,TN,8313.18099,PV
2031,TN,16.58434932,PV
2032,TN,16.58434932,PV
2033,TN,20.21215026,PV
2034,TN,20.21215026,PV
2035,TN,25.44560051,PV
2036,TN,25.44560051,PV
2037,TN,31.90135009,PV
2038,TN,31.90135009,PV
2039,TN,39.72219966,PV
2040,TN,39.72219966,PV
2041,TN,47.99270009,PV
2042,TN,47.99270009,PV
2043,TN,56.57430026,PV
2044,TN,56.57430026,PV
2045,TN,2987.553313,PV
2046,TN,2987.553313,PV
2047,TN,77.03975043,PV
2048,TN,77.03975043,PV
2049,TN,4715.894208,PV
2050,TN,4715.894208,PV
2018,TX,2358.404182,PV
2019,TX,2489.285939,PV
2020,TX,2489.285939,PV
2021,TX,7344.237119,PV
2022,TX,7344.237119,PV
2023,TX,5556.427467,PV
2024,TX,5556.427467,PV
2025,TX,6578.663656,PV
2026,TX,6578.663656,PV
2027,TX,971.9153246,PV
2028,TX,971.9153246,PV
2029,TX,1147.359841,PV
2030,TX,1147.359841,PV
2031,TX,2326.018767,PV
2032,TX,2326.018767,PV
2033,TX,9267.732657,PV
2034,TX,9267.732657,PV
2035,TX,396.3802377,PV
2036,TX,396.3802377,PV
2037,TX,836.226719,PV
2038,TX,836.226719,PV
2039,TX,228.8437997,PV
2040,TX,228.8437997,PV
2041,TX,940.4294042,PV
2042,TX,940.4294042,PV
2043,TX,863.4725056,PV
2044,TX,863.4725056,PV
2045,TX,729.219096,PV
2046,TX,729.219096,PV
2047,TX,6918.282408,PV
2048,TX,6918.282408,PV
2049,TX,4170.871456,PV
2050,TX,4170.871456,PV
2018,UT,1523.774685,PV
2019,UT,123.8475493,PV
2020,UT,123.8475493,PV
2021,UT,148.0513006,PV
2022,UT,148.0513006,PV
2023,UT,145.2675494,PV
2024,UT,145.2675494,PV
2025,UT,140.9435998,PV
2026,UT,140.9435998,PV
2027,UT,134.0611509,PV
2028,UT,134.0611509,PV
2029,UT,120.25035,PV
2030,UT,120.25035,PV
2031,UT,94.35085,PV
2032,UT,94.35085,PV
2033,UT,251.5571596,PV
2034,UT,251.5571596,PV
2035,UT,48.82230034,PV
2036,UT,48.82230034,PV
2037,UT,36.00685,PV
2038,UT,36.00685,PV
2039,UT,25.54844957,PV
2040,UT,25.54844957,PV
2041,UT,449.0441196,PV
2042,UT,449.0441196,PV
2043,UT,70.00923102,PV
2044,UT,70.00923102,PV
2045,UT,930.9101395,PV
2046,UT,930.9101395,PV
2047,UT,4232.97743,PV
2048,UT,4232.97743,PV
2049,UT,7.828499745,PV
2050,UT,7.828499745,PV
2018,VA,586.7037455,PV
2019,VA,16.78749958,PV
2020,VA,16.78749958,PV
2021,VA,10.3972,PV
2022,VA,10.3972,PV
2023,VA,5.615100425,PV
2024,VA,5.615100425,PV
2025,VA,22.63889975,PV
2026,VA,22.63889975,PV
2027,VA,154.3797198,PV
2028,VA,154.3797198,PV
2029,VA,997.2640303,PV
2030,VA,997.2640303,PV
2031,VA,68.65280043,PV
2032,VA,68.65280043,PV
2033,VA,74.05709949,PV
2034,VA,74.05709949,PV
2035,VA,80.8622006,PV
2036,VA,80.8622006,PV
2037,VA,84.74159975,PV
2038,VA,84.74159975,PV
2039,VA,4337.452547,PV
2040,VA,4337.452547,PV
2041,VA,63.52645068,PV
2042,VA,63.52645068,PV
2043,VA,54.54449941,PV
2044,VA,54.54449941,PV
2045,VA,49.8295506,PV
2046,VA,49.8295506,PV
2047,VA,3540.267307,PV
2048,VA,3540.267307,PV
2049,VA,768.4967029,PV
2050,VA,768.4967029,PV
2018,VT,223.2026899,PV
2019,VT,31.530886,PV
2020,VT,31.530886,PV
2021,VT,38.46743383,PV
2022,VT,38.46743383,PV
2023,VT,49.47061668,PV
2024,VT,49.47061668,PV
2025,VT,46.84932871,PV
2026,VT,46.84932871,PV
2027,VT,44.55625557,PV
2028,VT,44.55625557,PV
2029,VT,29.85728794,PV
2030,VT,29.85728794,PV
2031,VT,40.63278265,PV
2032,VT,40.63278265,PV
2033,VT,8.449288065,PV
2034,VT,8.449288065,PV
2035,VT,4.18710017,PV
2036,VT,4.18710017,PV
2037,VT,6.45729564,PV
2038,VT,6.45729564,PV
2039,VT,4.44162009,PV
2040,VT,4.44162009,PV
2041,VT,1.98645051,PV
2042,VT,1.98645051,PV
2043,VT,1.20359932,PV
2044,VT,1.20359932,PV
2045,VT,689.4724011,PV
2046,VT,689.4724011,PV
2047,VT,0.836399575,PV
2048,VT,0.836399575,PV
2049,VT,18.386044,PV
2050,VT,18.386044,PV
2018,WA,77.92034932,PV
2019,WA,1.68725051,PV
2020,WA,1.68725051,PV
2021,WA,1.44755017,PV
2022,WA,1.44755017,PV
2023,WA,0.52869949,PV
2024,WA,0.52869949,PV
2025,WA,0.913750255,PV
2026,WA,0.913750255,PV
2027,WA,2.855999575,PV
2028,WA,2.855999575,PV
2029,WA,7.789399915,PV
2030,WA,7.789399915,PV
2031,WA,9.138350595,PV
2032,WA,9.138350595,PV
2033,WA,7.93815,PV
2034,WA,7.93815,PV
2035,WA,12.58084949,PV
2036,WA,12.58084949,PV
2037,WA,20.6762506,PV
2038,WA,20.6762506,PV
2039,WA,24.86249992,PV
2040,WA,24.86249992,PV
2041,WA,15.51334983,PV
2042,WA,15.51334983,PV
2043,WA,9.732500085,PV
2044,WA,9.732500085,PV
2045,WA,8.300250255,PV
2046,WA,8.300250255,PV
2047,WA,10.77969915,PV
2048,WA,10.77969915,PV
2049,WA,10.6063006,PV
2050,WA,10.6063006,PV
2018,WI,1588.23616,PV
2019,WI,421.3017206,PV
2020,WI,421.3017206,PV
2021,WI,36.77015034,PV
2022,WI,36.77015034,PV
2023,WI,55.77529975,PV
2024,WI,55.77529975,PV
2025,WI,100.3263499,PV
2026,WI,100.3263499,PV
2027,WI,158.9457504,PV
2028,WI,158.9457504,PV
2029,WI,870.1920893,PV
2030,WI,870.1920893,PV
2031,WI,1101.372197,PV
2032,WI,1101.372197,PV
2033,WI,278.3469503,PV
2034,WI,278.3469503,PV
2035,WI,257.1394495,PV
2036,WI,257.1394495,PV
2037,WI,1192.175878,PV
2038,WI,1192.175878,PV
2039,WI,195.2764498,PV
2040,WI,195.2764498,PV
2041,WI,149.2200497,PV
2042,WI,149.2200497,PV
2043,WI,153.63648,PV
2044,WI,153.63648,PV
2045,WI,128.8548997,PV
2046,WI,128.8548997,PV
2047,WI,151.4130501,PV
2048,WI,151.4130501,PV
2049,WI,3154.71503,PV
2050,WI,3154.71503,PV
2018,WV,45.13329992,PV
2019,WV,0.792200255,PV
2020,WV,0.792200255,PV
2021,WV,0.086699745,PV
2022,WV,0.086699745,PV
2023,WV,0.03230051,PV
2024,WV,0.03230051,PV
2025,WV,0.22354915,PV
2026,WV,0.22354915,PV
2027,WV,1.08545085,PV
2028,WV,1.08545085,PV
2029,WV,2.815199915,PV
2030,WV,2.815199915,PV
2031,WV,4.07829983,PV
2032,WV,4.07829983,PV
2033,WV,5.752799745,PV
2034,WV,5.752799745,PV
2035,WV,8.030800085,PV
2036,WV,8.030800085,PV
2037,WV,10.59100026,PV
2038,WV,10.59100026,PV
2039,WV,1895.2348,PV
2040,WV,1895.2348,PV
2041,WV,15.26939992,PV
2042,WV,15.26939992,PV
2043,WV,17.12239975,PV
2044,WV,17.12239975,PV
2045,WV,18.68299983,PV
2046,WV,18.68299983,PV
2047,WV,1224.853401,PV
2048,WV,1224.853401,PV
2049,WV,19.7846,PV
2050,WV,19.7846,PV
2018,WY,46.17710026,PV
2019,WY,1.590349915,PV
2020,WY,1.590349915,PV
2021,WY,1.206999915,PV
2022,WY,1.206999915,PV
2023,WY,1.025950255,PV
2024,WY,1.025950255,PV
2025,WY,1.275849575,PV
2026,WY,1.275849575,PV
2027,WY,1.65155034,PV
2028,WY,1.65155034,PV
2029,WY,2.20234949,PV
2030,WY,2.20234949,PV
2031,WY,2.353650255,PV
2032,WY,2.353650255,PV
2033,WY,2.52110034,PV
2034,WY,2.52110034,PV
2035,WY,1884.823999,PV
2036,WY,1884.823999,PV
2037,WY,2803.055385,PV
2038,WY,2803.055385,PV
2039,WY,4.0018,PV
2040,WY,4.0018,PV
2041,WY,4.111450255,PV
2042,WY,4.111450255,PV
2043,WY,4.825449915,PV
2044,WY,4.825449915,PV
2045,WY,86.82835043,PV
2046,WY,86.82835043,PV
2047,WY,1182.55196,PV
2048,WY,1182.55196,PV
2049,WY,23.4209238,PV
2050,WY,23.4209238,PV
