year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2023,743.0577,21.86075153,39,42,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,809.1890999999999,22.31841513,39,42,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,881.2085999999999,22.64893163,39,42,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,959.6348999999999,22.90866717,39,42,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1045.0437,23.1230961,41,44,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,1138.0505999999998,23.3059583,41,44,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,1239.3395999999998,23.46552924,41,44,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,1349.6402999999998,23.6071874,41,44,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,1469.7563999999998,23.73462942,41,44,3.0,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,1600.5656999999999,23.85050733,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,1743.0143999999998,23.9567895,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,1898.1455999999998,24.05497781,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,2067.0764999999997,24.14624472,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,2251.0496999999996,24.23152341,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,2451.3932999999997,24.31156892,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,2669.5665,24.38700095,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,2907.1539,24.4583345,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,3165.894,24.52600228,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,3447.6563999999994,24.5903714,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,3754.4987999999994,24.65175604,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,4088.6498999999994,24.71042724,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,4452.537899999999,24.7666204,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,4848.8133,24.82054137,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,5280.360299999999,24.87237115,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,5750.313899999999,24.92226981,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,6262.0884,24.97037955,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,6819.417299999999,25.01682731,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,7426.341899999999,25.06172689,41,44,3.0,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
