year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2013,788.3816934239999,16,27.6,30.2,0.75,24.2,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2014,862.9030484099999,16.3,29.5,32,0.75,26,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2015,1051.9913731859997,17,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2016,1598.0042959919997,17.5,32.4,35,0.75,28.7,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2017,2145.6784103039995,17.7,32.6,35,2.2,29.5,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2018,2160.905238648,18.4,33.8,36,2.2,31,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2019,2271.4718314859997,19.2,35,37,2.2,32.4,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2020,2361.9959999999996,20,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2021,2572.2216,20.9,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,2801.1438,21.1,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,3050.4473999999996,21.86075153,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,3321.9341999999997,22.31841513,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,3617.5931999999993,22.64893163,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,3939.5537999999997,22.90866717,39,42,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,4290.179399999999,23.1230961,41,44,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,4671.9972,23.3059583,41,44,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,5087.815199999999,23.46552924,41,44,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,5540.628599999999,23.6071874,41,44,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,6033.7368,23.73462942,41,44,2.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,6570.743399999999,23.85050733,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,7155.532799999999,23.9567895,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,7792.387199999999,24.05497781,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,8485.892999999998,24.14624472,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,9241.151399999999,24.23152341,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,10063.614599999999,24.31156892,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,10959.273,24.38700095,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,11934.6318,24.4583345,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,12996.827999999998,24.52600228,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,14153.536799999998,24.5903714,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,15413.205599999998,24.65175604,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,16784.983799999998,24.71042724,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,18278.839799999998,24.7666204,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,19905.654599999998,24.82054137,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,21677.268599999996,24.87237115,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,23606.551799999997,24.92226981,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,25707.5208,24.97037955,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,27995.502599999996,25.01682731,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,30487.087799999998,25.06172689,41,44,2.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
