year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2021,1143.2096,20.9,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2022,1244.9528,21.1,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2023,1355.7544,21.86075153,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2024,1476.4152,22.31841513,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2025,1607.8192,22.64893163,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2026,1750.9127999999998,22.90866717,39,42,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1906.7464,23.1230961,41,44,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,2076.4431999999997,23.3059583,41,44,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,2261.2511999999997,23.46552924,41,44,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,2462.5016,23.6071874,41,44,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,2681.6607999999997,23.73462942,41,44,3.4,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,2920.3304,23.85050733,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,3180.2367999999997,23.9567895,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,3463.2832,24.05497781,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,3771.508,24.14624472,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,4107.1784,24.23152341,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,4472.7176,24.31156892,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,4870.788,24.38700095,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,5304.2807999999995,24.4583345,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,5776.3679999999995,24.52600228,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,6290.4608,24.5903714,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,6850.3135999999995,24.65175604,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,7459.9928,24.71042724,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,8123.9288,24.7666204,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,8846.9576,24.82054137,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,9634.3416,24.87237115,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,10491.800799999999,24.92226981,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,11425.5648,24.97037955,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,12442.4456,25.01682731,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,13549.816799999999,25.06172689,41,44,3.4,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
