year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2026,993.3063,22.90866717,39,42,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2027,1081.7119,23.1230961,41,44,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2028,1177.9822,23.3059583,41,44,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2029,1282.8252,23.46552924,41,44,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2030,1396.9961,23.6071874,41,44,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2031,1521.3268,23.73462942,41,44,4.2,35,97,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2032,1656.7259,23.85050733,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2033,1804.1728,23.9567895,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2034,1964.7472,24.05497781,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2035,2139.6055,24.14624472,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2036,2330.0339,24.23152341,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2037,2537.4071,24.31156892,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2038,2763.2355,24.38700095,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2039,3009.1593,24.4583345,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2040,3276.978,24.52600228,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2041,3568.6268,24.5903714,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2042,3886.2356,24.65175604,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2043,4232.1113,24.71042724,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2044,4608.7672999999995,24.7666204,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2045,5018.9471,24.82054137,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2046,5465.6361,24.87237115,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2047,5952.079299999999,24.92226981,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2048,6481.8108,24.97037955,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2049,7058.6951,25.01682731,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
2050,7686.9153,25.06172689,41,44,4.2,35,98,0,0,15,0,60,0,0,40,0,100,60,0,0,40
